task,run,t,fence,retiring,bad_spec,fe_bound,be_bound,fetch_lat,fetch_bw,mem_bound,core_bound,heavy_ops,br_mispred
php-cs-fixer,run_2,20.019798222,tool,27.1,15.3,35.43,22.53,19.54,15.89,13.44,9.09,2.64,14.73
php-cs-fixer,run_2,30.029794866,harness,45.7,11.38,20.03,24.47,7.92,12.11,17.59,6.88,1.72,9.7
php-cs-fixer,run_2,30.029794866,tool,28.33,14.07,34.3,23.6,19.68,14.63,14.56,9.04,2.81,13.52
php-cs-fixer,run_2,40.039796485,harness,43.56,9.96,17.51,28.56,6.73,10.78,20.41,8.15,1.73,8.94
php-cs-fixer,run_2,40.039796485,tool,28.34,13.7,34.94,22.89,19.86,15.09,13.92,8.97,2.78,13.16
php-cs-fixer,run_2,50.049794033,tool,28.72,14.94,33.53,23.22,18.77,14.76,13.38,9.83,2.94,14.43
php-cs-fixer,run_2,60.059797513,tool,28.81,15.27,33.55,22.77,18.55,15.0,12.97,9.8,2.98,14.81
php-cs-fixer,run_2,70.069794558,harness,48.2,9.91,17.82,17.27,6.79,11.03,9.46,7.81,1.94,8.71
php-cs-fixer,run_2,70.069794558,tool,29.31,16.62,32.58,22.07,17.23,15.34,12.15,9.92,3.09,16.15
php-cs-fixer,run_2,80.07980022,tool,29.35,16.62,32.96,21.78,17.53,15.43,12.1,9.68,2.99,16.06
php-cs-fixer,run_2,90.089799946,harness,40.5,9.16,15.84,32.58,7.48,8.36,25.39,7.19,1.79,9.33
php-cs-fixer,run_2,90.089799946,tool,29.92,16.63,30.3,24.06,16.32,13.98,13.11,10.95,3.33,16.07
php-cs-fixer,run_2,100.100797944,harness,42.07,10.08,15.21,31.46,6.94,8.28,24.62,6.84,1.84,9.11
php-cs-fixer,run_2,100.100797944,tool,30.28,16.16,30.67,24.79,16.54,14.13,14.07,10.72,3.18,15.51
php-cs-fixer,run_2,110.110796157,harness,42.69,9.94,15.95,30.52,7.06,8.89,23.83,6.69,1.86,9.01
php-cs-fixer,run_2,110.110796157,tool,30.16,16.18,30.63,24.18,16.55,14.07,13.45,10.72,3.21,15.54
php-cs-fixer,run_2,120.121161838,tool,30.51,15.97,30.55,23.99,16.33,14.22,13.28,10.71,3.23,15.42
php-cs-fixer,run_2,130.130793342,harness,43.9,9.53,15.86,30.41,6.78,9.09,24.42,5.99,1.94,8.72
php-cs-fixer,run_2,130.130793342,tool,30.33,15.97,30.46,23.73,16.18,14.28,13.42,10.31,3.21,15.43
php-cs-fixer,run_2,140.140797453,tool,30.16,16.11,30.15,24.55,16.24,13.91,13.96,10.6,3.29,15.45
php-cs-fixer,run_2,150.150798683,harness,39.32,9.79,15.51,34.13,6.95,8.56,28.22,5.9,1.89,8.9
php-cs-fixer,run_2,150.150798683,tool,30.26,16.03,30.01,24.5,16.23,13.78,13.87,10.63,3.2,15.48
php-cs-fixer,run_2,160.162113063,harness,42.03,8.32,16.17,33.73,4.44,11.73,26.12,7.61,1.18,7.13
php-cs-fixer,run_2,160.162113063,tool,30.57,15.73,30.26,24.48,16.51,13.75,13.92,10.56,3.19,15.18
php-cs-fixer,run_2,164.087287541,harness,33.68,8.28,13.33,45.29,5.04,8.28,38.2,7.09,1.89,8.26
php-cs-fixer,run_2,164.087287541,tool,29.66,14.73,31.41,25.79,17.95,13.46,15.05,10.74,3.16,14.05
php-cs-fixer,run_3,10.009748337,harness,32.08,16.95,35.29,15.48,22.32,12.97,10.33,5.15,1.03,15.65
php-cs-fixer,run_3,10.009748337,tool,25.75,12.03,39.28,23.41,24.5,14.78,14.84,8.57,3.03,11.42
php-cs-fixer,run_3,20.019745732,harness,39.9,11.54,21.46,28.54,9.77,11.69,22.78,5.76,1.11,10.58
php-cs-fixer,run_3,20.019745732,tool,25.81,13.94,35.84,23.52,21.22,14.62,13.86,9.66,3.13,13.43
php-cs-fixer,run_3,30.02309022,harness,45.83,11.44,19.9,24.49,9.39,10.51,18.11,6.38,1.41,10.03
php-cs-fixer,run_3,30.02309022,tool,27.34,13.32,35.45,23.21,21.26,14.19,14.47,8.74,3.08,12.71
php-cs-fixer,run_3,40.03384948,harness,42.7,10.14,17.38,28.81,8.12,9.26,22.34,6.47,1.49,9.71
php-cs-fixer,run_3,40.03384948,tool,29.1,12.82,35.49,22.4,21.02,14.47,13.4,9.01,3.16,12.23
php-cs-fixer,run_3,50.043745557,tool,28.87,13.11,32.72,24.16,19.01,13.71,13.75,10.41,3.41,12.5
php-cs-fixer,run_3,60.053742362,tool,28.99,13.3,32.54,24.35,18.73,13.81,14.05,10.3,3.32,12.69
php-cs-fixer,run_3,70.063748021,harness,51.35,10.66,19.06,19.0,8.47,10.59,12.38,6.62,1.54,9.5
php-cs-fixer,run_3,70.063748021,tool,29.01,13.95,32.67,23.67,18.54,14.13,13.5,10.17,3.27,13.32
php-cs-fixer,run_3,80.073744272,tool,30.63,15.53,30.39,23.18,16.29,14.1,12.29,10.9,3.25,14.81
php-cs-fixer,run_3,90.084285208,harness,45.72,10.84,15.98,32.17,8.7,7.28,24.99,7.19,1.5,9.71
php-cs-fixer,run_3,90.084285208,tool,31.28,15.01,30.35,23.03,16.34,14.01,12.25,10.78,3.27,14.3
php-cs-fixer,run_3,100.093749364,harness,44.8,10.92,16.98,30.83,8.5,8.49,23.09,7.74,1.4,9.56
php-cs-fixer,run_3,100.093749364,tool,30.52,15.28,30.8,23.2,16.73,14.07,12.87,10.32,2.98,14.7
php-cs-fixer,run_3,110.103744417,harness,43.76,8.99,17.65,29.2,5.19,12.46,22.58,6.62,1.5,7.45
php-cs-fixer,run_3,110.103744417,tool,29.84,15.55,31.11,23.31,16.91,14.21,13.13,10.18,2.98,14.85
php-cs-fixer,run_3,120.113745063,tool,29.83,15.44,31.01,23.23,16.85,14.16,13.09,10.14,2.96,14.78
php-cs-fixer,run_3,130.124745955,harness,35.86,9.47,14.64,36.83,6.36,8.28,28.7,8.13,1.42,7.98
php-cs-fixer,run_3,130.124745955,tool,30.97,15.75,30.84,22.51,16.16,14.68,12.08,10.42,3.17,15.07
php-cs-fixer,run_3,140.135148073,tool,31.28,15.44,30.55,22.76,16.22,14.32,12.34,10.42,3.16,14.77
php-cs-fixer,run_3,150.145592732,harness,44.05,9.01,17.27,30.33,5.68,11.59,23.45,6.88,1.5,7.48
php-cs-fixer,run_3,150.145592732,tool,31.13,15.57,30.33,22.65,16.06,14.27,12.18,10.47,3.28,15.02
php-cs-fixer,run_3,160.155937192,harness,42.02,8.41,15.91,33.49,4.59,11.32,26.5,6.99,1.17,6.87
php-cs-fixer,run_3,160.155937192,tool,31.01,15.9,30.4,22.68,16.06,14.33,12.33,10.36,3.2,15.33
php-cs-fixer,run_3,163.67437154,harness,32.24,7.91,13.15,46.36,4.89,8.25,39.33,7.03,0.92,7.51
php-cs-fixer,run_3,163.67437154,tool,30.62,16.39,30.13,22.99,15.92,14.21,12.48,10.51,3.34,15.85
php-cs-fixer,run_4,10.009891891,harness,31.87,16.87,35.18,15.59,21.58,13.6,10.25,5.34,1.24,15.86
php-cs-fixer,run_4,10.009891891,tool,25.84,12.36,39.25,23.15,24.65,14.6,14.99,8.16,2.86,11.68
php-cs-fixer,run_4,20.019890276,harness,40.09,11.62,20.29,28.14,9.09,11.19,22.37,5.77,1.12,9.98
php-cs-fixer,run_4,20.019890276,tool,26.23,15.17,35.7,23.48,21.16,14.54,14.67,8.81,2.75,14.44
php-cs-fixer,run_4,30.030886097,harness,45.82,11.15,19.17,25.52,9.04,10.13,19.18,6.34,0.94,9.9
php-cs-fixer,run_4,30.030886097,tool,27.08,14.24,34.85,23.73,20.54,14.31,15.55,8.17,2.89,13.6
php-cs-fixer,run_4,40.040892996,harness,42.6,9.67,17.03,28.58,8.04,8.99,21.24,7.34,0.87,8.45
php-cs-fixer,run_4,40.040892996,tool,27.96,14.15,35.11,22.95,20.65,14.47,14.92,8.02,2.83,13.46
php-cs-fixer,run_4,50.050884755,tool,28.33,14.91,33.75,23.22,19.46,14.28,14.05,9.17,3.02,14.17
php-cs-fixer,run_4,60.060891262,tool,28.3,14.83,33.6,23.18,19.3,14.3,13.94,9.25,3.03,14.2
php-cs-fixer,run_4,70.071885935,harness,47.68,11.74,17.17,23.94,9.73,7.44,13.92,10.02,1.24,10.33
php-cs-fixer,run_4,70.071885935,tool,28.08,15.17,34.2,22.49,19.82,14.38,13.64,8.86,2.99,14.48
php-cs-fixer,run_4,80.081891372,tool,27.65,15.38,34.49,22.63,20.23,14.27,14.18,8.46,2.98,14.6
php-cs-fixer,run_4,90.083219486,harness,42.84,10.92,13.73,33.5,7.38,6.35,27.26,6.23,0.92,9.68
php-cs-fixer,run_4,90.083219486,tool,28.55,15.38,31.75,24.68,18.17,13.58,14.57,10.11,3.29,14.73
php-cs-fixer,run_4,100.093552982,harness,42.92,10.87,16.5,31.67,8.67,7.82,24.33,7.34,0.89,9.63
php-cs-fixer,run_4,100.093552982,tool,28.94,15.28,32.0,24.85,18.15,13.85,14.71,10.14,3.19,14.61
php-cs-fixer,run_4,110.103885428,harness,43.5,10.93,17.2,30.61,8.84,8.36,26.86,3.75,0.92,9.68
php-cs-fixer,run_4,110.103885428,tool,28.7,15.4,31.85,24.3,18.19,13.66,14.12,10.18,3.2,14.75
php-cs-fixer,run_4,120.113886391,tool,29.58,15.83,30.69,24.61,16.96,13.72,13.86,10.75,3.29,15.11
php-cs-fixer,run_4,130.123888952,harness,41.65,10.84,17.39,31.87,8.81,8.59,31.5,0.37,0.88,9.62
php-cs-fixer,run_4,130.123888952,tool,29.66,15.83,31.05,24.08,17.02,14.03,13.41,10.67,3.29,15.11
php-cs-fixer,run_4,140.134177167,tool,29.58,15.93,30.4,24.26,16.8,13.6,13.58,10.68,3.39,15.2
php-cs-fixer,run_4,150.143887237,harness,37.48,10.87,17.44,33.07,8.8,8.63,27.79,5.28,0.9,9.64
php-cs-fixer,run_4,150.143887237,tool,29.63,16.48,29.67,24.52,16.1,13.57,13.51,11.01,3.46,15.7
php-cs-fixer,run_4,160.153892469,harness,36.53,10.77,17.15,38.44,8.67,8.48,31.23,7.21,0.9,9.51
php-cs-fixer,run_4,160.153892469,tool,30.24,16.21,30.21,24.16,16.4,13.82,13.27,10.89,3.09,15.42
php-cs-fixer,run_4,163.719314493,harness,32.71,8.3,13.09,46.31,4.88,8.22,40.03,6.28,1.61,7.5
php-cs-fixer,run_4,163.719314493,tool,29.77,16.1,33.46,23.26,16.34,17.12,15.5,7.77,3.33,15.33
php-cs-fixer,run_5,10.009960987,harness,32.45,16.75,35.04,15.36,21.3,13.75,9.69,5.67,1.05,15.5
php-cs-fixer,run_5,10.009960987,tool,26.39,11.81,38.11,24.18,23.23,14.87,15.59,8.59,2.87,11.1
php-cs-fixer,run_5,20.020962588,harness,40.8,11.74,20.66,28.93,9.33,11.33,22.51,6.42,1.3,10.92
php-cs-fixer,run_5,20.020962588,tool,26.61,14.2,35.03,24.8,19.96,15.07,15.36,9.44,2.94,13.35
php-cs-fixer,run_5,30.030962699,harness,46.63,11.4,20.29,24.17,9.05,11.23,18.02,6.15,1.39,10.22
php-cs-fixer,run_5,30.030962699,tool,27.4,13.22,34.68,25.07,20.14,14.54,16.0,9.07,3.11,12.6
php-cs-fixer,run_5,40.04098633,harness,46.36,11.71,18.23,27.58,8.16,10.07,21.36,6.22,1.46,10.81
php-cs-fixer,run_5,40.04098633,tool,28.57,13.03,35.09,24.1,20.33,14.75,14.98,9.12,3.01,12.36
php-cs-fixer,run_5,50.054716964,tool,28.24,13.8,32.19,26.26,18.72,13.47,15.94,10.32,3.33,13.17
php-cs-fixer,run_5,60.064965236,tool,28.92,15.31,31.04,25.28,17.34,13.7,14.7,10.58,3.33,14.69
php-cs-fixer,run_5,70.075960379,harness,54.35,11.66,20.76,15.83,9.39,11.37,9.3,6.53,1.48,10.79
php-cs-fixer,run_5,70.075960379,tool,29.36,16.14,30.41,24.86,16.7,13.71,13.98,10.88,3.3,15.5
php-cs-fixer,run_5,80.085961348,tool,29.9,15.96,30.47,24.57,16.67,13.8,14.16,10.41,3.39,15.27
php-cs-fixer,run_5,90.095970124,harness,37.3,11.55,16.03,34.21,9.24,6.79,29.69,4.51,1.51,10.71
php-cs-fixer,run_5,90.095970124,tool,29.83,16.03,30.39,24.63,16.63,13.76,14.14,10.49,3.37,15.35
php-cs-fixer,run_5,100.105967779,harness,41.39,11.52,19.0,32.44,8.84,10.16,25.43,7.02,1.46,10.82
php-cs-fixer,run_5,100.105967779,tool,29.91,15.47,30.87,24.87,17.17,13.7,14.8,10.07,3.33,14.77
php-cs-fixer,run_5,110.115965607,harness,40.03,11.68,19.29,33.05,9.27,10.01,27.95,5.1,1.45,10.83
php-cs-fixer,run_5,110.115965607,tool,29.64,15.63,30.95,24.75,17.16,13.79,14.55,10.2,3.36,14.88
php-cs-fixer,run_5,120.125963908,tool,29.76,15.85,30.68,24.67,16.85,13.83,14.31,10.35,3.36,15.12
php-cs-fixer,run_5,130.135962214,harness,41.25,11.48,19.37,37.39,9.12,10.25,32.37,5.02,1.53,10.68
php-cs-fixer,run_5,130.135962214,tool,29.84,15.72,30.79,24.6,17.08,13.71,14.36,10.24,3.35,14.89
php-cs-fixer,run_5,140.145964674,tool,29.68,15.91,30.34,24.81,16.84,13.5,14.37,10.44,3.36,15.29
php-cs-fixer,run_5,150.157963152,harness,39.16,11.63,19.15,34.03,9.24,9.91,27.58,6.45,1.46,10.8
php-cs-fixer,run_5,150.157963152,tool,29.66,15.88,30.29,24.87,16.8,13.49,14.33,10.54,3.38,15.25
php-cs-fixer,run_5,160.167958352,harness,36.61,11.45,19.31,40.29,9.09,10.23,34.21,6.07,1.54,10.65
php-cs-fixer,run_5,160.167958352,tool,29.33,15.37,31.36,24.51,17.73,13.63,13.76,10.75,2.96,14.86
php-cs-fixer,run_5,163.653600835,harness,31.3,8.15,13.97,46.85,5.14,8.83,39.81,7.04,1.45,7.6
php-cs-fixer,run_5,163.653600835,tool,29.46,16.04,30.24,27.12,16.79,13.46,15.98,11.14,3.1,15.54
php-cs-fixer,run_6,10.009875664,harness,33.07,17.83,34.33,15.04,20.77,13.55,9.28,5.76,1.17,16.27
php-cs-fixer,run_6,10.009875664,tool,26.51,12.17,37.75,22.58,22.94,14.81,14.31,8.27,2.92,11.68
php-cs-fixer,run_6,20.020608885,harness,41.77,12.34,21.09,27.94,9.01,12.08,22.02,5.92,0.75,10.61
php-cs-fixer,run_6,20.020608885,tool,27.24,14.55,34.7,22.92,19.63,15.07,13.62,9.29,3.01,14.1
php-cs-fixer,run_6,30.030894125,harness,46.35,12.92,20.2,24.11,9.45,10.75,18.27,5.84,1.03,11.44
php-cs-fixer,run_6,30.030894125,tool,29.08,13.48,33.98,22.97,18.94,15.04,14.09,8.88,2.96,12.92
php-cs-fixer,run_6,40.040877945,harness,44.29,11.19,19.29,27.98,8.37,10.93,21.64,6.34,0.85,11.14
php-cs-fixer,run_6,40.040877945,tool,29.66,13.55,34.09,22.43,19.14,14.95,13.4,9.03,3.01,12.83
php-cs-fixer,run_6,50.051801111,tool,30.18,12.93,33.32,22.87,18.41,14.9,13.44,9.44,3.12,12.34
php-cs-fixer,run_6,60.061875616,tool,30.07,13.34,33.18,22.93,18.26,14.92,13.42,9.52,3.11,12.71
php-cs-fixer,run_6,70.071873709,harness,50.42,12.56,20.91,19.96,9.88,11.02,14.07,5.89,1.16,11.75
php-cs-fixer,run_6,70.071873709,tool,31.07,13.81,32.03,22.72,17.17,14.85,12.9,9.82,3.2,13.15
php-cs-fixer,run_6,80.081871064,tool,31.84,13.88,31.43,22.38,16.66,14.76,12.6,9.78,3.31,13.33
php-cs-fixer,run_6,90.091876438,harness,41.83,12.68,17.85,32.16,7.96,9.88,28.52,3.64,1.04,11.69
php-cs-fixer,run_6,90.091876438,tool,31.65,13.83,31.3,22.64,16.57,14.73,12.77,9.87,3.3,13.27
php-cs-fixer,run_6,100.1033648,harness,41.13,12.46,17.97,31.75,8.88,9.09,25.82,5.93,0.97,11.66
php-cs-fixer,run_6,100.1033648,tool,30.64,14.95,31.56,22.78,17.02,14.54,12.85,9.93,3.34,14.35
php-cs-fixer,run_6,110.112875956,harness,42.96,8.48,17.46,30.69,5.31,12.16,23.08,7.61,1.1,7.6
php-cs-fixer,run_6,110.112875956,tool,31.77,13.82,31.5,22.19,16.75,14.75,12.57,9.62,3.28,13.26
php-cs-fixer,run_6,120.122873426,tool,31.63,14.06,31.36,22.4,16.7,14.67,12.58,9.82,3.2,13.45
php-cs-fixer,run_6,130.132870997,harness,37.32,8.38,15.3,35.15,5.23,10.07,27.43,7.72,1.1,7.52
php-cs-fixer,run_6,130.132870997,tool,31.76,13.49,31.48,22.47,16.62,14.86,12.5,9.97,3.19,13.0
php-cs-fixer,run_6,140.143243931,tool,31.77,13.28,31.67,22.41,16.83,14.84,12.52,9.89,3.19,12.79
php-cs-fixer,run_6,150.152870896,harness,42.93,7.98,15.26,32.14,4.86,10.4,24.98,7.16,1.16,7.18
php-cs-fixer,run_6,150.152870896,tool,31.75,13.6,31.4,22.73,16.61,14.79,12.58,10.15,3.2,13.1
php-cs-fixer,run_6,160.162875239,harness,41.95,8.08,15.44,32.98,4.94,10.5,27.04,5.94,1.14,7.26
php-cs-fixer,run_6,160.162875239,tool,31.48,13.9,31.45,23.03,16.72,14.74,12.75,10.28,3.2,13.39
php-cs-fixer,run_6,163.775766649,harness,33.3,8.3,13.52,45.07,5.22,8.3,38.35,6.71,1.6,7.08
php-cs-fixer,run_6,163.775766649,tool,29.78,13.41,31.77,25.0,17.8,13.97,14.51,10.49,3.3,12.91
php-cs-fixer,run_7,10.00994412,harness,32.97,17.31,33.4,15.08,19.62,13.78,8.91,6.17,1.49,16.53
php-cs-fixer,run_7,10.00994412,tool,29.51,10.53,35.73,22.59,21.18,14.56,13.67,8.92,3.14,10.0
php-cs-fixer,run_7,20.02037004,harness,40.11,10.82,19.65,27.1,9.13,10.52,20.83,6.26,0.83,9.54
php-cs-fixer,run_7,20.02037004,tool,29.48,13.66,33.85,22.68,18.79,15.06,13.25,9.44,3.24,13.12
php-cs-fixer,run_7,30.029950033,harness,44.89,10.18,18.09,25.06,8.83,9.26,17.68,7.39,0.75,9.15
php-cs-fixer,run_7,30.029950033,tool,30.69,12.61,33.21,22.71,18.36,14.85,14.08,8.64,3.24,12.08
php-cs-fixer,run_7,40.040901331,harness,45.02,9.36,16.67,28.68,8.26,8.41,21.87,6.81,0.76,8.33
php-cs-fixer,run_7,40.040901331,tool,30.76,12.67,33.7,22.08,18.39,15.31,13.29,8.79,3.18,12.13
php-cs-fixer,run_7,50.050941437,tool,30.11,13.33,33.05,22.83,18.09,14.95,13.67,9.16,3.16,12.71
php-cs-fixer,run_7,60.060943247,tool,28.49,14.75,32.27,25.24,17.94,14.33,15.26,9.98,3.27,14.02
php-cs-fixer,run_7,70.070944097,harness,46.51,12.9,23.21,16.19,11.24,11.97,9.97,6.22,1.49,11.4
php-cs-fixer,run_7,70.070944097,tool,28.93,14.75,32.96,24.17,18.31,14.64,14.41,9.76,3.27,14.04
php-cs-fixer,run_7,80.08094688,tool,29.49,14.23,32.42,24.59,18.11,14.31,14.7,9.9,3.41,13.53
php-cs-fixer,run_7,90.092099077,harness,41.38,9.91,15.79,34.09,8.87,6.92,28.5,5.59,0.66,8.92
php-cs-fixer,run_7,90.092099077,tool,28.47,14.52,32.38,25.45,18.2,14.19,15.52,9.93,3.29,13.82
php-cs-fixer,run_7,100.101942318,harness,42.31,9.99,16.04,30.8,8.83,7.21,25.44,5.36,0.65,8.99
php-cs-fixer,run_7,100.101942318,tool,28.44,15.22,31.96,25.32,17.92,14.04,15.02,10.31,3.26,14.46
php-cs-fixer,run_7,110.107459789,harness,43.47,8.55,18.13,30.28,5.42,12.71,23.32,6.96,1.23,7.63
php-cs-fixer,run_7,110.107459789,tool,28.93,15.07,31.91,25.36,17.74,14.17,15.23,10.13,3.24,14.31
php-cs-fixer,run_7,120.116941735,tool,28.6,15.88,31.24,25.11,17.21,14.03,14.41,10.7,3.35,15.11
php-cs-fixer,run_7,130.126945504,harness,40.49,8.39,18.48,32.85,5.69,12.78,29.25,3.6,1.22,7.53
php-cs-fixer,run_7,130.126945504,tool,29.07,15.76,32.22,23.91,17.54,14.68,13.65,10.27,3.34,15.0
php-cs-fixer,run_7,140.136943988,tool,29.0,15.54,32.34,24.04,17.7,14.64,13.75,10.29,3.35,14.78
php-cs-fixer,run_7,150.146946249,harness,43.55,8.45,17.67,32.13,5.76,11.91,24.41,7.71,1.22,7.58
php-cs-fixer,run_7,150.146946249,tool,28.51,15.69,31.39,25.1,17.6,13.79,14.35,10.75,3.45,14.93
php-cs-fixer,run_7,160.15747046,harness,42.15,8.82,16.34,33.43,5.35,11.0,27.32,6.12,1.2,7.25
php-cs-fixer,run_7,160.15747046,tool,28.91,15.66,31.16,25.08,17.46,13.7,14.2,10.89,3.45,14.9
php-cs-fixer,run_7,163.706163246,harness,32.78,7.95,13.94,45.99,4.88,9.06,38.66,7.33,1.57,7.54
php-cs-fixer,run_7,163.706163246,tool,29.14,16.28,30.3,25.24,17.13,13.17,13.86,11.38,3.49,15.51
php-cs-fixer,run_8,10.009756612,harness,32.31,17.01,35.06,15.35,21.62,13.44,9.86,5.49,1.18,15.69
php-cs-fixer,run_8,10.009756612,tool,26.3,11.95,38.24,23.93,23.38,14.87,14.97,8.96,2.88,11.32
php-cs-fixer,run_8,20.019758556,harness,40.25,10.84,19.97,28.38,9.24,10.73,21.98,6.4,0.94,9.74
php-cs-fixer,run_8,20.019758556,tool,27.27,13.76,35.13,22.58,20.14,14.99,13.24,9.34,3.04,13.11
php-cs-fixer,run_8,30.029773026,harness,45.85,11.53,19.37,23.07,8.37,11.01,17.75,5.33,0.98,10.01
php-cs-fixer,run_8,30.029773026,tool,28.12,13.25,35.16,24.11,20.37,14.79,14.48,9.64,3.07,12.64
php-cs-fixer,run_8,40.040760636,harness,45.49,10.43,16.43,27.06,8.01,8.42,20.36,6.71,0.86,9.44
php-cs-fixer,run_8,40.040760636,tool,28.64,13.09,35.4,23.49,20.54,14.86,13.87,9.62,3.04,12.47
php-cs-fixer,run_8,50.050755974,tool,28.13,13.19,35.31,23.8,20.53,14.78,14.14,9.66,3.18,12.52
php-cs-fixer,run_8,60.0607566,tool,28.31,15.11,33.59,23.31,19.08,14.51,13.61,9.69,3.09,14.34
php-cs-fixer,run_8,70.070762459,harness,48.34,9.89,17.48,13.86,8.38,9.1,16.18,0,0.8,9.08
php-cs-fixer,run_8,70.070762459,tool,29.52,15.14,31.93,23.61,17.51,14.41,13.27,10.34,3.41,14.39
php-cs-fixer,run_8,80.080765217,tool,29.91,14.51,30.97,24.07,17.32,13.66,13.71,10.36,3.29,13.76
php-cs-fixer,run_8,90.090758748,harness,40.82,10.16,15.78,33.39,6.79,8.99,27.5,5.88,0.83,9.26
php-cs-fixer,run_8,90.090758748,tool,29.81,14.59,30.88,24.22,17.32,13.56,13.82,10.4,3.31,13.86
php-cs-fixer,run_8,100.100773436,harness,41.79,10.15,16.12,30.7,8.1,8.03,23.04,7.66,0.82,9.25
php-cs-fixer,run_8,100.100773436,tool,29.63,14.58,31.12,24.12,16.87,14.25,13.87,10.26,3.27,13.95
php-cs-fixer,run_8,110.110758096,harness,43.81,10.27,16.99,29.11,8.18,8.81,24.96,4.15,0.84,9.33
php-cs-fixer,run_8,110.110758096,tool,29.64,14.65,31.25,24.18,16.96,14.29,13.96,10.22,3.29,13.93
php-cs-fixer,run_8,120.121149022,tool,29.84,15.18,30.91,23.89,16.65,14.26,13.58,10.31,3.31,14.44
