task,group,run,win,t0,dur,fence,instructions,tag,metric,value
scikit-learn,fpbr,run_1,020,1786124169.233,0.119,tool,620133059,idle,branch_MPKI,5.324
scikit-learn,fpbr,run_1,021,1786124169.358,0.118,tool,367618811,idle,IPC,1.7665
scikit-learn,fpbr,run_1,021,1786124169.358,0.118,tool,367618811,idle,branch_MPKI,4.9171
scikit-learn,fpbr,run_1,022,1786124169.482,0.118,tool,292509422,idle,IPC,2.6495
scikit-learn,fpbr,run_1,022,1786124169.482,0.118,tool,292509422,idle,branch_MPKI,1.5213
scikit-learn,fpbr,run_1,023,1786124169.605,0.118,tool,25346744,pkg/build,IPC,1.3107
scikit-learn,fpbr,run_1,023,1786124169.605,0.118,tool,25346744,pkg/build,branch_MPKI,0.6621
scikit-learn,fpbr,run_1,024,1786124169.729,0.118,tool,545736010,idle,IPC,2.1085
scikit-learn,fpbr,run_1,024,1786124169.729,0.118,tool,545736010,idle,branch_MPKI,1.7104
scikit-learn,fpbr,run_1,025,1786124169.853,0.119,tool,658587875,idle,IPC,2.031
scikit-learn,fpbr,run_1,025,1786124169.853,0.119,tool,658587875,idle,branch_MPKI,4.8237
scikit-learn,fpbr,run_1,026,1786124169.978,0.119,tool,363848190,idle,IPC,1.239
scikit-learn,fpbr,run_1,026,1786124169.978,0.119,tool,363848190,idle,branch_MPKI,5.9726
scikit-learn,fpbr,run_1,027,1786124170.103,0.118,harness,1898731,harness,IPC,0.389
scikit-learn,fpbr,run_1,027,1786124170.103,0.118,harness,1898731,harness,branch_MPKI,19.719
scikit-learn,fpbr,run_1,027,1786124170.103,0.118,tool,26480408,shell,IPC,1.0696
scikit-learn,fpbr,run_1,027,1786124170.103,0.118,tool,26480408,shell,branch_MPKI,5.3003
scikit-learn,fpbr,run_1,028,1786124170.227,0.118,harness,1774191,harness,IPC,0.4137
scikit-learn,fpbr,run_1,028,1786124170.227,0.118,harness,1774191,harness,branch_MPKI,19.5216
scikit-learn,fpbr,run_1,028,1786124170.227,0.118,tool,15074653,idle,IPC,0.8745
scikit-learn,fpbr,run_1,028,1786124170.227,0.118,tool,15074653,idle,branch_MPKI,8.0866
scikit-learn,fpbr,run_1,029,1786124170.351,0.117,harness,1301268,harness,IPC,0.428
scikit-learn,fpbr,run_1,029,1786124170.351,0.117,harness,1301268,harness,branch_MPKI,20.7144
scikit-learn,fpbr,run_1,029,1786124170.351,0.117,tool,2794399,idle,IPC,0.7965
scikit-learn,fpbr,run_1,029,1786124170.351,0.117,tool,2794399,idle,branch_MPKI,10.2523
scikit-learn,fpbr,run_1,030,1786124170.474,0.118,harness,4919399,harness,IPC,0.6531
scikit-learn,fpbr,run_1,030,1786124170.474,0.118,harness,4919399,harness,branch_MPKI,17.5192
scikit-learn,fpbr,run_1,030,1786124170.474,0.118,tool,23327329,idle,IPC,1.0222
scikit-learn,fpbr,run_1,030,1786124170.474,0.118,tool,23327329,idle,branch_MPKI,8.0202
scikit-learn,fpbr,run_1,031,1786124170.597,0.117,harness,7452283,harness,IPC,0.7521
scikit-learn,fpbr,run_1,031,1786124170.597,0.117,harness,7452283,harness,branch_MPKI,10.8298
scikit-learn,fpbr,run_1,031,1786124170.597,0.117,tool,35049942,shell,IPC,1.6601
scikit-learn,fpbr,run_1,031,1786124170.597,0.117,tool,35049942,shell,branch_MPKI,3.8157
scikit-learn,fpbr,run_1,032,1786124170.72,0.117,harness,10247929,harness,IPC,0.8715
scikit-learn,fpbr,run_1,032,1786124170.72,0.117,harness,10247929,harness,branch_MPKI,11.0759
scikit-learn,fpbr,run_1,032,1786124170.72,0.117,tool,26006002,idle,IPC,1.243
scikit-learn,fpbr,run_1,032,1786124170.72,0.117,tool,26006002,idle,branch_MPKI,4.1186
scikit-learn,fpbr,run_1,033,1786124170.843,0.117,harness,41437669,harness,IPC,1.606
scikit-learn,fpbr,run_1,033,1786124170.843,0.117,harness,41437669,harness,branch_MPKI,5.7128
scikit-learn,fpbr,run_1,033,1786124170.843,0.117,tool,120111973,idle,IPC,1.391
scikit-learn,fpbr,run_1,033,1786124170.843,0.117,tool,120111973,idle,branch_MPKI,7.2633
scikit-learn,fpbr,run_1,034,1786124170.966,0.118,harness,1835305,harness,IPC,0.4659
scikit-learn,fpbr,run_1,034,1786124170.966,0.118,harness,1835305,harness,branch_MPKI,19.2992
scikit-learn,fpbr,run_1,034,1786124170.966,0.118,tool,42501479,idle,IPC,1.3939
scikit-learn,fpbr,run_1,034,1786124170.966,0.118,tool,42501479,idle,branch_MPKI,4.4935
scikit-learn,fpbr,run_1,035,1786124171.09,0.118,harness,20829728,harness,IPC,1.0053
scikit-learn,fpbr,run_1,035,1786124171.09,0.118,harness,20829728,harness,branch_MPKI,10.8063
scikit-learn,fpbr,run_1,035,1786124171.09,0.118,tool,119088435,shell,IPC,1.4077
scikit-learn,fpbr,run_1,035,1786124171.09,0.118,tool,119088435,shell,branch_MPKI,7.2142
scikit-learn,fpbr,run_1,036,1786124171.214,0.118,tool,282303721,idle,IPC,1.7025
scikit-learn,fpbr,run_1,036,1786124171.214,0.118,tool,282303721,idle,branch_MPKI,5.4679
scikit-learn,fpbr,run_1,037,1786124171.338,0.118,tool,100965126,idle,IPC,1.5213
scikit-learn,fpbr,run_1,037,1786124171.338,0.118,tool,100965126,idle,branch_MPKI,7.1156
scikit-learn,fpbr,run_1,038,1786124171.461,0.118,harness,104781340,harness,IPC,2.6028
scikit-learn,fpbr,run_1,038,1786124171.461,0.118,harness,104781340,harness,branch_MPKI,2.1203
scikit-learn,fpbr,run_1,038,1786124171.461,0.118,tool,191101775,idle,IPC,1.5319
scikit-learn,fpbr,run_1,038,1786124171.461,0.118,tool,191101775,idle,branch_MPKI,6.6243
scikit-learn,fpbr,run_1,039,1786124171.585,0.119,harness,1831335,harness,IPC,0.4147
scikit-learn,fpbr,run_1,039,1786124171.585,0.119,harness,1831335,harness,branch_MPKI,19.1904
scikit-learn,fpbr,run_1,039,1786124171.585,0.119,tool,98832081,shell,IPC,1.4284
scikit-learn,fpbr,run_1,039,1786124171.585,0.119,tool,98832081,shell,branch_MPKI,7.1652
scikit-learn,fpbr,run_1,040,1786124171.709,0.118,harness,48197879,harness,IPC,1.5264
scikit-learn,fpbr,run_1,040,1786124171.709,0.118,harness,48197879,harness,branch_MPKI,6.1754
scikit-learn,fpbr,run_1,040,1786124171.709,0.118,tool,39218486,idle,IPC,1.1723
scikit-learn,fpbr,run_1,040,1786124171.709,0.118,tool,39218486,idle,branch_MPKI,6.6824
scikit-learn,fpbr,run_1,041,1786124171.833,0.118,harness,1854622,harness,IPC,0.4313
scikit-learn,fpbr,run_1,041,1786124171.833,0.118,harness,1854622,harness,branch_MPKI,19.0535
scikit-learn,fpbr,run_1,041,1786124171.833,0.118,tool,52305970,idle,IPC,1.2145
scikit-learn,fpbr,run_1,041,1786124171.833,0.118,tool,52305970,idle,branch_MPKI,7.4231
scikit-learn,fpbr,run_1,042,1786124171.957,0.118,harness,63557413,harness,IPC,1.8434
scikit-learn,fpbr,run_1,042,1786124171.957,0.118,harness,63557413,harness,branch_MPKI,4.4805
scikit-learn,fpbr,run_1,042,1786124171.957,0.118,tool,78775961,idle,IPC,1.3579
scikit-learn,fpbr,run_1,042,1786124171.957,0.118,tool,78775961,idle,branch_MPKI,7.4154
scikit-learn,fpbr,run_1,043,1786124172.08,0.118,harness,1793057,harness,IPC,0.4516
scikit-learn,fpbr,run_1,043,1786124172.08,0.118,harness,1793057,harness,branch_MPKI,19.3206
scikit-learn,fpbr,run_1,043,1786124172.08,0.118,tool,18215195,shell,IPC,1.0383
scikit-learn,fpbr,run_1,043,1786124172.08,0.118,tool,18215195,shell,branch_MPKI,6.7205
scikit-learn,fpbr,run_1,044,1786124172.204,0.119,harness,41436906,harness,IPC,1.4619
scikit-learn,fpbr,run_1,044,1786124172.204,0.119,harness,41436906,harness,branch_MPKI,6.6301
scikit-learn,fpbr,run_1,044,1786124172.204,0.119,tool,62308827,idle,IPC,1.2781
scikit-learn,fpbr,run_1,044,1786124172.204,0.119,tool,62308827,idle,branch_MPKI,7.423
scikit-learn,fpbr,run_1,045,1786124172.328,0.118,harness,1818136,harness,IPC,0.4253
scikit-learn,fpbr,run_1,045,1786124172.328,0.118,harness,1818136,harness,branch_MPKI,19.2703
scikit-learn,fpbr,run_1,045,1786124172.328,0.118,tool,192299160,idle,IPC,1.5124
scikit-learn,fpbr,run_1,045,1786124172.328,0.118,tool,192299160,idle,branch_MPKI,6.6768
scikit-learn,fpbr,run_1,046,1786124172.452,0.118,harness,50593547,harness,IPC,1.7989
scikit-learn,fpbr,run_1,046,1786124172.452,0.118,harness,50593547,harness,branch_MPKI,4.7844
scikit-learn,fpbr,run_1,046,1786124172.452,0.118,tool,107292229,idle,IPC,1.4497
scikit-learn,fpbr,run_1,046,1786124172.452,0.118,tool,107292229,idle,branch_MPKI,7.3204
scikit-learn,fpbr,run_1,047,1786124172.575,0.118,tool,184547983,shell,IPC,1.5608
scikit-learn,fpbr,run_1,047,1786124172.575,0.118,tool,184547983,shell,branch_MPKI,6.5187
scikit-learn,fpbr,run_1,048,1786124172.698,0.118,harness,1465477,harness,IPC,0.3791
scikit-learn,fpbr,run_1,048,1786124172.698,0.118,harness,1465477,harness,branch_MPKI,20.0017
scikit-learn,fpbr,run_1,048,1786124172.698,0.118,tool,111682902,idle,IPC,1.4118
scikit-learn,fpbr,run_1,048,1786124172.698,0.118,tool,111682902,idle,branch_MPKI,7.1705
scikit-learn,fpbr,run_1,049,1786124172.822,0.118,harness,33313220,harness,IPC,1.3947
scikit-learn,fpbr,run_1,049,1786124172.822,0.118,harness,33313220,harness,branch_MPKI,6.8617
scikit-learn,fpbr,run_1,049,1786124172.822,0.118,tool,1297079109,idle,IPC,2.3209
scikit-learn,fpbr,run_1,049,1786124172.822,0.118,tool,1297079109,idle,branch_MPKI,0.9937
scikit-learn,fpbr,run_1,050,1786124172.946,0.118,tool,3697528089,idle,IPC,1.4475
scikit-learn,fpbr,run_1,050,1786124172.946,0.118,tool,3697528089,idle,branch_MPKI,0.8715
scikit-learn,fpbr,run_1,051,1786124173.07,0.119,tool,694604624,python-other,IPC,1.6401
scikit-learn,fpbr,run_1,051,1786124173.07,0.119,tool,694604624,python-other,branch_MPKI,4.5035
scikit-learn,fpbr,run_1,051,1786124173.07,0.119,tool,694604624,python-other,vecFP_pct,1.1469
scikit-learn,fpbr,run_1,052,1786124173.195,0.118,tool,575758396,idle,IPC,1.9342
scikit-learn,fpbr,run_1,052,1786124173.195,0.118,tool,575758396,idle,branch_MPKI,4.9369
scikit-learn,fpbr,run_1,052,1786124173.195,0.118,tool,575758396,idle,vecFP_pct,0.6146
scikit-learn,fpbr,run_1,053,1786124173.319,0.118,tool,643133873,idle,IPC,2.0334
scikit-learn,fpbr,run_1,053,1786124173.319,0.118,tool,643133873,idle,branch_MPKI,4.4225
scikit-learn,fpbr,run_1,053,1786124173.319,0.118,tool,643133873,idle,vecFP_pct,0.0
scikit-learn,fpbr,run_1,054,1786124173.444,0.118,harness,1782132,harness,IPC,0.3921
scikit-learn,fpbr,run_1,054,1786124173.444,0.118,harness,1782132,harness,branch_MPKI,20.1141
scikit-learn,fpbr,run_1,054,1786124173.444,0.118,tool,97918049,idle,IPC,0.7937
scikit-learn,fpbr,run_1,054,1786124173.444,0.118,tool,97918049,idle,branch_MPKI,5.1564
scikit-learn,fpbr,run_1,055,1786124173.568,0.118,harness,69397710,harness,IPC,1.909
scikit-learn,fpbr,run_1,055,1786124173.568,0.118,harness,69397710,harness,branch_MPKI,4.3873
scikit-learn,fpbr,run_1,055,1786124173.568,0.118,tool,108346081,shell,IPC,1.4062
scikit-learn,fpbr,run_1,055,1786124173.568,0.118,tool,108346081,shell,branch_MPKI,7.4174
scikit-learn,fpbr,run_1,056,1786124173.692,0.118,tool,189912474,idle,IPC,1.5716
scikit-learn,fpbr,run_1,056,1786124173.692,0.118,tool,189912474,idle,branch_MPKI,6.3282
scikit-learn,fpbr,run_1,057,1786124173.816,0.118,tool,106837698,idle,IPC,1.5103
scikit-learn,fpbr,run_1,057,1786124173.816,0.118,tool,106837698,idle,branch_MPKI,7.0018
scikit-learn,fpbr,run_1,058,1786124173.94,0.12,harness,47527454,harness,IPC,1.5759
scikit-learn,fpbr,run_1,058,1786124173.94,0.12,harness,47527454,harness,branch_MPKI,5.9275
scikit-learn,fpbr,run_1,058,1786124173.94,0.12,tool,196910861,idle,IPC,1.497
scikit-learn,fpbr,run_1,058,1786124173.94,0.12,tool,196910861,idle,branch_MPKI,6.7222
scikit-learn,fpbr,run_1,059,1786124174.066,0.118,harness,1810524,harness,IPC,0.4132
scikit-learn,fpbr,run_1,059,1786124174.066,0.118,harness,1810524,harness,branch_MPKI,20.2383
scikit-learn,fpbr,run_1,059,1786124174.066,0.118,tool,113834064,idle,IPC,1.4128
scikit-learn,fpbr,run_1,059,1786124174.066,0.118,tool,113834064,idle,branch_MPKI,7.1621
scikit-learn,fpbr,run_1,060,1786124174.19,0.119,harness,81440647,harness,IPC,2.063
scikit-learn,fpbr,run_1,060,1786124174.19,0.119,harness,81440647,harness,branch_MPKI,3.8505
scikit-learn,fpbr,run_1,060,1786124174.19,0.119,tool,50767755,shell,IPC,1.386
scikit-learn,fpbr,run_1,060,1786124174.19,0.119,tool,50767755,shell,branch_MPKI,4.1108
scikit-learn,fpbr,run_1,061,1786124174.314,0.118,harness,1817475,harness,IPC,0.4179
scikit-learn,fpbr,run_1,061,1786124174.314,0.118,harness,1817475,harness,branch_MPKI,19.7378
scikit-learn,fpbr,run_1,061,1786124174.314,0.118,tool,57385862,idle,IPC,1.2174
scikit-learn,fpbr,run_1,061,1786124174.314,0.118,tool,57385862,idle,branch_MPKI,7.6298
scikit-learn,fpbr,run_1,062,1786124174.438,0.118,harness,75858650,harness,IPC,1.8979
scikit-learn,fpbr,run_1,062,1786124174.438,0.118,harness,75858650,harness,branch_MPKI,4.2694
scikit-learn,fpbr,run_1,062,1786124174.438,0.118,tool,90369756,idle,IPC,1.3946
scikit-learn,fpbr,run_1,062,1786124174.438,0.118,tool,90369756,idle,branch_MPKI,7.2516
scikit-learn,fpbr,run_1,063,1786124174.562,0.118,harness,1796671,harness,IPC,0.4318
scikit-learn,fpbr,run_1,063,1786124174.562,0.118,harness,1796671,harness,branch_MPKI,19.5734
scikit-learn,fpbr,run_1,063,1786124174.562,0.118,tool,196575025,idle,IPC,1.5364
scikit-learn,fpbr,run_1,063,1786124174.562,0.118,tool,196575025,idle,branch_MPKI,6.5541
scikit-learn,fpbr,run_1,064,1786124174.685,0.118,harness,676308,harness,IPC,0.3422
scikit-learn,fpbr,run_1,064,1786124174.685,0.118,harness,676308,harness,branch_MPKI,20.5217
scikit-learn,fpbr,run_1,064,1786124174.685,0.118,tool,103720344,shell,IPC,1.4745
scikit-learn,fpbr,run_1,064,1786124174.685,0.118,tool,103720344,shell,branch_MPKI,7.2075
scikit-learn,fpbr,run_1,065,1786124174.808,0.118,tool,199245495,idle,IPC,1.576
scikit-learn,fpbr,run_1,065,1786124174.808,0.118,tool,199245495,idle,branch_MPKI,6.1099
scikit-learn,fpbr,run_1,066,1786124174.932,0.118,harness,1810336,harness,IPC,0.4281
scikit-learn,fpbr,run_1,066,1786124174.932,0.118,harness,1810336,harness,branch_MPKI,19.5395
scikit-learn,fpbr,run_1,066,1786124174.932,0.118,tool,114076926,idle,IPC,1.4274
scikit-learn,fpbr,run_1,066,1786124174.932,0.118,tool,114076926,idle,branch_MPKI,7.1133
scikit-learn,fpbr,run_1,067,1786124175.056,0.118,harness,96588290,harness,IPC,2.2095
scikit-learn,fpbr,run_1,067,1786124175.056,0.118,harness,96588290,harness,branch_MPKI,3.397
scikit-learn,fpbr,run_1,067,1786124175.056,0.118,tool,100320145,idle,IPC,1.5088
scikit-learn,fpbr,run_1,067,1786124175.056,0.118,tool,100320145,idle,branch_MPKI,5.5557
scikit-learn,fpbr,run_1,068,1786124175.18,0.118,harness,1787180,harness,IPC,0.4167
scikit-learn,fpbr,run_1,068,1786124175.18,0.118,harness,1787180,harness,branch_MPKI,19.4759
scikit-learn,fpbr,run_1,068,1786124175.18,0.118,tool,16373101,shell,IPC,1.0131
scikit-learn,fpbr,run_1,068,1786124175.18,0.118,tool,16373101,shell,branch_MPKI,6.0237
scikit-learn,fpbr,run_1,069,1786124175.304,0.118,harness,72725270,harness,IPC,2.0466
scikit-learn,fpbr,run_1,069,1786124175.304,0.118,harness,72725270,harness,branch_MPKI,3.7529
scikit-learn,fpbr,run_1,069,1786124175.304,0.118,tool,37296394,idle,IPC,1.1774
scikit-learn,fpbr,run_1,069,1786124175.304,0.118,tool,37296394,idle,branch_MPKI,7.5992
scikit-learn,fpbr,run_1,070,1786124175.427,0.118,tool,5153895673,idle,IPC,2.2734
scikit-learn,fpbr,run_1,070,1786124175.427,0.118,tool,5153895673,idle,branch_MPKI,0.5976
scikit-learn,fpbr,run_1,071,1786124175.551,0.119,tool,1213995024,idle,IPC,0.8176
scikit-learn,fpbr,run_1,071,1786124175.551,0.119,tool,1213995024,idle,branch_MPKI,2.6781
scikit-learn,fpbr,run_1,071,1786124175.551,0.119,tool,1213995024,idle,vecFP_pct,0.4843
scikit-learn,fpbr,run_1,072,1786124175.676,0.119,tool,594942664,python-other,IPC,1.8353
scikit-learn,fpbr,run_1,072,1786124175.676,0.119,tool,594942664,python-other,branch_MPKI,5.5198
scikit-learn,fpbr,run_1,073,1786124175.801,0.118,tool,577323649,idle,IPC,1.7811
scikit-learn,fpbr,run_1,073,1786124175.801,0.118,tool,577323649,idle,branch_MPKI,5.1162
scikit-learn,fpbr,run_1,074,1786124175.925,0.119,tool,292926699,idle,IPC,0.9086
scikit-learn,fpbr,run_1,074,1786124175.925,0.119,tool,292926699,idle,branch_MPKI,5.7359
scikit-learn,fpbr,run_1,074,1786124175.925,0.119,tool,292926699,idle,vecFP_pct,2.7272
scikit-learn,fpbr,run_1,075,1786124176.05,0.119,harness,1761111,harness,IPC,0.394
scikit-learn,fpbr,run_1,075,1786124176.05,0.119,harness,1761111,harness,branch_MPKI,20.2264
scikit-learn,fpbr,run_1,075,1786124176.05,0.119,tool,109260037,idle,IPC,1.3923
scikit-learn,fpbr,run_1,075,1786124176.05,0.119,tool,109260037,idle,branch_MPKI,7.2781
scikit-learn,fpbr,run_1,076,1786124176.174,0.119,harness,74780541,harness,IPC,2.0207
scikit-learn,fpbr,run_1,076,1786124176.174,0.119,harness,74780541,harness,branch_MPKI,3.9914
scikit-learn,fpbr,run_1,076,1786124176.174,0.119,tool,47155047,shell,IPC,1.2421
scikit-learn,fpbr,run_1,076,1786124176.174,0.119,tool,47155047,shell,branch_MPKI,6.8589
scikit-learn,fpbr,run_1,077,1786124176.299,0.119,harness,1923644,harness,IPC,0.4444
scikit-learn,fpbr,run_1,077,1786124176.299,0.119,harness,1923644,harness,branch_MPKI,18.4935
scikit-learn,fpbr,run_1,077,1786124176.299,0.119,tool,39027857,idle,IPC,1.129
scikit-learn,fpbr,run_1,077,1786124176.299,0.119,tool,39027857,idle,branch_MPKI,7.3899
scikit-learn,fpbr,run_1,078,1786124176.424,0.118,harness,154777544,harness,IPC,2.5391
scikit-learn,fpbr,run_1,078,1786124176.424,0.118,harness,154777544,harness,branch_MPKI,2.4896
scikit-learn,fpbr,run_1,078,1786124176.424,0.118,tool,66388076,idle,IPC,1.2995
scikit-learn,fpbr,run_1,078,1786124176.424,0.118,tool,66388076,idle,branch_MPKI,7.4166
scikit-learn,fpbr,run_1,079,1786124176.548,0.118,tool,4133659177,idle,IPC,2.4079
scikit-learn,fpbr,run_1,079,1786124176.548,0.118,tool,4133659177,idle,branch_MPKI,0.6118
scikit-learn,fpbr,run_1,080,1786124176.672,0.118,harness,1745064,harness,IPC,0.4002
scikit-learn,fpbr,run_1,080,1786124176.672,0.118,harness,1745064,harness,branch_MPKI,19.9093
scikit-learn,fpbr,run_1,080,1786124176.672,0.118,tool,113553745,shell,IPC,1.4196
scikit-learn,fpbr,run_1,080,1786124176.672,0.118,tool,113553745,shell,branch_MPKI,7.1408
scikit-learn,fpbr,run_1,081,1786124176.795,0.118,harness,81822433,harness,IPC,2.1066
scikit-learn,fpbr,run_1,081,1786124176.795,0.118,harness,81822433,harness,branch_MPKI,3.3969
scikit-learn,fpbr,run_1,081,1786124176.795,0.118,tool,30271965,idle,IPC,1.025
scikit-learn,fpbr,run_1,081,1786124176.795,0.118,tool,30271965,idle,branch_MPKI,6.6909
scikit-learn,fpbr,run_1,082,1786124176.92,0.118,harness,1747552,harness,IPC,0.4506
scikit-learn,fpbr,run_1,082,1786124176.92,0.118,harness,1747552,harness,branch_MPKI,19.8884
scikit-learn,fpbr,run_1,082,1786124176.92,0.118,tool,113599582,idle,IPC,1.4084
scikit-learn,fpbr,run_1,082,1786124176.92,0.118,tool,113599582,idle,branch_MPKI,7.2127
scikit-learn,fpbr,run_1,083,1786124177.043,0.118,harness,84378491,harness,IPC,2.2919
scikit-learn,fpbr,run_1,083,1786124177.043,0.118,harness,84378491,harness,branch_MPKI,3.1994
scikit-learn,fpbr,run_1,083,1786124177.043,0.118,tool,23804768,idle,IPC,1.0223
scikit-learn,fpbr,run_1,083,1786124177.043,0.118,tool,23804768,idle,branch_MPKI,6.8027
scikit-learn,fpbr,run_1,084,1786124177.166,0.118,harness,1743651,harness,IPC,0.4579
scikit-learn,fpbr,run_1,084,1786124177.166,0.118,harness,1743651,harness,branch_MPKI,20.0568
scikit-learn,fpbr,run_1,084,1786124177.166,0.118,tool,113774838,shell,IPC,1.3941
scikit-learn,fpbr,run_1,084,1786124177.166,0.118,tool,113774838,shell,branch_MPKI,7.2406
scikit-learn,fpbr,run_1,085,1786124177.29,0.118,harness,91229054,harness,IPC,2.2708
scikit-learn,fpbr,run_1,085,1786124177.29,0.118,harness,91229054,harness,branch_MPKI,3.0891
scikit-learn,fpbr,run_1,085,1786124177.29,0.118,tool,22599539,idle,IPC,0.9502
scikit-learn,fpbr,run_1,085,1786124177.29,0.118,tool,22599539,idle,branch_MPKI,7.3081
