task,run,t,fence,retiring,bad_spec,fe_bound,be_bound,fetch_lat,fetch_bw,mem_bound,core_bound,heavy_ops,br_mispred
rubocop,run_3,60.060871592,harness,52.11,12.4,23.53,15.01,10.94,12.59,9.97,5.03,0.85,11.49
rubocop,run_3,60.060871592,tool,31.71,14.2,33.48,26.46,17.39,16.09,17.09,9.37,2.35,13.42
rubocop,run_3,70.070867991,tool,22.36,14.9,28.64,33.7,16.08,12.56,24.69,9.01,1.57,14.12
rubocop,run_3,79.891399787,harness,33.67,10.48,15.9,41.9,5.8,10.1,35.4,6.5,0.94,9.42
rubocop,run_3,79.891399787,tool,30.53,13.87,34.11,21.7,17.29,16.82,13.53,8.17,1.71,13.11
rubocop,run_4,10.009940756,harness,28.89,17.96,37.78,15.38,24.0,13.77,8.96,6.42,1.48,16.82
rubocop,run_4,10.009940756,tool,30.86,15.39,38.98,15.79,20.92,18.06,7.97,7.82,2.12,14.39
rubocop,run_4,20.020298633,harness,33.97,14.24,24.07,28.95,11.7,12.38,22.92,6.03,1.1,12.68
rubocop,run_4,20.020298633,tool,30.8,15.42,36.95,16.66,19.5,17.45,9.14,7.52,2.97,14.72
rubocop,run_4,30.029940553,harness,46.0,15.38,23.51,17.4,9.0,14.51,11.23,6.18,1.17,13.95
rubocop,run_4,30.029940553,tool,32.71,13.89,36.58,17.26,18.94,17.64,9.44,7.82,2.37,13.49
rubocop,run_4,40.039949404,harness,48.31,14.8,22.8,16.04,8.49,14.31,10.37,5.67,1.17,12.72
rubocop,run_4,40.039949404,tool,33.53,14.19,35.81,17.96,18.59,17.22,10.54,7.42,2.37,13.41
rubocop,run_4,50.050139807,harness,49.46,14.4,22.39,16.54,8.96,13.43,9.96,6.58,1.26,12.68
rubocop,run_4,50.050139807,tool,33.45,14.32,35.8,18.72,18.57,17.24,11.29,7.43,2.37,13.58
rubocop,run_4,60.059944088,harness,49.0,11.89,23.23,15.82,9.69,13.54,10.45,5.37,1.96,10.31
rubocop,run_4,60.059944088,tool,31.31,13.83,33.06,27.18,17.39,15.67,18.23,8.96,2.36,13.44
rubocop,run_4,70.07095116,tool,22.36,14.51,27.47,35.27,15.7,11.77,25.08,10.19,1.57,14.12
rubocop,run_4,80.081944487,harness,34.11,11.59,16.07,41.41,7.66,8.41,35.86,5.54,1.34,10.6
rubocop,run_4,80.081944487,tool,30.28,13.7,34.15,22.07,16.99,17.16,14.44,7.63,1.71,13.31
rubocop,run_4,80.183063236,harness,16.49,10.98,9.73,63.2,4.98,4.76,51.49,11.72,1.18,10.58
rubocop,run_5,10.009981139,harness,28.7,17.72,37.24,15.58,24.34,12.89,9.48,6.1,1.18,17.01
rubocop,run_5,10.009981139,tool,31.17,15.8,38.39,15.0,20.54,17.85,7.75,7.25,2.39,15.02
rubocop,run_5,20.019985404,harness,34.41,13.73,23.58,28.6,12.12,11.46,23.39,5.2,0.92,12.42
rubocop,run_5,20.019985404,tool,31.87,15.62,36.81,16.64,19.33,17.48,9.03,7.61,3.02,14.52
rubocop,run_5,30.030355623,harness,46.86,15.07,24.58,16.09,9.88,14.7,10.56,5.53,0.96,12.91
rubocop,run_5,30.030355623,tool,32.71,13.95,36.62,16.8,18.58,18.04,9.76,7.04,2.36,13.17
rubocop,run_5,40.039985496,harness,47.83,14.38,22.5,16.63,9.03,13.47,11.15,5.48,0.91,11.8
rubocop,run_5,40.039985496,tool,33.49,14.22,36.24,17.19,18.21,18.03,10.12,7.07,2.36,13.44
rubocop,run_5,50.049982543,harness,50.0,15.1,23.96,16.37,8.59,15.37,10.88,5.49,0.87,13.54
rubocop,run_5,50.049982543,tool,33.42,14.32,36.15,17.33,18.16,17.99,10.2,7.13,2.36,13.54
rubocop,run_5,60.060618422,harness,50.17,15.01,23.46,20.93,10.28,13.18,15.43,5.5,0.92,13.44
rubocop,run_5,60.060618422,tool,32.09,13.42,31.51,25.79,16.93,14.58,17.16,8.63,1.97,13.03
rubocop,run_5,70.070984186,tool,23.15,14.51,29.04,34.09,16.09,12.95,24.69,9.4,1.57,13.73
rubocop,run_5,79.916206165,harness,33.01,11.32,15.72,42.46,7.49,8.23,36.91,5.55,0.95,9.95
rubocop,run_5,79.916206165,tool,30.79,13.89,34.2,21.09,17.1,17.1,13.85,7.24,1.73,13.28
rubocop,run_6,10.009978686,harness,27.54,17.99,38.52,15.68,25.22,13.31,10.41,5.27,1.12,16.89
rubocop,run_6,10.009978686,tool,31.2,14.83,38.76,15.47,20.21,18.54,8.55,6.91,2.7,14.36
rubocop,run_6,20.019975396,harness,33.94,12.87,24.5,28.86,12.42,12.09,23.71,5.15,0.95,11.46
rubocop,run_6,20.019975396,tool,31.58,14.77,37.86,16.43,19.74,18.11,9.37,7.06,2.77,14.32
rubocop,run_6,30.029973759,harness,47.84,14.43,25.09,16.51,10.72,14.36,11.37,5.14,1.09,12.96
rubocop,run_6,30.029973759,tool,32.74,14.27,36.53,17.6,18.56,17.97,9.78,7.82,2.37,13.48
rubocop,run_6,40.040170798,harness,47.59,13.18,23.52,16.96,10.78,12.74,11.86,5.1,0.83,11.96
rubocop,run_6,40.040170798,tool,33.12,13.88,36.59,17.24,18.22,18.37,10.53,6.71,2.38,13.48
rubocop,run_6,50.051134535,harness,49.16,12.83,23.2,16.3,9.68,13.52,10.63,5.67,1.47,11.26
rubocop,run_6,50.051134535,tool,32.98,14.0,36.63,17.18,18.28,18.34,10.45,6.73,2.38,13.59
rubocop,run_6,60.060973773,harness,51.69,11.85,23.0,16.07,8.05,14.95,10.78,5.29,1.27,10.28
rubocop,run_6,60.060973773,tool,31.35,13.75,31.89,26.91,17.37,14.52,17.9,9.0,2.36,13.36
rubocop,run_6,70.07097911,tool,21.98,14.11,27.47,34.48,15.69,11.77,25.46,9.02,1.57,13.72
rubocop,run_6,80.081344062,harness,34.67,10.19,15.08,41.15,6.25,8.83,35.78,5.37,0.84,8.74
rubocop,run_6,80.081344062,tool,29.66,13.67,34.87,21.69,17.4,17.48,14.58,7.11,1.71,13.26
rubocop,run_6,80.212399521,harness,14.53,10.6,9.18,66.48,4.45,4.73,55.9,10.57,1.18,9.81
rubocop,run_7,10.009935217,harness,27.8,17.84,38.23,15.91,25.17,13.06,10.07,5.84,1.33,16.83
rubocop,run_7,10.009935217,tool,31.07,15.5,38.61,15.28,20.43,18.17,8.29,7.0,2.7,15.06
rubocop,run_7,20.020292444,harness,34.86,13.53,24.85,27.73,11.87,12.98,22.77,4.96,1.03,12.47
rubocop,run_7,20.020292444,tool,31.4,15.43,37.56,16.76,19.6,17.96,9.12,7.64,3.01,15.0
rubocop,run_7,30.029935205,harness,46.94,14.15,24.35,16.17,10.29,14.06,10.8,5.38,1.27,12.89
rubocop,run_7,30.029935205,tool,32.31,14.31,37.3,16.89,18.6,18.69,9.79,7.1,2.36,13.53
rubocop,run_7,40.039962569,harness,47.11,14.02,22.16,17.48,8.86,13.29,12.19,5.29,1.16,12.87
rubocop,run_7,40.039962569,tool,32.73,13.91,35.85,17.17,18.62,17.23,10.13,7.04,1.99,13.15
rubocop,run_7,50.04993495,harness,50.34,14.67,22.83,17.65,7.73,15.09,12.33,5.32,1.22,13.45
rubocop,run_7,50.04993495,tool,32.63,14.02,35.81,17.28,18.59,17.22,10.17,7.11,1.98,13.24
rubocop,run_7,60.059941752,harness,51.61,14.59,23.95,19.0,10.07,13.88,13.62,5.39,1.35,13.24
rubocop,run_7,60.059941752,tool,31.72,14.17,32.29,26.46,17.41,14.89,17.85,8.6,2.36,13.78
rubocop,run_7,70.069935468,tool,22.36,14.52,28.25,34.49,15.69,12.55,24.69,9.8,1.57,13.73
rubocop,run_7,80.07994483,harness,37.86,11.54,18.81,36.07,8.38,10.43,30.85,5.22,1.52,10.62
rubocop,run_7,80.07994483,tool,29.33,13.54,33.06,23.23,16.7,16.36,15.49,7.73,1.68,13.11
rubocop,run_7,80.34408953,harness,8.65,7.85,6.8,77.09,3.25,3.55,69.25,7.85,0.4,7.84
rubocop,run_8,10.009963289,harness,27.83,18.08,38.05,16.15,24.86,13.19,10.82,5.33,1.13,16.76
rubocop,run_8,10.009963289,tool,30.91,15.83,38.15,15.52,20.39,17.76,8.6,6.92,2.71,15.07
rubocop,run_8,20.019964506,harness,33.96,13.33,23.73,29.49,11.73,12.0,23.62,5.87,0.9,11.67
rubocop,run_8,20.019964506,tool,31.6,15.54,37.14,16.4,19.74,17.41,8.89,7.52,3.05,14.74
rubocop,run_8,30.029964244,harness,45.59,13.61,23.32,19.17,11.41,11.9,13.61,5.56,1.13,12.05
rubocop,run_8,30.029964244,tool,33.48,14.27,36.56,17.29,18.97,17.59,10.2,7.09,2.37,13.49
rubocop,run_8,40.04296639,harness,47.92,13.58,22.91,17.48,10.59,12.32,11.72,5.76,0.9,11.08
rubocop,run_8,40.04296639,tool,32.72,14.33,37.75,16.42,18.66,19.09,9.37,7.06,2.36,13.55
rubocop,run_8,50.052964889,harness,48.91,14.24,21.43,15.96,7.13,14.3,10.32,5.64,1.02,12.52
rubocop,run_8,50.052964889,tool,32.66,14.34,36.96,17.17,18.6,18.36,10.13,7.04,2.35,13.55
rubocop,run_8,60.063344376,harness,52.35,14.65,22.75,14.36,9.89,12.86,8.65,5.71,0.95,12.86
rubocop,run_8,60.063344376,tool,32.09,13.84,32.25,26.94,17.34,14.91,17.94,9.0,2.35,13.06
rubocop,run_8,70.072976035,tool,23.54,14.91,27.86,34.48,15.69,12.16,25.07,9.41,1.96,14.51
rubocop,run_8,80.083963914,harness,40.2,12.07,17.87,30.98,7.78,10.08,25.3,5.68,1.07,10.83
rubocop,run_8,80.083963914,tool,28.44,14.03,32.99,23.7,17.19,15.8,15.83,7.87,1.68,13.25
rubocop,run_8,80.502865144,harness,7.19,8.09,6.53,79.41,3.49,3.04,72.77,6.64,0.03,7.65
