task,run,t,fence,retiring,bad_spec,fe_bound,be_bound,fetch_lat,fetch_bw,mem_bound,core_bound,heavy_ops,br_mispred
prometheus,run_2,30.029946872,harness,42.18,11.73,19.15,29.83,9.94,9.21,22.7,7.13,1.57,11.13
prometheus,run_2,30.029946872,tool,29.11,15.88,37.01,18.89,19.4,17.61,11.46,7.43,2.45,15.39
prometheus,run_2,40.039951812,harness,45.29,10.84,19.11,26.66,9.97,9.15,21.57,5.09,1.57,10.31
prometheus,run_2,40.039951812,tool,27.5,16.95,37.87,18.44,21.95,15.92,11.48,6.96,2.13,16.56
prometheus,run_2,50.050944861,harness,38.54,11.21,17.93,35.93,10.59,7.34,30.06,5.87,1.57,10.53
prometheus,run_2,50.050944861,tool,28.41,16.76,35.49,20.2,20.63,14.86,12.11,8.09,2.14,16.36
prometheus,run_2,60.060957405,harness,36.29,11.2,19.25,35.85,10.52,8.72,30.59,5.26,1.57,10.65
prometheus,run_2,60.060957405,tool,27.56,14.34,32.7,24.8,18.94,13.76,14.43,10.37,1.84,13.95
prometheus,run_2,70.06694891,harness,40.07,8.77,15.44,34.56,5.28,10.16,27.79,6.77,0.81,7.2
prometheus,run_2,70.06694891,tool,27.57,15.53,33.7,21.98,19.1,14.6,13.13,8.85,1.83,15.13
prometheus,run_2,80.077287085,harness,48.28,9.45,16.52,25.28,6.14,10.38,19.67,5.6,0.91,7.75
prometheus,run_2,80.077287085,tool,33.3,14.48,29.78,24.14,14.64,15.14,15.14,9.0,3.15,13.9
prometheus,run_2,90.080108604,tool,25.98,16.83,35.45,22.8,20.91,14.54,15.47,7.33,1.86,16.44
prometheus,run_2,100.090527531,harness,35.0,9.01,18.75,41.71,5.58,13.17,34.74,6.97,0.84,7.38
prometheus,run_2,100.090527531,tool,30.76,16.17,28.26,26.8,15.79,12.48,18.04,8.77,2.04,15.7
prometheus,run_2,110.099950214,tool,31.32,16.19,27.33,27.76,15.15,12.18,18.63,9.13,2.1,15.72
prometheus,run_2,120.109973613,tool,30.72,16.18,26.86,28.58,14.9,11.96,18.99,9.58,2.05,15.57
prometheus,run_2,130.120853162,harness,38.46,8.83,16.29,35.68,5.72,10.58,28.46,7.22,0.84,7.29
prometheus,run_2,130.120853162,tool,29.93,16.88,29.9,25.74,16.75,13.15,16.66,9.07,2.07,16.14
prometheus,run_2,140.131170154,harness,48.24,9.8,19.61,22.75,5.88,13.73,16.08,6.67,1.57,8.24
prometheus,run_2,140.131170154,tool,31.0,16.16,27.72,27.34,15.37,12.35,18.33,9.0,2.1,15.71
prometheus,run_2,150.140954076,tool,30.16,15.71,29.0,25.17,16.01,12.98,17.4,7.77,1.96,15.47
prometheus,run_2,160.150944191,tool,30.42,16.54,29.7,25.32,16.72,12.98,16.7,8.62,2.0,16.0
prometheus,run_2,170.160945291,harness,39.07,8.36,15.71,38.31,4.51,11.2,30.96,7.36,1.18,7.53
prometheus,run_2,170.160945291,tool,30.89,16.23,28.07,26.98,15.6,12.47,18.05,8.92,2.08,15.76
prometheus,run_2,180.171513085,harness,38.5,8.01,16.93,37.71,5.16,11.77,27.85,9.86,1.58,6.81
prometheus,run_2,180.171513085,tool,30.63,16.38,28.94,26.05,16.13,12.81,17.37,8.68,2.05,15.88
prometheus,run_2,190.180984373,harness,39.01,8.25,14.72,37.03,5.13,9.59,28.35,8.68,1.96,7.07
prometheus,run_2,190.180984373,tool,30.84,16.37,28.45,26.6,15.82,12.63,17.76,8.84,2.07,15.86
prometheus,run_2,200.192112491,harness,39.09,8.72,17.52,36.17,5.22,12.3,29.17,7.0,1.57,7.52
prometheus,run_2,200.192112491,tool,31.11,15.75,27.88,31.81,15.46,12.42,19.11,12.7,2.1,15.82
prometheus,run_2,210.201948636,harness,39.39,8.8,17.25,38.69,5.14,12.12,29.18,9.51,1.57,7.58
prometheus,run_2,210.201948636,tool,30.44,15.72,27.3,30.14,15.4,11.9,18.89,11.25,2.21,15.33
prometheus,run_2,220.212468631,harness,36.33,8.74,17.36,42.6,5.23,12.13,35.15,7.45,1.57,7.54
prometheus,run_2,220.212468631,tool,33.75,8.17,24.89,32.95,12.68,12.21,20.54,12.41,2.84,7.29
prometheus,run_2,230.221952744,harness,38.17,8.83,17.44,44.9,5.33,12.11,38.97,5.93,1.57,7.61
prometheus,run_2,230.221952744,tool,35.12,10.77,23.96,32.17,11.76,12.21,21.95,10.22,2.98,9.8
prometheus,run_2,240.231947546,harness,38.91,7.67,16.64,37.09,4.5,12.14,28.68,8.42,1.19,6.09
prometheus,run_2,240.231947546,tool,32.08,9.34,22.74,41.73,11.04,11.7,24.86,16.87,2.43,8.77
prometheus,run_2,250.241950727,harness,38.62,7.48,16.53,38.65,4.41,12.12,30.42,8.23,0.79,6.35
prometheus,run_2,250.241950727,tool,35.12,9.22,23.81,33.73,11.44,12.36,22.39,11.34,3.12,8.15
prometheus,run_2,260.252296686,harness,37.46,8.1,16.93,38.56,4.79,12.14,30.02,8.54,1.57,7.18
prometheus,run_2,260.252296686,tool,32.53,13.03,21.57,35.11,9.65,11.91,18.98,16.13,1.62,12.5
prometheus,run_2,267.37122475,harness,35.78,8.14,15.44,41.94,5.39,10.05,34.3,7.65,1.58,6.88
prometheus,run_2,267.37122475,tool,33.82,11.11,23.12,44.06,10.93,12.19,24.45,19.61,2.39,10.38
prometheus,run_3,10.009877583,harness,34.79,14.73,32.96,16.82,19.14,13.83,11.14,5.68,1.54,13.6
prometheus,run_3,10.009877583,tool,26.99,14.99,38.5,18.99,16.9,21.6,11.97,7.02,2.08,14.85
prometheus,run_3,20.023875054,harness,42.22,9.94,21.1,26.44,7.85,13.26,19.19,7.25,0.64,8.35
prometheus,run_3,20.023875054,tool,25.16,17.91,39.49,18.18,11.67,27.83,12.3,5.88,1.75,17.8
prometheus,run_3,30.034206913,harness,42.08,8.82,16.16,31.45,6.35,9.81,23.74,7.71,0.61,7.25
prometheus,run_3,30.034206913,tool,28.87,15.77,37.05,19.15,19.35,17.71,12.2,6.95,2.6,15.29
prometheus,run_3,40.044606084,harness,43.04,8.94,16.68,31.53,7.0,9.68,24.05,7.48,0.46,7.38
prometheus,run_3,40.044606084,tool,26.77,18.1,37.65,19.46,18.33,19.31,12.27,7.19,2.04,17.83
prometheus,run_3,50.055571664,harness,42.46,8.83,17.11,31.24,5.48,11.63,23.1,8.14,1.91,7.27
prometheus,run_3,50.055571664,tool,27.59,17.33,34.54,23.72,18.09,16.45,14.12,9.6,2.09,16.99
prometheus,run_3,60.065875126,harness,42.21,8.74,15.49,31.83,5.27,10.22,24.12,7.7,1.94,7.16
prometheus,run_3,60.065875126,tool,28.52,15.2,31.89,24.98,18.27,13.63,14.95,10.03,2.13,14.77
prometheus,run_3,70.076226822,harness,38.88,8.72,15.45,35.19,5.24,10.22,31.27,3.93,1.94,7.15
prometheus,run_3,70.076226822,tool,29.28,17.07,32.93,22.11,18.47,14.47,13.7,8.41,2.39,16.53
prometheus,run_3,80.085878167,harness,47.84,9.8,19.61,23.53,5.49,14.12,16.08,7.45,1.57,7.84
prometheus,run_3,80.085878167,tool,29.3,17.03,33.38,21.82,18.94,14.44,13.21,8.61,2.39,16.51
prometheus,run_3,90.095881089,tool,26.23,17.16,35.51,22.6,20.8,14.71,15.61,6.99,1.67,16.77
prometheus,run_3,100.103893282,harness,37.83,8.1,15.47,38.87,4.47,11.0,32.91,5.96,1.06,6.67
prometheus,run_3,100.103893282,tool,30.76,16.29,28.13,26.75,15.56,12.57,17.95,8.8,2.22,15.85
prometheus,run_3,110.11449875,tool,30.93,16.22,27.55,27.02,15.21,12.33,18.26,8.76,2.13,15.78
prometheus,run_3,120.125103907,tool,31.07,16.65,26.84,27.53,14.85,11.99,18.76,8.76,2.24,16.2
prometheus,run_3,130.134880368,harness,45.51,11.47,20.22,23.57,9.37,10.85,16.77,6.8,1.18,9.92
prometheus,run_3,130.134880368,tool,31.15,16.47,26.63,27.63,15.21,11.42,19.05,8.59,1.81,16.02
prometheus,run_3,140.144873842,harness,48.24,9.8,19.22,23.14,5.49,13.73,16.86,6.27,1.57,7.84
prometheus,run_3,140.144873842,tool,30.84,16.29,27.69,26.96,15.3,12.39,18.17,8.78,2.14,15.82
prometheus,run_3,150.154874285,tool,30.55,16.06,28.57,26.95,14.82,13.75,17.92,9.03,2.11,15.51
prometheus,run_3,160.164876422,tool,30.29,16.04,29.05,27.33,15.1,13.95,18.26,9.07,2.1,15.38
prometheus,run_3,170.17487642,harness,38.87,8.62,16.05,36.97,4.76,11.3,29.62,7.35,1.15,6.69
prometheus,run_3,170.17487642,tool,30.82,16.3,27.88,26.77,15.36,12.52,18.0,8.78,2.14,15.83
prometheus,run_3,180.184877017,harness,38.64,8.77,14.97,36.59,5.17,9.8,28.41,8.18,1.57,7.58
prometheus,run_3,180.184877017,tool,30.93,16.37,28.32,26.18,15.55,12.77,17.48,8.7,2.12,15.9
prometheus,run_3,190.194882206,harness,38.92,8.03,15.91,36.93,4.94,10.97,28.22,8.71,1.56,6.84
prometheus,run_3,190.194882206,tool,30.89,16.31,27.82,26.75,15.36,12.46,18.0,8.75,2.12,15.84
prometheus,run_3,200.204879561,harness,37.97,8.36,17.11,35.94,5.17,11.95,29.01,6.94,1.95,7.53
prometheus,run_3,200.204879561,tool,30.9,16.35,27.13,31.91,15.26,11.87,19.32,12.58,2.06,15.87
prometheus,run_3,210.21209889,harness,37.49,8.3,16.38,38.85,5.18,11.2,29.41,9.43,1.95,7.5
prometheus,run_3,210.21209889,tool,30.82,16.28,27.71,27.55,15.27,12.43,18.28,9.26,2.13,15.81
prometheus,run_3,220.221875185,harness,33.66,8.26,16.5,43.95,5.13,11.37,38.8,5.16,1.96,7.47
prometheus,run_3,220.221875185,tool,28.92,12.93,26.51,31.46,14.53,11.97,20.3,11.16,2.08,12.53
prometheus,run_3,230.232875524,harness,34.04,8.25,16.49,48.54,5.13,11.37,39.13,9.41,1.96,7.47
prometheus,run_3,230.232875524,tool,30.01,13.22,25.79,31.08,14.05,11.75,20.86,10.21,1.94,12.76
prometheus,run_3,240.242882549,harness,34.15,8.24,16.48,49.81,5.11,11.37,40.54,9.26,1.96,7.46
prometheus,run_3,240.242882549,tool,28.06,9.42,22.59,42.18,12.35,10.23,26.69,15.49,1.58,9.12
prometheus,run_3,250.252883849,harness,38.14,7.56,16.29,38.78,4.36,11.93,30.34,8.44,1.2,7.1
prometheus,run_3,250.252883849,tool,29.39,12.21,24.76,33.43,13.38,11.37,21.94,11.49,1.73,11.85
prometheus,run_3,260.263881323,harness,37.74,7.56,16.18,34.47,4.45,11.73,27.23,7.23,1.18,7.14
prometheus,run_3,260.263881323,tool,25.69,7.32,18.92,39.84,10.66,8.26,24.67,15.17,0.98,7.23
prometheus,run_3,267.683909081,harness,32.66,7.65,16.01,46.24,4.34,11.67,39.46,6.78,1.18,7.21
prometheus,run_3,267.683909081,tool,28.32,10.41,23.3,36.17,12.79,10.5,23.36,12.81,1.6,10.06
prometheus,run_4,10.009944903,harness,35.98,14.36,32.42,16.79,17.59,14.84,11.66,5.14,1.39,13.37
prometheus,run_4,10.009944903,tool,25.89,16.2,39.3,19.2,15.93,23.37,12.63,6.58,2.06,16.03
prometheus,run_4,20.022948636,harness,43.65,10.94,21.67,26.28,9.44,12.22,19.55,6.73,1.14,9.83
prometheus,run_4,20.022948636,tool,23.71,19.13,40.46,17.8,11.81,28.65,12.17,5.63,1.82,19.04
prometheus,run_4,30.032940933,harness,42.53,10.33,19.42,31.14,8.58,10.85,25.85,5.28,1.18,9.39
prometheus,run_4,30.032940933,tool,28.2,16.28,37.17,19.33,19.29,17.88,11.95,7.38,2.37,15.79
prometheus,run_4,40.042946666,harness,42.57,10.28,18.39,31.66,9.31,9.08,25.73,5.93,1.18,9.44
prometheus,run_4,40.042946666,tool,29.2,15.38,35.85,21.38,18.76,17.09,13.61,7.77,2.56,14.95
prometheus,run_4,50.047512174,harness,40.26,10.6,17.7,29.57,9.42,8.29,24.54,5.03,1.18,9.7
prometheus,run_4,50.047512174,tool,27.92,14.18,33.47,25.11,17.98,15.5,15.22,9.88,2.58,13.6
prometheus,run_4,60.058202137,harness,40.92,8.66,16.57,33.64,5.27,11.29,26.37,7.27,1.18,7.45
prometheus,run_4,60.058202137,tool,28.19,14.7,34.5,22.93,18.47,16.04,14.07,8.85,2.56,14.13
prometheus,run_4,70.067943919,harness,43.31,8.37,15.21,35.18,4.91,10.31,26.32,8.86,1.18,7.19
prometheus,run_4,70.067943919,tool,28.07,15.01,35.26,22.24,18.82,16.44,13.59,8.65,2.53,14.48
prometheus,run_4,80.07794899,tool,33.13,15.17,31.33,22.41,15.72,15.6,13.99,8.42,3.09,14.86
prometheus,run_4,90.087954155,tool,26.47,16.13,34.66,23.39,20.43,14.23,16.19,7.2,1.57,15.74
prometheus,run_4,100.097946495,harness,41.66,8.3,15.41,39.36,4.8,10.61,31.15,8.21,1.18,7.11
prometheus,run_4,100.097946495,tool,31.6,16.82,24.93,29.07,13.54,11.39,19.9,9.17,1.66,16.38
prometheus,run_4,110.107952268,tool,30.46,17.14,26.65,27.57,14.72,11.93,18.56,9.0,1.64,16.65
prometheus,run_4,120.117944829,tool,30.18,17.91,25.86,28.42,14.19,11.67,19.22,9.2,1.61,17.48
prometheus,run_4,130.127945438,harness,49.67,12.78,19.03,21.18,6.95,12.08,14.81,6.37,1.18,11.23
prometheus,run_4,130.127945438,tool,31.57,16.6,24.85,29.2,13.57,11.28,19.91,9.3,1.65,16.14
prometheus,run_4,140.137946228,tool,31.76,16.85,24.2,29.6,13.0,11.2,20.27,9.33,1.63,16.41
prometheus,run_4,150.147949317,tool,31.74,17.97,23.71,29.27,12.15,11.56,20.2,9.07,1.66,17.58
prometheus,run_4,160.157945496,harness,22.52,9.82,12.31,79.71,6.6,5.71,72.13,7.57,1.18,8.51
prometheus,run_4,160.157945496,tool,31.54,16.52,24.51,29.72,13.57,10.94,20.22,9.5,1.63,16.09
prometheus,run_4,170.167952452,harness,40.02,8.75,16.42,34.86,4.5,11.92,27.12,7.74,1.56,7.56
prometheus,run_4,170.167952452,tool,31.5,16.61,24.99,29.11,13.67,11.32,19.85,9.26,1.65,16.14
prometheus,run_4,180.178947191,harness,40.04,7.98,16.65,37.94,4.86,11.79,28.75,9.19,1.18,6.82
prometheus,run_4,180.178947191,tool,30.92,16.67,25.8,28.74,14.35,11.45,19.51,9.23,1.65,16.19
prometheus,run_4,190.188946189,harness,38.87,7.84,16.61,36.37,3.94,12.68,27.91,8.46,1.18,6.67
prometheus,run_4,190.188946189,tool,31.31,16.65,25.23,28.99,13.91,11.32,19.7,9.29,1.64,16.18
prometheus,run_4,200.199312725,harness,39.41,7.99,16.64,36.64,4.12,12.52,29.28,7.35,1.18,6.8
prometheus,run_4,200.199312725,tool,31.59,16.13,24.51,32.29,13.34,11.18,21.74,10.55,1.64,15.67
prometheus,run_4,210.20895218,harness,32.43,7.88,16.52,44.26,3.98,12.54,38.51,5.74,1.18,6.7
prometheus,run_4,210.20895218,tool,29.53,13.95,23.65,34.91,12.84,10.81,21.72,13.19,1.56,13.6
prometheus,run_4,220.219311854,harness,38.69,7.93,16.59,37.46,4.04,12.55,29.76,7.7,1.56,7.14
prometheus,run_4,220.219311854,tool,30.42,15.63,25.65,30.32,13.76,11.89,19.65,10.68,1.68,15.02
prometheus,run_4,230.228948141,harness,39.34,8.02,15.91,36.79,4.87,11.04,29.06,7.74,1.58,6.8
prometheus,run_4,230.228948141,tool,30.51,15.68,25.79,30.86,13.78,12.01,20.4,10.45,1.7,15.15
prometheus,run_4,240.238944634,harness,39.51,7.25,15.85,36.84,4.13,11.72,28.38,8.46,1.18,6.1
prometheus,run_4,240.238944634,tool,29.57,13.69,23.73,37.88,12.66,11.07,23.42,14.46,1.53,13.18
prometheus,run_4,250.248947862,harness,37.58,7.11,16.22,38.21,4.35,11.87,30.45,7.76,1.18,6.72
prometheus,run_4,250.248947862,tool,30.11,16.41,26.95,30.21,14.86,12.09,19.59,10.63,1.54,15.91
prometheus,run_4,260.259322601,harness,33.69,7.19,16.22,35.91,4.45,11.76,29.76,6.16,1.18,6.77
prometheus,run_4,260.259322601,tool,27.97,9.94,20.86,37.38,11.29,9.57,21.29,16.1,1.28,9.53
prometheus,run_4,267.018492577,harness,35.88,8.29,14.58,42.08,4.87,9.71,34.31,7.77,1.95,6.43
prometheus,run_4,267.018492577,tool,29.57,13.54,23.82,34.06,12.77,11.05,21.38,12.69,1.57,13.06
prometheus,run_5,10.009799286,harness,34.96,14.79,32.7,16.43,19.04,13.66,10.92,5.51,1.73,14.01
prometheus,run_5,10.009799286,tool,26.93,16.51,39.46,18.4,16.56,22.9,11.85,6.55,2.17,16.09
prometheus,run_5,20.019817611,harness,42.41,11.36,22.4,25.63,8.65,13.76,19.8,5.83,1.08,10.39
prometheus,run_5,20.019817611,tool,24.49,19.1,39.96,18.87,12.38,27.58,12.23,6.64,1.93,18.77
prometheus,run_5,30.029798219,harness,41.45,11.32,20.31,30.89,7.99,12.32,24.03,6.86,0.88,9.91
prometheus,run_5,30.029798219,tool,28.85,15.66,37.37,19.3,19.53,17.83,11.99,7.3,2.51,15.27
prometheus,run_5,40.040340608,harness,41.37,10.09,18.22,32.68,8.21,10.0,25.71,6.97,0.91,9.84
prometheus,run_5,40.040340608,tool,29.37,14.72,36.62,19.87,20.16,16.46,12.95,6.92,2.58,14.33
prometheus,run_5,50.049799005,harness,43.11,10.64,17.86,30.5,8.37,9.48,23.36,7.14,0.82,9.88
prometheus,run_5,50.049799005,tool,29.35,14.04,34.47,23.11,19.19,15.29,13.83,9.28,2.48,13.66
prometheus,run_5,60.060114628,harness,39.89,10.73,18.79,36.56,8.51,10.28,30.75,5.81,0.88,9.99
prometheus,run_5,60.060114628,tool,30.31,14.49,35.02,21.29,19.25,15.77,12.99,8.3,2.78,14.03
prometheus,run_5,70.069806541,harness,37.34,10.65,18.82,38.31,8.37,10.46,35.18,3.13,0.83,9.89
prometheus,run_5,70.069806541,tool,29.93,15.52,33.22,22.35,17.95,15.27,14.3,8.05,2.29,15.13
prometheus,run_5,80.079802096,tool,30.64,15.54,33.35,21.76,17.43,15.93,13.23,8.53,2.37,15.19
prometheus,run_5,90.091894039,tool,27.01,16.32,35.07,22.7,20.46,14.61,15.62,7.08,1.76,15.88
prometheus,run_5,100.101801561,harness,32.91,10.59,18.84,43.02,8.25,10.59,37.53,5.49,0.78,9.8
prometheus,run_5,100.101801561,tool,30.63,16.92,25.34,28.87,13.95,11.39,19.6,9.26,1.78,16.3
prometheus,run_5,110.102804018,tool,30.53,16.87,24.97,29.29,13.8,11.17,19.55,9.74,1.75,16.24
prometheus,run_5,120.112799201,tool,30.55,16.06,25.15,29.45,13.97,11.18,19.77,9.68,1.73,15.47
prometheus,run_5,130.122800477,harness,39.06,10.66,19.07,34.62,8.44,10.64,29.1,5.53,0.83,9.89
prometheus,run_5,130.122800477,tool,30.54,16.86,24.94,29.23,13.78,11.16,19.51,9.72,1.75,16.25
prometheus,run_5,140.132798693,tool,30.59,16.58,25.41,28.79,14.13,11.28,19.16,9.63,1.78,16.01
prometheus,run_5,150.142795557,tool,30.57,16.03,25.63,28.74,13.71,11.92,19.82,8.92,1.81,15.37
prometheus,run_5,160.152801892,harness,39.45,10.72,19.5,33.59,8.81,10.7,28.05,5.54,0.88,9.99
prometheus,run_5,160.152801892,tool,30.79,16.86,25.27,28.66,13.93,11.34,19.28,9.38,1.73,16.24
prometheus,run_5,170.163797113,harness,35.44,10.62,18.91,41.59,8.3,10.61,36.09,5.5,0.8,9.84
prometheus,run_5,170.163797113,tool,30.57,16.83,25.2,28.94,13.85,11.35,19.39,9.55,1.77,16.21
prometheus,run_5,180.173804253,harness,37.86,10.62,18.92,45.12,8.3,10.62,34.54,10.59,0.81,9.85
prometheus,run_5,180.173804253,tool,30.57,16.7,25.74,28.54,14.31,11.43,18.95,9.6,1.8,16.09
prometheus,run_5,190.18379908,harness,37.64,10.59,18.83,38.82,8.25,10.59,34.18,4.63,0.78,9.8
prometheus,run_5,190.18379908,tool,30.58,16.81,25.19,28.99,13.91,11.28,19.37,9.62,1.76,16.19
prometheus,run_5,200.193797837,harness,38.55,7.91,15.87,37.78,4.42,11.44,30.0,7.78,1.18,6.74
prometheus,run_5,200.193797837,tool,30.54,15.9,24.77,36.38,13.65,11.12,23.83,12.56,1.74,15.32
prometheus,run_5,210.203795942,harness,37.81,7.87,17.29,38.41,4.73,12.55,29.86,8.55,1.19,6.35
prometheus,run_5,210.203795942,tool,30.55,16.57,24.54,35.13,13.74,10.79,21.49,13.64,1.75,15.96
prometheus,run_5,220.214117176,harness,38.79,7.85,18.05,35.11,4.73,13.32,28.13,6.98,1.18,6.29
prometheus,run_5,220.214117176,tool,31.16,15.24,26.35,28.28,14.23,12.12,18.63,9.65,1.87,14.57
prometheus,run_5,230.223798665,harness,38.11,7.53,15.41,37.3,4.38,11.03,29.36,7.94,1.18,6.45
prometheus,run_5,230.223798665,tool,31.11,15.66,26.02,28.56,14.03,11.99,19.53,9.03,1.87,14.99
prometheus,run_5,240.232914447,harness,38.25,7.94,16.56,39.84,4.78,11.78,30.9,8.94,1.57,6.75
prometheus,run_5,240.232914447,tool,28.96,13.59,24.44,37.87,14.06,10.39,24.17,13.7,1.9,13.0
prometheus,run_5,250.243342037,harness,38.11,7.58,16.51,36.98,4.8,11.71,29.19,7.79,1.95,6.4
