task,run,t,fence,retiring,bad_spec,fe_bound,be_bound,fetch_lat,fetch_bw,mem_bound,core_bound,heavy_ops,br_mispred
babel,run_4,40.043931745,harness,36.23,11.02,16.63,39.96,6.47,10.15,33.97,5.99,0.97,9.69
babel,run_4,40.043931745,tool,29.07,12.69,36.05,23.61,20.38,15.67,16.45,7.16,2.6,12.24
babel,run_4,40.255196733,harness,9.44,7.85,6.83,76.66,3.27,3.56,68.43,8.23,0.4,7.85
babel,run_5,10.009829849,harness,27.01,17.65,38.27,16.93,25.77,12.5,11.58,5.36,0.97,16.98
babel,run_5,10.009829849,tool,33.42,8.94,28.49,30.6,12.29,16.2,21.29,9.31,2.94,8.4
babel,run_5,20.019845364,harness,42.77,13.23,23.3,23.87,10.75,12.55,18.43,5.43,0.91,12.1
babel,run_5,20.019845364,tool,31.5,11.28,30.61,26.47,14.6,16.01,17.48,8.99,2.86,10.76
babel,run_5,30.029841721,harness,47.01,12.53,20.74,22.51,8.67,12.06,16.43,6.08,0.98,11.51
babel,run_5,30.029841721,tool,30.1,14.03,37.36,19.45,21.11,16.25,12.59,6.86,2.67,13.56
babel,run_5,40.040996776,harness,35.47,10.93,17.01,38.64,7.61,9.4,33.6,5.05,1.11,9.66
babel,run_5,40.040996776,tool,29.23,13.66,36.77,22.29,20.8,15.97,15.0,7.29,2.45,13.15
babel,run_5,40.21301446,harness,11.02,9.41,8.03,70.76,4.08,3.95,61.74,9.02,0.4,9.41
babel,run_6,10.009806607,harness,27.5,17.84,37.85,16.86,25.67,12.18,11.74,5.11,0.98,16.65
babel,run_6,10.009806607,tool,32.89,9.63,28.29,30.55,12.39,15.9,20.87,9.68,3.05,9.11
babel,run_6,20.021810179,harness,42.56,13.38,24.02,23.62,11.49,12.53,18.39,5.23,0.88,12.07
babel,run_6,20.021810179,tool,30.94,12.81,30.68,25.84,14.51,16.17,17.23,8.62,3.06,12.1
babel,run_6,30.034804012,harness,47.45,12.41,20.89,22.99,8.72,12.17,17.76,5.23,0.92,10.86
babel,run_6,30.034804012,tool,30.25,14.0,36.83,20.61,20.37,16.46,13.12,7.49,2.93,13.4
babel,run_6,40.044810651,harness,35.93,10.59,16.84,41.42,7.3,9.54,35.03,6.39,0.85,9.31
babel,run_6,40.044810651,tool,29.68,13.14,35.33,23.68,19.72,15.61,16.21,7.47,2.34,12.52
babel,run_6,40.12894234,harness,16.47,9.8,8.6,65.49,4.27,4.34,53.35,12.15,1.17,9.41
babel,run_7,10.009981213,harness,27.29,17.56,38.56,16.45,26.37,12.19,11.27,5.18,1.5,16.79
babel,run_7,10.009981213,tool,32.79,9.02,28.46,30.84,12.38,16.08,21.0,9.84,3.04,8.72
babel,run_7,20.020981657,harness,42.69,13.14,23.17,22.97,10.89,12.28,17.98,4.99,1.56,11.67
babel,run_7,20.020981657,tool,30.12,12.72,30.95,26.14,14.89,16.06,17.26,8.88,2.98,12.31
babel,run_7,30.030981397,harness,49.21,12.15,20.34,22.12,9.84,10.5,16.25,5.87,1.57,10.91
babel,run_7,30.030981397,tool,29.76,13.57,37.33,20.1,20.67,16.67,13.63,6.47,3.0,13.05
babel,run_7,40.041018318,harness,35.11,10.84,15.86,40.96,7.83,8.02,35.43,5.53,1.57,9.63
babel,run_7,40.041018318,tool,29.65,12.73,36.79,22.26,20.09,16.7,15.44,6.83,2.9,12.39
babel,run_7,40.088195531,harness,15.79,7.23,7.8,69.95,3.77,4.03,59.45,10.5,1.18,6.44
babel,run_8,10.00999276,harness,27.32,17.6,38.12,16.95,25.83,12.29,11.67,5.28,1.19,16.45
babel,run_8,10.00999276,tool,33.01,9.16,28.42,30.44,13.08,15.34,20.75,9.69,2.97,8.62
babel,run_8,20.019960125,harness,41.8,13.1,22.5,24.04,10.49,12.01,18.73,5.3,0.97,11.48
babel,run_8,20.019960125,tool,31.55,11.35,29.98,27.5,14.72,15.25,18.13,9.37,2.91,11.18
babel,run_8,30.026125201,harness,46.59,12.65,20.11,23.11,8.31,11.8,17.09,6.02,0.94,10.85
babel,run_8,30.026125201,tool,29.98,13.75,36.73,20.16,20.47,16.26,13.11,7.04,2.74,13.19
babel,run_8,40.035957515,harness,34.82,10.33,16.32,40.38,7.23,9.09,34.0,6.38,0.86,9.53
babel,run_8,40.035957515,tool,29.32,13.23,36.73,22.84,20.66,16.07,15.52,7.32,2.44,12.54
babel,run_8,40.138390652,harness,16.11,11.01,9.62,63.66,4.88,4.74,52.33,11.33,1.18,10.61
