task,run,t,fence,retiring,bad_spec,fe_bound,be_bound,fetch_lat,fetch_bw,mem_bound,core_bound,heavy_ops,br_mispred
jqlang,run_2,60.061985396,tool,32.13,17.11,34.44,16.76,18.23,16.2,9.07,7.69,2.5,16.57
jqlang,run_2,70.0719812,harness,44.81,12.79,21.38,25.47,9.76,11.61,20.3,5.17,1.18,12.25
jqlang,run_2,70.0719812,tool,32.31,16.86,34.7,16.59,18.39,16.31,8.79,7.8,2.69,16.34
jqlang,run_2,80.081984025,harness,43.35,13.14,21.44,26.31,10.54,10.9,21.45,4.86,1.18,12.26
jqlang,run_2,80.081984025,tool,32.72,16.27,35.03,16.57,18.85,16.17,8.73,7.85,2.79,15.69
jqlang,run_2,90.092365709,harness,44.39,12.43,19.31,28.05,9.87,9.44,22.25,5.8,1.18,11.31
jqlang,run_2,90.092365709,tool,32.69,16.25,35.16,16.67,19.01,16.16,8.79,7.88,2.79,15.64
jqlang,run_2,94.395288242,harness,33.81,10.19,14.35,46.91,7.97,6.38,39.05,7.86,1.18,10.83
jqlang,run_2,94.395288242,tool,34.32,15.67,35.63,15.41,18.91,16.72,7.86,7.55,2.99,15.03
jqlang,run_3,10.009959682,harness,28.24,17.47,37.54,15.35,23.74,13.79,10.05,5.3,1.5,16.66
jqlang,run_3,10.009959682,tool,29.1,16.93,28.42,25.97,15.48,12.94,13.03,12.94,2.18,16.24
jqlang,run_3,20.019958004,tool,31.94,20.54,34.66,14.13,18.71,15.95,8.35,5.78,2.04,20.19
jqlang,run_3,30.029959369,harness,6.49,8.0,48.07,38.87,44.91,3.16,19.1,19.77,1.24,7.98
jqlang,run_3,30.029959369,tool,32.35,18.74,34.06,16.42,18.57,15.49,9.21,7.21,2.2,18.28
jqlang,run_3,40.039962691,harness,38.57,16.78,30.36,14.73,16.61,13.75,9.46,5.27,1.57,15.85
jqlang,run_3,40.039962691,tool,31.98,18.94,33.69,16.82,18.26,15.42,9.4,7.42,2.17,18.49
jqlang,run_3,50.050329184,harness,32.4,12.52,21.27,34.65,9.68,11.59,28.9,5.75,1.18,10.59
jqlang,run_3,50.050329184,tool,32.68,17.37,34.02,17.59,18.51,15.51,9.86,7.74,2.44,16.79
jqlang,run_3,60.060702013,harness,49.12,14.56,22.34,15.86,9.62,12.72,10.79,5.07,1.35,12.88
jqlang,run_3,60.060702013,tool,32.37,17.53,34.26,17.69,18.7,15.56,9.89,7.8,2.44,16.99
jqlang,run_3,70.07109289,harness,43.95,12.69,19.32,25.91,8.52,10.79,20.08,5.84,1.34,11.86
jqlang,run_3,70.07109289,tool,31.89,17.55,34.28,17.79,18.78,15.5,9.9,7.89,2.44,17.02
jqlang,run_3,80.081703574,harness,44.45,13.04,20.44,24.41,10.06,10.38,19.47,4.94,1.28,11.76
jqlang,run_3,80.081703574,tool,32.27,16.75,34.54,17.86,19.0,15.53,9.92,7.94,2.59,16.18
jqlang,run_3,90.092045756,harness,46.11,12.77,19.87,25.5,8.71,11.16,20.82,4.68,1.31,11.48
jqlang,run_3,90.092045756,tool,32.04,16.62,34.71,18.26,19.12,15.59,10.18,8.08,2.62,16.04
jqlang,run_3,94.642183602,harness,32.58,11.74,15.85,47.76,7.7,8.15,40.26,7.5,1.22,10.91
jqlang,run_3,94.642183602,tool,33.92,17.11,34.85,15.6,18.22,16.63,8.06,7.54,2.62,16.53
jqlang,run_4,10.000844887,harness,29.04,17.48,36.41,15.55,23.53,12.88,9.62,5.93,1.44,16.7
jqlang,run_4,10.000844887,tool,28.97,16.78,29.05,25.6,15.63,13.42,13.27,12.32,2.14,16.04
jqlang,run_4,20.010961719,tool,30.79,22.38,35.74,12.32,19.64,16.1,4.88,7.44,2.37,21.96
jqlang,run_4,30.020960804,harness,5.63,6.84,64.45,23.87,58.15,6.29,18.71,5.17,0.79,6.84
jqlang,run_4,30.020960804,tool,31.53,20.92,36.24,13.24,20.13,16.12,6.0,7.24,2.4,20.42
jqlang,run_4,40.030961184,harness,38.56,16.32,27.91,14.89,16.05,11.86,8.87,6.02,1.48,15.54
jqlang,run_4,40.030961184,tool,31.34,21.59,36.31,14.31,19.94,16.37,7.05,7.26,2.1,21.11
jqlang,run_4,50.041968806,harness,32.08,12.68,21.82,34.57,10.4,11.42,28.98,5.58,1.35,11.45
jqlang,run_4,50.041968806,tool,34.93,17.95,33.43,15.17,18.56,14.87,7.99,7.18,2.24,17.4
jqlang,run_4,60.051963037,harness,47.78,13.78,23.62,16.65,9.63,13.99,10.8,5.85,1.35,12.83
jqlang,run_4,60.051963037,tool,32.62,19.06,35.41,15.33,19.55,15.86,8.12,7.22,2.23,18.47
jqlang,run_4,70.061962371,harness,44.66,12.86,20.31,26.04,9.56,10.75,19.52,6.52,1.48,12.4
jqlang,run_4,70.061962371,tool,32.5,18.96,35.52,15.31,19.61,15.91,7.97,7.34,2.26,18.42
jqlang,run_4,80.071965188,harness,43.61,12.69,20.76,24.86,9.71,11.05,20.49,4.37,1.67,11.38
jqlang,run_4,80.071965188,tool,32.51,18.4,35.94,15.61,19.97,15.97,8.31,7.3,2.31,17.83
jqlang,run_4,90.083261346,harness,43.71,12.47,18.82,30.0,8.88,9.94,23.4,6.6,1.66,11.37
jqlang,run_4,90.083261346,tool,32.22,18.15,36.14,15.94,20.16,15.98,8.64,7.31,2.35,17.56
jqlang,run_4,94.542498496,harness,30.21,10.26,16.13,47.92,7.35,8.78,41.92,5.99,1.61,11.06
jqlang,run_4,94.542498496,tool,33.14,17.39,36.9,14.79,20.02,16.88,8.11,6.69,2.41,16.79
jqlang,run_5,10.009946721,harness,29.72,17.68,36.46,15.41,23.28,13.17,9.73,5.68,1.35,16.73
jqlang,run_5,10.009946721,tool,29.94,16.33,28.16,26.13,14.93,13.23,13.54,12.6,2.33,15.63
jqlang,run_5,20.020945626,tool,30.42,22.48,36.12,13.3,19.64,16.48,5.45,7.85,2.36,21.72
jqlang,run_5,30.030950077,harness,6.48,6.18,53.31,41.99,46.41,6.9,20.71,21.28,0.82,6.14
jqlang,run_5,30.030950077,tool,30.98,18.78,38.65,12.27,22.52,16.13,6.04,6.22,2.14,18.03
jqlang,run_5,40.040945653,harness,40.79,16.31,29.78,15.32,15.74,14.03,9.65,5.67,1.34,14.55
jqlang,run_5,40.040945653,tool,30.76,18.99,38.69,12.17,22.54,16.15,5.88,6.29,2.08,18.27
jqlang,run_5,50.050952941,harness,31.95,12.6,20.7,34.99,9.93,10.78,29.3,5.69,1.37,11.82
jqlang,run_5,50.050952941,tool,31.73,18.25,37.14,13.54,21.52,15.62,6.88,6.66,2.19,17.56
jqlang,run_5,60.064037185,harness,47.58,14.74,22.09,17.06,10.03,12.06,11.73,5.33,1.36,12.99
jqlang,run_5,60.064037185,tool,31.42,18.35,37.64,13.58,21.69,15.95,6.89,6.69,2.19,17.67
jqlang,run_5,70.073946471,harness,43.43,13.06,20.52,24.51,9.1,11.42,19.02,5.49,1.4,11.85
jqlang,run_5,70.073946471,tool,30.18,17.47,37.87,14.87,21.98,15.89,7.82,7.05,2.44,16.75
jqlang,run_5,80.08394179,harness,43.69,12.8,18.62,25.47,9.47,9.15,19.98,5.49,1.48,11.8
jqlang,run_5,80.08394179,tool,30.31,16.86,37.64,15.74,21.7,15.94,8.44,7.3,2.55,16.15
jqlang,run_5,90.093943861,harness,42.68,12.24,18.46,29.2,9.4,9.06,23.78,5.42,1.48,11.86
jqlang,run_5,90.093943861,tool,30.65,16.77,37.57,16.05,21.64,15.93,8.68,7.36,2.56,16.08
jqlang,run_5,94.512956339,harness,34.19,11.04,13.04,44.95,8.39,4.66,38.51,6.44,1.55,10.54
jqlang,run_5,94.512956339,tool,31.84,16.61,36.14,16.6,19.56,16.58,8.8,7.79,2.7,16.01
jqlang,run_6,10.009991493,harness,29.93,17.69,36.87,15.84,22.63,14.25,10.31,5.53,1.28,16.44
jqlang,run_6,10.009991493,tool,29.57,16.27,28.74,25.63,14.88,13.86,12.79,12.84,2.13,15.51
jqlang,run_6,20.020497162,tool,31.65,20.13,34.44,15.59,18.25,16.2,7.62,7.96,2.46,19.78
jqlang,run_6,30.029989979,harness,4.88,8.03,50.4,36.2,44.02,6.38,20.13,16.07,1.59,7.8
jqlang,run_6,30.029989979,tool,32.13,18.62,33.91,17.0,17.92,15.98,8.58,8.43,2.52,18.18
jqlang,run_6,40.039987202,harness,38.92,16.47,30.41,15.22,16.61,13.8,9.71,5.51,1.49,14.99
jqlang,run_6,40.039987202,tool,32.13,18.6,33.69,17.1,17.71,15.98,8.52,8.58,2.56,18.14
jqlang,run_6,50.049996871,harness,32.37,11.96,23.09,35.28,10.74,12.35,29.41,5.86,1.11,10.86
jqlang,run_6,50.049996871,tool,32.76,17.26,34.31,17.05,18.08,16.24,8.87,8.17,2.73,16.76
jqlang,run_6,60.059996556,harness,47.46,14.36,23.6,17.47,9.95,13.65,11.46,6.01,1.08,13.15
jqlang,run_6,60.059996556,tool,32.37,17.49,34.45,16.98,18.22,16.22,8.84,8.15,2.69,16.97
jqlang,run_6,70.070988955,harness,42.01,12.85,20.42,26.35,10.65,9.77,20.46,5.89,1.07,11.92
jqlang,run_6,70.070988955,tool,31.79,17.61,34.72,17.24,18.62,16.1,8.92,8.32,2.69,17.1
jqlang,run_6,80.082106372,harness,44.49,12.61,19.75,23.95,9.69,10.07,19.47,4.48,1.07,11.55
jqlang,run_6,80.082106372,tool,31.59,17.02,35.6,17.3,19.3,16.29,9.31,7.99,2.69,16.48
jqlang,run_6,90.082527712,harness,43.88,12.81,20.22,28.37,9.95,10.27,23.3,5.07,1.09,12.48
jqlang,run_6,90.082527712,tool,30.82,17.13,35.88,17.65,19.63,16.25,9.52,8.13,2.65,16.59
jqlang,run_6,94.472780144,harness,29.38,11.74,18.59,45.05,9.33,9.26,40.8,4.25,1.16,10.95
jqlang,run_6,94.472780144,tool,32.43,16.89,36.48,15.57,19.49,17.0,8.39,7.18,2.67,16.33
jqlang,run_7,10.009111302,harness,28.74,18.19,37.51,15.75,23.92,13.59,10.01,5.74,1.4,17.18
jqlang,run_7,10.009111302,tool,30.01,16.25,30.12,24.53,16.46,13.66,12.32,12.2,2.11,15.51
jqlang,run_7,20.019114105,tool,30.92,20.24,34.26,15.36,17.49,16.76,7.98,7.38,2.04,19.89
jqlang,run_7,30.029112763,harness,10.44,8.42,55.34,28.18,49.15,6.2,20.81,7.37,1.7,8.19
jqlang,run_7,30.029112763,tool,30.99,18.81,39.36,12.33,23.02,16.34,5.83,6.5,1.91,18.35
jqlang,run_7,40.039671185,harness,40.29,15.89,30.62,15.56,16.73,13.89,9.85,5.71,1.38,14.11
jqlang,run_7,40.039671185,tool,30.8,21.75,35.65,14.29,19.39,16.26,6.92,7.37,1.89,21.29
jqlang,run_7,50.051008332,harness,31.25,12.25,21.9,34.72,10.68,11.21,29.96,4.77,0.93,11.11
jqlang,run_7,50.051008332,tool,34.38,17.99,33.08,16.13,18.09,14.99,7.77,8.36,2.12,17.51
jqlang,run_7,60.061110115,harness,48.14,14.05,22.86,16.33,9.3,13.57,10.93,5.4,1.18,12.71
jqlang,run_7,60.061110115,tool,32.35,18.88,35.38,15.37,19.39,15.99,7.76,7.61,2.1,18.38
jqlang,run_7,70.071420753,harness,43.74,12.54,19.11,25.63,8.84,10.27,21.07,4.56,1.18,11.29
jqlang,run_7,70.071420753,tool,32.19,18.96,34.93,15.72,19.01,15.92,7.83,7.89,2.16,18.49
jqlang,run_7,80.081862939,harness,46.73,12.85,19.42,23.23,9.56,9.86,20.1,3.13,1.18,11.6
jqlang,run_7,80.081862939,tool,32.32,18.31,35.14,16.04,19.13,16.0,8.14,7.9,2.29,17.82
jqlang,run_7,90.092108958,harness,43.76,10.35,18.55,27.74,6.16,12.39,21.85,5.89,1.18,9.1
jqlang,run_7,90.092108958,tool,32.34,17.82,35.48,16.27,19.31,16.17,8.41,7.86,2.39,17.3
jqlang,run_7,94.616151425,harness,32.59,7.86,14.68,47.07,4.71,9.97,40.11,6.95,1.19,7.85
jqlang,run_7,94.616151425,tool,33.71,17.94,35.49,14.29,18.6,16.89,7.24,7.05,2.47,17.43
jqlang,run_8,10.009892376,harness,28.64,17.62,37.42,15.68,24.31,13.1,9.87,5.8,1.37,16.49
jqlang,run_8,10.009892376,tool,29.4,16.45,29.3,26.2,16.16,13.14,12.81,13.39,2.17,15.99
jqlang,run_8,20.019888348,tool,31.53,20.11,34.64,14.83,17.88,16.77,8.7,6.13,2.04,19.7
jqlang,run_8,30.029778831,harness,6.4,7.06,48.12,41.06,45.08,3.04,18.81,22.25,0.84,7.01
jqlang,run_8,30.029778831,tool,30.95,18.07,38.94,12.39,22.86,16.08,6.12,6.27,2.21,17.67
jqlang,run_8,40.0398878,harness,38.67,16.87,30.72,15.37,16.69,14.02,9.6,5.77,1.4,14.15
jqlang,run_8,40.0398878,tool,30.89,21.29,36.33,14.8,19.66,16.66,6.96,7.84,1.9,20.61
jqlang,run_8,50.050206003,harness,32.12,11.77,21.62,34.61,10.61,11.0,29.0,5.61,1.01,11.41
jqlang,run_8,50.050206003,tool,36.05,16.08,33.05,16.07,19.28,13.77,7.89,8.19,2.18,15.47
jqlang,run_8,60.059894587,harness,47.49,13.82,24.28,16.06,11.05,13.23,11.36,4.7,1.05,12.74
jqlang,run_8,60.059894587,tool,33.47,18.5,35.38,15.85,19.71,15.67,7.9,7.95,2.08,17.8
jqlang,run_8,70.06988923,harness,42.85,12.62,19.87,26.84,8.8,11.08,23.01,3.83,1.04,11.72
jqlang,run_8,70.06988923,tool,33.17,17.65,35.53,16.11,19.9,15.63,8.16,7.95,2.27,16.95
jqlang,run_8,80.079895592,harness,45.47,12.66,19.57,24.08,8.58,11.0,17.2,6.87,1.04,11.79
jqlang,run_8,80.079895592,tool,32.91,17.01,35.86,16.53,20.12,15.74,8.52,8.0,2.39,16.32
jqlang,run_8,90.089892986,harness,42.8,12.94,18.62,27.8,9.44,9.18,23.62,4.18,0.96,12.2
jqlang,run_8,90.089892986,tool,31.83,16.5,36.25,17.6,20.44,15.81,9.37,8.22,2.57,15.78
jqlang,run_8,95.057556746,harness,31.18,11.76,15.69,49.22,8.16,7.53,43.26,5.95,0.95,10.04
jqlang,run_8,95.057556746,tool,31.48,16.68,36.12,17.67,20.38,15.73,9.31,8.36,2.55,15.93
