task,group,run,win,t0,dur,fence,instructions,tag,metric,value
fmtlib,fpbr,run_1,035,1786102300.863,0.118,tool,17245277,idle,IPC,0.9778
fmtlib,fpbr,run_1,035,1786102300.863,0.118,tool,17245277,idle,branch_MPKI,7.6489
fmtlib,fpbr,run_1,036,1786102300.986,0.117,harness,1804734,harness,IPC,0.3888
fmtlib,fpbr,run_1,036,1786102300.986,0.117,harness,1804734,harness,branch_MPKI,19.988
fmtlib,fpbr,run_1,036,1786102300.986,0.117,tool,150361523,idle,IPC,1.5025
fmtlib,fpbr,run_1,036,1786102300.986,0.117,tool,150361523,idle,branch_MPKI,6.5806
fmtlib,fpbr,run_1,037,1786102301.11,0.117,harness,25700826,harness,IPC,1.1724
fmtlib,fpbr,run_1,037,1786102301.11,0.117,harness,25700826,harness,branch_MPKI,8.5575
fmtlib,fpbr,run_1,037,1786102301.11,0.117,tool,117998731,idle,IPC,1.4284
fmtlib,fpbr,run_1,037,1786102301.11,0.117,tool,117998731,idle,branch_MPKI,7.0526
fmtlib,fpbr,run_1,038,1786102301.233,0.118,harness,1804416,harness,IPC,0.4787
fmtlib,fpbr,run_1,038,1786102301.233,0.118,harness,1804416,harness,branch_MPKI,20.135
fmtlib,fpbr,run_1,038,1786102301.233,0.118,tool,21835654,shell,IPC,1.0541
fmtlib,fpbr,run_1,038,1786102301.233,0.118,tool,21835654,shell,branch_MPKI,6.2841
fmtlib,fpbr,run_1,039,1786102301.356,0.117,harness,35304689,harness,IPC,1.2474
fmtlib,fpbr,run_1,039,1786102301.356,0.117,harness,35304689,harness,branch_MPKI,7.9174
fmtlib,fpbr,run_1,039,1786102301.356,0.117,tool,118374262,idle,IPC,1.4467
fmtlib,fpbr,run_1,039,1786102301.356,0.117,tool,118374262,idle,branch_MPKI,7.01
fmtlib,fpbr,run_1,040,1786102301.479,0.119,harness,930539,harness,IPC,0.3573
fmtlib,fpbr,run_1,040,1786102301.479,0.119,harness,930539,harness,branch_MPKI,20.3473
fmtlib,fpbr,run_1,040,1786102301.479,0.119,tool,182455358,idle,IPC,1.5976
fmtlib,fpbr,run_1,040,1786102301.479,0.119,tool,182455358,idle,branch_MPKI,6.4847
fmtlib,fpbr,run_1,041,1786102301.604,0.12,tool,99470881,idle,IPC,1.5635
fmtlib,fpbr,run_1,041,1786102301.604,0.12,tool,99470881,idle,branch_MPKI,6.9418
fmtlib,fpbr,run_1,042,1786102301.73,0.117,tool,180378100,shell,IPC,1.6121
fmtlib,fpbr,run_1,042,1786102301.73,0.117,tool,180378100,shell,branch_MPKI,6.4406
fmtlib,fpbr,run_1,043,1786102301.853,0.118,harness,1816730,harness,IPC,0.4136
fmtlib,fpbr,run_1,043,1786102301.853,0.118,harness,1816730,harness,branch_MPKI,19.9061
fmtlib,fpbr,run_1,043,1786102301.853,0.118,tool,111872566,idle,IPC,1.4576
fmtlib,fpbr,run_1,043,1786102301.853,0.118,tool,111872566,idle,branch_MPKI,7.0296
fmtlib,fpbr,run_1,044,1786102301.976,0.118,harness,46070871,harness,IPC,1.6131
fmtlib,fpbr,run_1,044,1786102301.976,0.118,harness,46070871,harness,branch_MPKI,5.5514
fmtlib,fpbr,run_1,044,1786102301.976,0.118,tool,22616670,idle,IPC,0.9963
fmtlib,fpbr,run_1,044,1786102301.976,0.118,tool,22616670,idle,branch_MPKI,7.1339
fmtlib,fpbr,run_1,045,1786102302.099,0.118,harness,1095978,harness,IPC,0.5411
fmtlib,fpbr,run_1,045,1786102302.099,0.118,harness,1095978,harness,branch_MPKI,19.5031
fmtlib,fpbr,run_1,045,1786102302.099,0.118,tool,110006062,idle,IPC,1.4629
fmtlib,fpbr,run_1,045,1786102302.099,0.118,tool,110006062,idle,branch_MPKI,6.9171
fmtlib,fpbr,run_1,046,1786102302.223,0.118,harness,32098855,harness,IPC,1.2854
fmtlib,fpbr,run_1,046,1786102302.223,0.118,harness,32098855,harness,branch_MPKI,8.0442
fmtlib,fpbr,run_1,046,1786102302.223,0.118,tool,198596864,shell,IPC,1.5343
fmtlib,fpbr,run_1,046,1786102302.223,0.118,tool,198596864,shell,branch_MPKI,6.5106
fmtlib,fpbr,run_1,047,1786102302.346,0.118,harness,1794682,harness,IPC,0.438
fmtlib,fpbr,run_1,047,1786102302.346,0.118,harness,1794682,harness,branch_MPKI,19.9411
fmtlib,fpbr,run_1,047,1786102302.346,0.118,tool,108083683,idle,IPC,1.4269
fmtlib,fpbr,run_1,047,1786102302.346,0.118,tool,108083683,idle,branch_MPKI,7.0972
fmtlib,fpbr,run_1,048,1786102302.47,0.118,harness,53177534,harness,IPC,1.6297
fmtlib,fpbr,run_1,048,1786102302.47,0.118,harness,53177534,harness,branch_MPKI,5.6504
fmtlib,fpbr,run_1,048,1786102302.47,0.118,tool,49936776,idle,IPC,1.2461
fmtlib,fpbr,run_1,048,1786102302.47,0.118,tool,49936776,idle,branch_MPKI,7.0703
fmtlib,fpbr,run_1,049,1786102302.593,0.118,harness,1810798,harness,IPC,0.4201
fmtlib,fpbr,run_1,049,1786102302.593,0.118,harness,1810798,harness,branch_MPKI,19.9818
fmtlib,fpbr,run_1,049,1786102302.593,0.118,tool,38783225,idle,IPC,1.1938
fmtlib,fpbr,run_1,049,1786102302.593,0.118,tool,38783225,idle,branch_MPKI,7.1269
fmtlib,fpbr,run_1,050,1786102302.717,0.118,harness,58164473,harness,IPC,1.8128
fmtlib,fpbr,run_1,050,1786102302.717,0.118,harness,58164473,harness,branch_MPKI,4.5694
fmtlib,fpbr,run_1,050,1786102302.717,0.118,tool,58309241,shell,IPC,1.3226
fmtlib,fpbr,run_1,050,1786102302.717,0.118,tool,58309241,shell,branch_MPKI,7.1708
fmtlib,fpbr,run_1,051,1786102302.841,0.118,harness,1771975,harness,IPC,0.4962
fmtlib,fpbr,run_1,051,1786102302.841,0.118,harness,1771975,harness,branch_MPKI,20.0917
fmtlib,fpbr,run_1,051,1786102302.841,0.118,tool,20875905,idle,IPC,1.0454
fmtlib,fpbr,run_1,051,1786102302.841,0.118,tool,20875905,idle,branch_MPKI,6.315
fmtlib,fpbr,run_1,052,1786102302.964,0.117,harness,34968030,harness,IPC,1.4666
fmtlib,fpbr,run_1,052,1786102302.964,0.117,harness,34968030,harness,branch_MPKI,6.4129
fmtlib,fpbr,run_1,052,1786102302.964,0.117,tool,40209574,idle,IPC,1.2264
fmtlib,fpbr,run_1,052,1786102302.964,0.117,tool,40209574,idle,branch_MPKI,7.2943
fmtlib,fpbr,run_1,053,1786102303.087,0.118,harness,1827276,harness,IPC,0.4699
fmtlib,fpbr,run_1,053,1786102303.087,0.118,harness,1827276,harness,branch_MPKI,20.0692
fmtlib,fpbr,run_1,053,1786102303.087,0.118,tool,12826588,idle,IPC,1.0167
fmtlib,fpbr,run_1,053,1786102303.087,0.118,tool,12826588,idle,branch_MPKI,7.6475
fmtlib,fpbr,run_1,054,1786102303.21,0.118,harness,48869905,harness,IPC,1.616
fmtlib,fpbr,run_1,054,1786102303.21,0.118,harness,48869905,harness,branch_MPKI,5.6471
fmtlib,fpbr,run_1,054,1786102303.21,0.118,tool,18168192,shell,IPC,0.9717
fmtlib,fpbr,run_1,054,1786102303.21,0.118,tool,18168192,shell,branch_MPKI,7.2321
fmtlib,fpbr,run_1,055,1786102303.335,0.118,harness,1856205,harness,IPC,0.4122
fmtlib,fpbr,run_1,055,1786102303.335,0.118,harness,1856205,harness,branch_MPKI,19.4278
fmtlib,fpbr,run_1,055,1786102303.335,0.118,tool,141047277,idle,IPC,1.5252
fmtlib,fpbr,run_1,055,1786102303.335,0.118,tool,141047277,idle,branch_MPKI,6.7056
fmtlib,fpbr,run_1,056,1786102303.459,0.125,harness,83692189,harness,IPC,1.9923
fmtlib,fpbr,run_1,056,1786102303.459,0.125,harness,83692189,harness,branch_MPKI,3.9727
fmtlib,fpbr,run_1,056,1786102303.459,0.125,tool,117515386,idle,IPC,1.4133
fmtlib,fpbr,run_1,056,1786102303.459,0.125,tool,117515386,idle,branch_MPKI,7.0381
fmtlib,fpbr,run_1,057,1786102303.59,0.118,tool,183324046,idle,IPC,1.6003
fmtlib,fpbr,run_1,057,1786102303.59,0.118,tool,183324046,idle,branch_MPKI,6.4769
fmtlib,fpbr,run_1,058,1786102303.715,0.118,tool,99564465,shell,IPC,1.5597
fmtlib,fpbr,run_1,058,1786102303.715,0.118,tool,99564465,shell,branch_MPKI,6.9693
fmtlib,fpbr,run_1,059,1786102303.838,0.118,tool,180506296,idle,IPC,1.6079
fmtlib,fpbr,run_1,059,1786102303.838,0.118,tool,180506296,idle,branch_MPKI,6.4107
fmtlib,fpbr,run_1,060,1786102303.962,0.119,harness,1834522,harness,IPC,0.3761
fmtlib,fpbr,run_1,060,1786102303.962,0.119,harness,1834522,harness,branch_MPKI,20.9166
fmtlib,fpbr,run_1,060,1786102303.962,0.119,tool,112014012,idle,IPC,1.4361
fmtlib,fpbr,run_1,060,1786102303.962,0.119,tool,112014012,idle,branch_MPKI,7.0284
fmtlib,fpbr,run_1,061,1786102304.086,0.117,harness,78895592,harness,IPC,2.0596
fmtlib,fpbr,run_1,061,1786102304.086,0.117,harness,78895592,harness,branch_MPKI,3.6862
fmtlib,fpbr,run_1,061,1786102304.086,0.117,tool,27960172,idle,IPC,1.0562
fmtlib,fpbr,run_1,061,1786102304.086,0.117,tool,27960172,idle,branch_MPKI,6.483
fmtlib,fpbr,run_1,062,1786102304.209,0.118,harness,1803993,harness,IPC,0.4843
fmtlib,fpbr,run_1,062,1786102304.209,0.118,harness,1803993,harness,branch_MPKI,19.9713
fmtlib,fpbr,run_1,062,1786102304.209,0.118,tool,112453195,shell,IPC,1.4587
fmtlib,fpbr,run_1,062,1786102304.209,0.118,tool,112453195,shell,branch_MPKI,7.0006
fmtlib,fpbr,run_1,063,1786102304.332,0.118,harness,66796071,harness,IPC,1.9343
fmtlib,fpbr,run_1,063,1786102304.332,0.118,harness,66796071,harness,branch_MPKI,4.3416
fmtlib,fpbr,run_1,063,1786102304.332,0.118,tool,137453559,idle,IPC,1.5503
fmtlib,fpbr,run_1,063,1786102304.332,0.118,tool,137453559,idle,branch_MPKI,6.4418
fmtlib,fpbr,run_1,064,1786102304.455,0.117,harness,1989823,harness,IPC,0.4627
fmtlib,fpbr,run_1,064,1786102304.455,0.117,harness,1989823,harness,branch_MPKI,18.0127
fmtlib,fpbr,run_1,064,1786102304.455,0.117,tool,31225003,idle,IPC,1.1472
fmtlib,fpbr,run_1,064,1786102304.455,0.117,tool,31225003,idle,branch_MPKI,6.8751
fmtlib,fpbr,run_1,065,1786102304.578,0.118,harness,103964532,harness,IPC,2.2607
fmtlib,fpbr,run_1,065,1786102304.578,0.118,harness,103964532,harness,branch_MPKI,3.1101
fmtlib,fpbr,run_1,065,1786102304.578,0.118,tool,18826580,idle,IPC,1.0014
fmtlib,fpbr,run_1,065,1786102304.578,0.118,tool,18826580,idle,branch_MPKI,7.5238
fmtlib,fpbr,run_1,066,1786102304.701,0.118,harness,1745608,harness,IPC,0.4545
fmtlib,fpbr,run_1,066,1786102304.701,0.118,harness,1745608,harness,branch_MPKI,19.8504
fmtlib,fpbr,run_1,066,1786102304.701,0.118,tool,23080063,shell,IPC,1.096
fmtlib,fpbr,run_1,066,1786102304.701,0.118,tool,23080063,shell,branch_MPKI,6.3087
fmtlib,fpbr,run_1,067,1786102304.824,0.118,harness,63562884,harness,IPC,1.9852
fmtlib,fpbr,run_1,067,1786102304.824,0.118,harness,63562884,harness,branch_MPKI,3.9604
fmtlib,fpbr,run_1,067,1786102304.824,0.118,tool,18592182,idle,IPC,0.9991
fmtlib,fpbr,run_1,067,1786102304.824,0.118,tool,18592182,idle,branch_MPKI,7.6752
fmtlib,fpbr,run_1,068,1786102304.947,0.117,harness,1748784,harness,IPC,0.4666
fmtlib,fpbr,run_1,068,1786102304.947,0.117,harness,1748784,harness,branch_MPKI,19.8355
fmtlib,fpbr,run_1,068,1786102304.947,0.117,tool,30051900,idle,IPC,1.2037
fmtlib,fpbr,run_1,068,1786102304.947,0.117,tool,30051900,idle,branch_MPKI,6.7802
fmtlib,fpbr,run_1,069,1786102305.071,0.118,harness,69653573,harness,IPC,1.9954
fmtlib,fpbr,run_1,069,1786102305.071,0.118,harness,69653573,harness,branch_MPKI,3.7694
fmtlib,fpbr,run_1,069,1786102305.071,0.118,tool,17769323,idle,IPC,0.951
fmtlib,fpbr,run_1,069,1786102305.071,0.118,tool,17769323,idle,branch_MPKI,7.7787
fmtlib,fpbr,run_1,070,1786102305.194,0.118,harness,1755340,harness,IPC,0.4674
fmtlib,fpbr,run_1,070,1786102305.194,0.118,harness,1755340,harness,branch_MPKI,19.7762
fmtlib,fpbr,run_1,070,1786102305.194,0.118,tool,12867097,idle,IPC,0.9375
fmtlib,fpbr,run_1,070,1786102305.194,0.118,tool,12867097,idle,branch_MPKI,7.9915
fmtlib,fpbr,run_1,071,1786102305.317,0.118,harness,77106239,harness,IPC,2.1452
fmtlib,fpbr,run_1,071,1786102305.317,0.118,harness,77106239,harness,branch_MPKI,3.5013
fmtlib,fpbr,run_1,071,1786102305.317,0.118,tool,17972645,idle,IPC,0.9687
fmtlib,fpbr,run_1,071,1786102305.317,0.118,tool,17972645,idle,branch_MPKI,7.5235
fmtlib,fpbr,run_1,072,1786102305.44,0.118,harness,1758005,harness,IPC,0.3912
fmtlib,fpbr,run_1,072,1786102305.44,0.118,harness,1758005,harness,branch_MPKI,20.4419
fmtlib,fpbr,run_1,072,1786102305.44,0.118,tool,26177361,idle,IPC,1.2572
fmtlib,fpbr,run_1,072,1786102305.44,0.118,tool,26177361,idle,branch_MPKI,6.4532
fmtlib,fpbr,run_1,073,1786102305.563,0.119,harness,82377595,harness,IPC,2.1906
fmtlib,fpbr,run_1,073,1786102305.563,0.119,harness,82377595,harness,branch_MPKI,3.2881
fmtlib,fpbr,run_1,073,1786102305.563,0.119,tool,43866364,idle,IPC,1.2346
fmtlib,fpbr,run_1,073,1786102305.563,0.119,tool,43866364,idle,branch_MPKI,7.2377
fmtlib,fpbr,run_1,074,1786102305.688,0.118,harness,1815221,harness,IPC,0.4453
fmtlib,fpbr,run_1,074,1786102305.688,0.118,harness,1815221,harness,branch_MPKI,19.3497
fmtlib,fpbr,run_1,074,1786102305.688,0.118,tool,22607631,idle,IPC,0.9525
fmtlib,fpbr,run_1,074,1786102305.688,0.118,tool,22607631,idle,branch_MPKI,8.4966
fmtlib,fpbr,run_1,075,1786102305.812,0.118,harness,101185759,harness,IPC,2.275
fmtlib,fpbr,run_1,075,1786102305.812,0.118,harness,101185759,harness,branch_MPKI,3.1963
fmtlib,fpbr,run_1,075,1786102305.812,0.118,tool,44748284,shell,IPC,1.274
fmtlib,fpbr,run_1,075,1786102305.812,0.118,tool,44748284,shell,branch_MPKI,7.0518
fmtlib,fpbr,run_1,076,1786102305.936,0.118,harness,1796980,harness,IPC,0.4341
fmtlib,fpbr,run_1,076,1786102305.936,0.118,harness,1796980,harness,branch_MPKI,19.5996
fmtlib,fpbr,run_1,076,1786102305.936,0.118,tool,192355324,idle,IPC,1.5617
fmtlib,fpbr,run_1,076,1786102305.936,0.118,tool,192355324,idle,branch_MPKI,6.5199
fmtlib,fpbr,run_1,077,1786102306.059,0.118,harness,92016632,harness,IPC,2.6203
fmtlib,fpbr,run_1,077,1786102306.059,0.118,harness,92016632,harness,branch_MPKI,2.2487
fmtlib,fpbr,run_1,077,1786102306.059,0.118,tool,106170248,idle,IPC,1.5049
fmtlib,fpbr,run_1,077,1786102306.059,0.118,tool,106170248,idle,branch_MPKI,7.1315
fmtlib,fpbr,run_1,078,1786102306.183,0.118,harness,1757349,harness,IPC,0.4355
fmtlib,fpbr,run_1,078,1786102306.183,0.118,harness,1757349,harness,branch_MPKI,19.8179
fmtlib,fpbr,run_1,078,1786102306.183,0.118,tool,22223286,idle,IPC,1.0513
fmtlib,fpbr,run_1,078,1786102306.183,0.118,tool,22223286,idle,branch_MPKI,6.471
fmtlib,fpbr,run_1,079,1786102306.307,0.118,harness,88959628,harness,IPC,2.5205
fmtlib,fpbr,run_1,079,1786102306.307,0.118,harness,88959628,harness,branch_MPKI,2.3843
fmtlib,fpbr,run_1,079,1786102306.307,0.118,tool,106175355,shell,IPC,1.4901
fmtlib,fpbr,run_1,079,1786102306.307,0.118,tool,106175355,shell,branch_MPKI,7.135
fmtlib,fpbr,run_1,080,1786102306.431,0.117,tool,180924398,idle,IPC,1.6042
fmtlib,fpbr,run_1,080,1786102306.431,0.117,tool,180924398,idle,branch_MPKI,6.468
fmtlib,fpbr,run_1,081,1786102306.555,0.118,tool,104365885,idle,IPC,1.5304
fmtlib,fpbr,run_1,081,1786102306.555,0.118,tool,104365885,idle,branch_MPKI,6.9144
fmtlib,fpbr,run_1,082,1786102306.678,0.118,harness,137131348,harness,IPC,2.5707
fmtlib,fpbr,run_1,082,1786102306.678,0.118,harness,137131348,harness,branch_MPKI,2.4531
fmtlib,fpbr,run_1,082,1786102306.678,0.118,tool,34998167,idle,IPC,1.076
fmtlib,fpbr,run_1,082,1786102306.678,0.118,tool,34998167,idle,branch_MPKI,5.7802
fmtlib,fpbr,run_1,083,1786102306.802,0.118,harness,1764888,harness,IPC,0.4498
fmtlib,fpbr,run_1,083,1786102306.802,0.118,harness,1764888,harness,branch_MPKI,20.0562
fmtlib,fpbr,run_1,083,1786102306.802,0.118,tool,112074030,shell,IPC,1.4516
fmtlib,fpbr,run_1,083,1786102306.802,0.118,tool,112074030,shell,branch_MPKI,7.0313
fmtlib,fpbr,run_1,084,1786102306.926,0.119,harness,112073798,harness,IPC,2.4788
fmtlib,fpbr,run_1,084,1786102306.926,0.119,harness,112073798,harness,branch_MPKI,2.6475
fmtlib,fpbr,run_1,084,1786102306.926,0.119,tool,23422897,idle,IPC,0.9903
fmtlib,fpbr,run_1,084,1786102306.926,0.119,tool,23422897,idle,branch_MPKI,7.1475
fmtlib,fpbr,run_1,085,1786102307.05,0.118,harness,1753602,harness,IPC,0.4587
