task,group,run,win,t0,dur,fence,instructions,tag,metric,value
google,fpbr,run_1,034,1786120808.708,0.117,harness,37451909,harness,branch_MPKI,7.2127
google,fpbr,run_1,034,1786120808.708,0.117,tool,21936875,idle,IPC,1.0483
google,fpbr,run_1,034,1786120808.708,0.117,tool,21936875,idle,branch_MPKI,7.3315
google,fpbr,run_1,035,1786120808.831,0.118,harness,1807514,harness,IPC,0.495
google,fpbr,run_1,035,1786120808.831,0.118,harness,1807514,harness,branch_MPKI,19.6419
google,fpbr,run_1,035,1786120808.831,0.118,tool,21542083,idle,IPC,1.0938
google,fpbr,run_1,035,1786120808.831,0.118,tool,21542083,idle,branch_MPKI,6.372
google,fpbr,run_1,036,1786120808.955,0.117,harness,54667254,harness,IPC,1.7503
google,fpbr,run_1,036,1786120808.955,0.117,harness,54667254,harness,branch_MPKI,5.2812
google,fpbr,run_1,036,1786120808.955,0.117,tool,20434081,idle,IPC,1.0716
google,fpbr,run_1,036,1786120808.955,0.117,tool,20434081,idle,branch_MPKI,7.246
google,fpbr,run_1,037,1786120809.078,0.117,harness,1930429,harness,IPC,0.4071
google,fpbr,run_1,037,1786120809.078,0.117,harness,1930429,harness,branch_MPKI,19.6081
google,fpbr,run_1,037,1786120809.078,0.117,tool,12204605,shell,IPC,0.9611
google,fpbr,run_1,037,1786120809.078,0.117,tool,12204605,shell,branch_MPKI,8.232
google,fpbr,run_1,038,1786120809.201,0.117,harness,81372115,harness,IPC,2.0945
google,fpbr,run_1,038,1786120809.201,0.117,harness,81372115,harness,branch_MPKI,3.7438
google,fpbr,run_1,038,1786120809.201,0.117,tool,22338410,idle,IPC,1.0101
google,fpbr,run_1,038,1786120809.201,0.117,tool,22338410,idle,branch_MPKI,7.2094
google,fpbr,run_1,039,1786120809.324,0.117,harness,1795740,harness,IPC,0.5092
google,fpbr,run_1,039,1786120809.324,0.117,harness,1795740,harness,branch_MPKI,19.6398
google,fpbr,run_1,039,1786120809.324,0.117,tool,14951812,idle,IPC,0.9797
google,fpbr,run_1,039,1786120809.324,0.117,tool,14951812,idle,branch_MPKI,7.4129
google,fpbr,run_1,040,1786120809.447,0.118,harness,51218773,harness,IPC,1.7119
google,fpbr,run_1,040,1786120809.447,0.118,harness,51218773,harness,branch_MPKI,5.6051
google,fpbr,run_1,040,1786120809.447,0.118,tool,34954363,idle,IPC,1.1493
google,fpbr,run_1,040,1786120809.447,0.118,tool,34954363,idle,branch_MPKI,6.2029
google,fpbr,run_1,041,1786120809.57,0.119,harness,1769547,harness,IPC,0.4965
google,fpbr,run_1,041,1786120809.57,0.119,harness,1769547,harness,branch_MPKI,20.0763
google,fpbr,run_1,041,1786120809.57,0.119,tool,15072465,shell,IPC,0.9289
google,fpbr,run_1,041,1786120809.57,0.119,tool,15072465,shell,branch_MPKI,7.3358
google,fpbr,run_1,042,1786120809.695,0.118,harness,22989296,harness,IPC,1.8561
google,fpbr,run_1,042,1786120809.695,0.118,harness,22989296,harness,branch_MPKI,4.9016
google,fpbr,run_1,042,1786120809.695,0.118,tool,16461954,idle,IPC,0.9957
google,fpbr,run_1,042,1786120809.695,0.118,tool,16461954,idle,branch_MPKI,6.8249
google,fpbr,run_1,043,1786120809.818,0.117,harness,38936840,harness,IPC,1.857
google,fpbr,run_1,043,1786120809.818,0.117,harness,38936840,harness,branch_MPKI,4.7273
google,fpbr,run_1,043,1786120809.818,0.117,tool,10062818,idle,IPC,0.9919
google,fpbr,run_1,043,1786120809.818,0.117,tool,10062818,idle,branch_MPKI,8.2215
google,fpbr,run_1,044,1786120809.941,0.117,harness,1803187,harness,IPC,0.4357
google,fpbr,run_1,044,1786120809.941,0.117,harness,1803187,harness,branch_MPKI,20.4299
google,fpbr,run_1,044,1786120809.941,0.117,tool,17892378,idle,IPC,1.0363
google,fpbr,run_1,044,1786120809.941,0.117,tool,17892378,idle,branch_MPKI,7.1014
google,fpbr,run_1,045,1786120810.064,0.119,harness,69444428,harness,IPC,1.9996
google,fpbr,run_1,045,1786120810.064,0.119,harness,69444428,harness,branch_MPKI,4.2368
google,fpbr,run_1,045,1786120810.064,0.119,tool,20040313,idle,IPC,1.0206
google,fpbr,run_1,045,1786120810.064,0.119,tool,20040313,idle,branch_MPKI,7.5656
google,fpbr,run_1,046,1786120810.189,0.118,harness,1746159,harness,IPC,0.515
google,fpbr,run_1,046,1786120810.189,0.118,harness,1746159,harness,branch_MPKI,19.2651
google,fpbr,run_1,046,1786120810.189,0.118,tool,30686473,shell,IPC,1.2522
google,fpbr,run_1,046,1786120810.189,0.118,tool,30686473,shell,branch_MPKI,4.8983
google,fpbr,run_1,047,1786120810.312,0.118,harness,61661485,harness,IPC,1.9191
google,fpbr,run_1,047,1786120810.312,0.118,harness,61661485,harness,branch_MPKI,4.6728
google,fpbr,run_1,047,1786120810.312,0.118,tool,18216347,idle,IPC,1.0434
google,fpbr,run_1,047,1786120810.312,0.118,tool,18216347,idle,branch_MPKI,7.8534
google,fpbr,run_1,048,1786120810.435,0.117,harness,1787566,harness,IPC,0.5354
google,fpbr,run_1,048,1786120810.435,0.117,harness,1787566,harness,branch_MPKI,20.1302
google,fpbr,run_1,048,1786120810.435,0.117,tool,15076657,idle,IPC,0.9026
google,fpbr,run_1,048,1786120810.435,0.117,tool,15076657,idle,branch_MPKI,7.7395
google,fpbr,run_1,049,1786120810.558,0.117,harness,79245441,harness,IPC,2.1202
google,fpbr,run_1,049,1786120810.558,0.117,harness,79245441,harness,branch_MPKI,3.9029
google,fpbr,run_1,049,1786120810.558,0.117,tool,31052473,idle,IPC,1.107
google,fpbr,run_1,049,1786120810.558,0.117,tool,31052473,idle,branch_MPKI,6.2774
google,fpbr,run_1,050,1786120810.681,0.118,harness,1748393,harness,IPC,0.4254
google,fpbr,run_1,050,1786120810.681,0.118,harness,1748393,harness,branch_MPKI,19.9715
google,fpbr,run_1,050,1786120810.681,0.118,tool,15013381,shell,IPC,0.92
google,fpbr,run_1,050,1786120810.681,0.118,tool,15013381,shell,branch_MPKI,7.3848
google,fpbr,run_1,051,1786120810.804,0.117,harness,72151943,harness,IPC,2.026
google,fpbr,run_1,051,1786120810.804,0.117,harness,72151943,harness,branch_MPKI,4.0933
google,fpbr,run_1,051,1786120810.804,0.117,tool,31186281,idle,IPC,1.1039
google,fpbr,run_1,051,1786120810.804,0.117,tool,31186281,idle,branch_MPKI,6.2087
google,fpbr,run_1,052,1786120810.927,0.117,harness,1795696,harness,IPC,0.4626
google,fpbr,run_1,052,1786120810.927,0.117,harness,1795696,harness,branch_MPKI,19.8575
google,fpbr,run_1,052,1786120810.927,0.117,tool,15549504,idle,IPC,0.9684
google,fpbr,run_1,052,1786120810.927,0.117,tool,15549504,idle,branch_MPKI,7.6056
google,fpbr,run_1,053,1786120811.05,0.118,harness,12313962,harness,IPC,1.3417
google,fpbr,run_1,053,1786120811.05,0.118,harness,12313962,harness,branch_MPKI,7.6556
google,fpbr,run_1,053,1786120811.05,0.118,tool,16458244,idle,IPC,1.1182
google,fpbr,run_1,053,1786120811.05,0.118,tool,16458244,idle,branch_MPKI,5.8696
google,fpbr,run_1,054,1786120811.173,0.117,harness,62152837,harness,IPC,2.3597
google,fpbr,run_1,054,1786120811.173,0.117,harness,62152837,harness,branch_MPKI,3.1362
google,fpbr,run_1,054,1786120811.173,0.117,tool,10487185,shell,IPC,0.9792
google,fpbr,run_1,054,1786120811.173,0.117,tool,10487185,shell,branch_MPKI,8.6289
google,fpbr,run_1,055,1786120811.296,0.118,harness,1791875,harness,IPC,0.4421
google,fpbr,run_1,055,1786120811.296,0.118,harness,1791875,harness,branch_MPKI,19.5265
google,fpbr,run_1,055,1786120811.296,0.118,tool,16561963,idle,IPC,1.0357
google,fpbr,run_1,055,1786120811.296,0.118,tool,16561963,idle,branch_MPKI,6.9233
google,fpbr,run_1,056,1786120811.42,0.118,harness,87569753,harness,IPC,2.2388
google,fpbr,run_1,056,1786120811.42,0.118,harness,87569753,harness,branch_MPKI,3.5416
google,fpbr,run_1,056,1786120811.42,0.118,tool,20847809,idle,IPC,1.0353
google,fpbr,run_1,056,1786120811.42,0.118,tool,20847809,idle,branch_MPKI,7.726
google,fpbr,run_1,057,1786120811.543,0.118,harness,1919156,harness,IPC,0.4747
google,fpbr,run_1,057,1786120811.543,0.118,harness,1919156,harness,branch_MPKI,19.0224
google,fpbr,run_1,057,1786120811.543,0.118,tool,18664560,idle,IPC,1.0736
google,fpbr,run_1,057,1786120811.543,0.118,tool,18664560,idle,branch_MPKI,6.4616
google,fpbr,run_1,058,1786120811.666,0.118,harness,151269494,harness,IPC,2.6425
google,fpbr,run_1,058,1786120811.666,0.118,harness,151269494,harness,branch_MPKI,2.3239
google,fpbr,run_1,058,1786120811.666,0.118,tool,18410333,shell,IPC,1.0281
google,fpbr,run_1,058,1786120811.666,0.118,tool,18410333,shell,branch_MPKI,7.4982
google,fpbr,run_1,059,1786120811.79,0.118,harness,1760945,harness,IPC,0.4555
google,fpbr,run_1,059,1786120811.79,0.118,harness,1760945,harness,branch_MPKI,19.9336
google,fpbr,run_1,059,1786120811.79,0.118,tool,17476211,idle,IPC,1.0362
google,fpbr,run_1,059,1786120811.79,0.118,tool,17476211,idle,branch_MPKI,7.062
google,fpbr,run_1,060,1786120811.914,0.118,harness,106253397,harness,IPC,2.4312
google,fpbr,run_1,060,1786120811.914,0.118,harness,106253397,harness,branch_MPKI,3.058
google,fpbr,run_1,060,1786120811.914,0.118,tool,18109283,idle,IPC,1.0974
google,fpbr,run_1,060,1786120811.914,0.118,tool,18109283,idle,branch_MPKI,7.3468
google,fpbr,run_1,061,1786120812.037,0.118,tool,199531262,idle,IPC,1.288
google,fpbr,run_1,061,1786120812.037,0.118,tool,199531262,idle,branch_MPKI,3.7594
google,fpbr,run_1,061,1786120812.037,0.118,tool,199531262,idle,vecFP_pct,0.0
google,fpbr,run_1,062,1786120812.161,0.118,tool,653919985,compile,IPC,1.5178
google,fpbr,run_1,062,1786120812.161,0.118,tool,653919985,compile,branch_MPKI,6.0662
google,fpbr,run_1,062,1786120812.161,0.118,tool,653919985,compile,vecFP_pct,0.0
google,fpbr,run_1,063,1786120812.284,0.118,harness,1770083,harness,IPC,0.3289
google,fpbr,run_1,063,1786120812.284,0.118,harness,1770083,harness,branch_MPKI,20.8821
google,fpbr,run_1,063,1786120812.284,0.118,tool,15013611,idle,IPC,0.8425
google,fpbr,run_1,063,1786120812.284,0.118,tool,15013611,idle,branch_MPKI,7.4133
google,fpbr,run_1,064,1786120812.407,0.117,harness,105926073,harness,IPC,2.484
google,fpbr,run_1,064,1786120812.407,0.117,harness,105926073,harness,branch_MPKI,2.8844
google,fpbr,run_1,064,1786120812.407,0.117,tool,20751360,idle,IPC,1.0582
google,fpbr,run_1,064,1786120812.407,0.117,tool,20751360,idle,branch_MPKI,6.836
google,fpbr,run_1,065,1786120812.531,0.119,tool,6581601,idle,IPC,1.1147
google,fpbr,run_1,065,1786120812.531,0.119,tool,6581601,idle,branch_MPKI,5.535
google,fpbr,run_1,066,1786120812.655,0.118,tool,58331408,shell,IPC,1.4437
google,fpbr,run_1,066,1786120812.655,0.118,tool,58331408,shell,branch_MPKI,4.0554
google,fpbr,run_1,067,1786120812.779,0.117,harness,1778860,harness,IPC,0.4116
google,fpbr,run_1,067,1786120812.779,0.117,harness,1778860,harness,branch_MPKI,20.2916
google,fpbr,run_1,067,1786120812.779,0.117,tool,13404072,idle,IPC,0.9147
google,fpbr,run_1,067,1786120812.779,0.117,tool,13404072,idle,branch_MPKI,7.3909
google,fpbr,run_1,068,1786120812.902,0.117,harness,126056814,harness,IPC,2.5312
google,fpbr,run_1,068,1786120812.902,0.117,harness,126056814,harness,branch_MPKI,2.7084
google,fpbr,run_1,068,1786120812.902,0.117,tool,23760682,idle,IPC,1.0792
google,fpbr,run_1,068,1786120812.902,0.117,tool,23760682,idle,branch_MPKI,7.0434
google,fpbr,run_1,069,1786120813.024,0.118,tool,654314674,idle,IPC,1.4303
google,fpbr,run_1,069,1786120813.024,0.118,tool,654314674,idle,branch_MPKI,6.1335
google,fpbr,run_1,069,1786120813.024,0.118,tool,654314674,idle,vecFP_pct,0.0
google,fpbr,run_1,070,1786120813.148,0.118,tool,876854936,compile,IPC,1.7483
google,fpbr,run_1,070,1786120813.148,0.118,tool,876854936,compile,branch_MPKI,5.5738
google,fpbr,run_1,070,1786120813.148,0.118,tool,876854936,compile,vecFP_pct,0.0
google,fpbr,run_1,071,1786120813.272,0.118,tool,1956551268,idle,IPC,1.7295
google,fpbr,run_1,071,1786120813.272,0.118,tool,1956551268,idle,branch_MPKI,5.7554
google,fpbr,run_1,071,1786120813.272,0.118,tool,1956551268,idle,vecFP_pct,0.0
google,fpbr,run_1,072,1786120813.396,0.119,tool,2924183919,idle,IPC,1.8873
google,fpbr,run_1,072,1786120813.396,0.119,tool,2924183919,idle,branch_MPKI,5.0111
google,fpbr,run_1,072,1786120813.396,0.119,tool,2924183919,idle,vecFP_pct,0.0
google,fpbr,run_1,073,1786120813.521,0.119,tool,2967518529,idle,IPC,1.9281
google,fpbr,run_1,073,1786120813.521,0.119,tool,2967518529,idle,branch_MPKI,4.3034
google,fpbr,run_1,073,1786120813.521,0.119,tool,2967518529,idle,vecFP_pct,0.0
google,fpbr,run_1,074,1786120813.647,0.119,tool,2364874569,compile,IPC,1.5541
google,fpbr,run_1,074,1786120813.647,0.119,tool,2364874569,compile,branch_MPKI,4.6043
google,fpbr,run_1,074,1786120813.647,0.119,tool,2364874569,compile,vecFP_pct,0.0
google,fpbr,run_1,075,1786120813.772,0.119,tool,3148487348,idle,IPC,2.01
google,fpbr,run_1,075,1786120813.772,0.119,tool,3148487348,idle,branch_MPKI,4.146
google,fpbr,run_1,075,1786120813.772,0.119,tool,3148487348,idle,vecFP_pct,0.0
google,fpbr,run_1,076,1786120813.897,0.119,harness,1815781,harness,IPC,0.3705
google,fpbr,run_1,076,1786120813.897,0.119,harness,1815781,harness,branch_MPKI,20.7239
google,fpbr,run_1,076,1786120813.897,0.119,tool,728724391,idle,IPC,1.8847
google,fpbr,run_1,076,1786120813.897,0.119,tool,728724391,idle,branch_MPKI,4.68
google,fpbr,run_1,076,1786120813.897,0.119,tool,728724391,idle,vecFP_pct,0.0
google,fpbr,run_1,077,1786120814.022,0.118,harness,139470580,harness,IPC,2.5645
google,fpbr,run_1,077,1786120814.022,0.118,harness,139470580,harness,branch_MPKI,2.5508
google,fpbr,run_1,077,1786120814.022,0.118,tool,22308884,idle,IPC,0.9332
google,fpbr,run_1,077,1786120814.022,0.118,tool,22308884,idle,branch_MPKI,7.501
google,fpbr,run_1,078,1786120814.145,0.117,harness,1767343,harness,IPC,0.4665
google,fpbr,run_1,078,1786120814.145,0.117,harness,1767343,harness,branch_MPKI,20.0685
google,fpbr,run_1,078,1786120814.145,0.117,tool,62300323,shell,IPC,1.4146
google,fpbr,run_1,078,1786120814.145,0.117,tool,62300323,shell,branch_MPKI,3.8955
google,fpbr,run_1,079,1786120814.268,0.118,harness,136667930,harness,IPC,2.5773
google,fpbr,run_1,079,1786120814.268,0.118,harness,136667930,harness,branch_MPKI,2.5673
google,fpbr,run_1,079,1786120814.268,0.118,tool,19900682,idle,IPC,0.9318
google,fpbr,run_1,079,1786120814.268,0.118,tool,19900682,idle,branch_MPKI,7.8206
google,fpbr,run_1,080,1786120814.392,0.118,harness,1747729,harness,IPC,0.4592
google,fpbr,run_1,080,1786120814.392,0.118,harness,1747729,harness,branch_MPKI,20.3659
google,fpbr,run_1,080,1786120814.392,0.118,tool,15971935,idle,IPC,0.9002
google,fpbr,run_1,080,1786120814.392,0.118,tool,15971935,idle,branch_MPKI,7.4087
google,fpbr,run_1,081,1786120814.515,0.118,harness,144320226,harness,IPC,2.6455
google,fpbr,run_1,081,1786120814.515,0.118,harness,144320226,harness,branch_MPKI,2.4831
google,fpbr,run_1,081,1786120814.515,0.118,tool,22809328,idle,IPC,1.0264
google,fpbr,run_1,081,1786120814.515,0.118,tool,22809328,idle,branch_MPKI,7.1804
google,fpbr,run_1,082,1786120814.639,0.119,tool,844636813,compile,IPC,1.4727
google,fpbr,run_1,082,1786120814.639,0.119,tool,844636813,compile,branch_MPKI,6.0042
google,fpbr,run_1,082,1786120814.639,0.119,tool,844636813,compile,vecFP_pct,0.0
google,fpbr,run_1,083,1786120814.764,0.119,tool,1043987242,idle,IPC,1.706
google,fpbr,run_1,083,1786120814.764,0.119,tool,1043987242,idle,branch_MPKI,5.7394
google,fpbr,run_1,083,1786120814.764,0.119,tool,1043987242,idle,vecFP_pct,0.0
google,fpbr,run_1,084,1786120814.889,0.118,tool,1669716295,idle,IPC,1.6386
google,fpbr,run_1,084,1786120814.889,0.118,tool,1669716295,idle,branch_MPKI,6.5427
google,fpbr,run_1,084,1786120814.889,0.118,tool,1669716295,idle,vecFP_pct,0.0
google,fpbr,run_1,085,1786120815.013,0.118,harness,1748780,harness,IPC,0.3875
google,fpbr,run_1,085,1786120815.013,0.118,harness,1748780,harness,branch_MPKI,19.9436
google,fpbr,run_1,085,1786120815.013,0.118,tool,15011213,idle,IPC,0.8572
google,fpbr,run_1,085,1786120815.013,0.118,tool,15011213,idle,branch_MPKI,7.4057
google,fpbr,run_1,086,1786120815.136,0.118,harness,149617965,harness,IPC,2.7289
google,fpbr,run_1,086,1786120815.136,0.118,harness,149617965,harness,branch_MPKI,2.3255
