task,run,t,fence,retiring,bad_spec,fe_bound,be_bound,fetch_lat,fetch_bw,mem_bound,core_bound,heavy_ops,br_mispred
astropy,run_1,140.135890869,harness,39.05,6.02,13.52,40.89,4.4,9.12,33.89,7.0,1.22,4.42
astropy,run_1,140.135890869,tool,40.38,8.77,27.34,26.55,14.47,12.88,12.9,13.65,5.38,8.41
astropy,run_1,150.145896978,harness,39.04,6.08,14.17,41.54,4.47,9.7,32.64,8.9,1.24,4.51
astropy,run_1,150.145896978,tool,39.72,8.98,27.35,25.26,14.46,12.89,11.66,13.59,5.33,8.5
astropy,run_1,160.1559274,harness,39.55,6.53,13.56,39.98,4.14,9.42,32.33,7.65,1.27,4.58
astropy,run_1,160.1559274,tool,39.86,8.88,27.33,25.22,14.46,12.87,11.56,13.66,5.39,8.4
astropy,run_1,170.166894736,harness,40.52,6.41,14.89,41.95,4.05,10.84,32.47,9.48,1.22,4.46
astropy,run_1,170.166894736,tool,39.9,8.85,27.31,25.22,14.45,12.87,11.53,13.69,5.4,8.37
astropy,run_1,180.177892043,harness,39.94,6.92,13.92,40.12,4.14,9.78,32.74,7.39,1.24,5.27
astropy,run_1,180.177892043,tool,40.31,8.54,26.97,25.29,14.1,12.88,11.27,14.02,5.61,8.03
astropy,run_1,190.188277852,harness,40.83,6.18,13.1,39.31,4.11,8.99,31.26,8.05,1.61,4.92
astropy,run_1,190.188277852,tool,40.28,8.54,26.93,25.35,14.06,12.86,11.32,14.03,5.61,8.03
astropy,run_1,200.197903599,harness,39.76,5.97,13.15,42.38,4.0,9.15,33.77,8.61,1.59,4.79
astropy,run_1,200.197903599,tool,40.56,8.43,27.19,24.72,13.92,13.27,10.54,14.18,6.01,7.93
astropy,run_1,210.207962096,harness,34.56,6.12,13.09,40.9,4.11,8.97,36.49,4.41,1.62,4.92
astropy,run_1,210.207962096,tool,40.56,8.16,27.25,24.89,13.98,13.26,10.76,14.14,6.24,7.65
astropy,run_1,220.217892254,harness,39.11,6.66,14.14,41.96,4.2,9.94,33.96,8.0,1.63,4.65
astropy,run_1,220.217892254,tool,40.8,8.04,27.17,25.29,13.9,13.27,11.63,13.66,6.11,7.53
astropy,run_1,230.227892224,harness,41.22,6.7,14.27,38.34,3.96,10.32,31.06,7.29,1.2,4.75
astropy,run_1,230.227892224,tool,40.73,8.12,27.2,25.44,13.96,13.25,11.91,13.53,6.13,7.61
astropy,run_1,240.238278296,harness,37.71,6.82,14.18,44.3,4.08,10.1,36.03,8.28,1.23,4.88
astropy,run_1,240.238278296,tool,40.72,8.16,27.28,24.96,14.02,13.26,11.08,13.88,6.1,7.66
astropy,run_1,250.247892469,harness,42.23,6.43,15.34,37.3,4.12,11.22,29.19,8.11,1.98,4.49
astropy,run_1,250.247892469,tool,40.67,8.15,27.17,25.1,13.93,13.24,11.19,13.91,6.13,7.64
astropy,run_1,256.496429015,harness,34.25,5.98,12.02,47.71,3.63,8.39,39.85,7.86,1.2,4.78
astropy,run_1,256.496429015,tool,38.09,10.9,29.92,23.13,15.62,14.3,11.83,11.29,4.56,10.37
astropy,run_2,10.010015659,harness,23.61,18.94,39.84,17.71,28.2,11.64,12.18,5.53,1.2,17.99
astropy,run_2,10.010015659,tool,30.59,17.52,32.66,20.03,17.03,15.63,12.09,7.95,2.98,16.52
astropy,run_2,20.019984284,harness,39.31,11.74,20.75,29.69,11.42,9.32,24.45,5.24,0.96,10.48
astropy,run_2,20.019984284,tool,26.83,19.24,36.01,18.52,19.49,16.52,10.76,7.75,2.82,18.38
astropy,run_2,30.029986203,harness,44.96,10.33,17.06,28.77,8.14,8.92,23.16,5.62,0.87,9.05
astropy,run_2,30.029986203,tool,27.19,18.92,35.49,18.76,18.92,16.57,10.93,7.84,2.86,18.03
astropy,run_2,40.039985552,harness,40.33,9.12,15.14,35.75,7.87,7.27,29.0,6.75,0.88,8.02
astropy,run_2,40.039985552,tool,41.51,8.33,26.82,25.76,13.63,13.19,11.32,14.44,6.31,7.78
astropy,run_2,50.047304199,harness,40.72,9.3,12.83,36.06,8.33,4.5,29.66,6.39,0.67,8.48
astropy,run_2,50.047304199,tool,41.58,7.48,25.45,24.97,13.15,12.29,9.4,15.57,6.72,6.87
astropy,run_2,60.057987031,harness,40.84,7.36,15.11,36.21,4.73,10.38,30.28,5.93,1.3,5.83
astropy,run_2,60.057987031,tool,41.78,7.27,25.6,26.5,13.22,12.38,10.75,15.75,6.73,6.62
astropy,run_2,70.068989225,harness,40.65,7.59,12.45,36.26,4.89,7.56,32.49,3.77,1.31,5.89
astropy,run_2,70.068989225,tool,41.75,7.26,25.51,26.14,13.19,12.32,10.49,15.65,6.7,6.56
astropy,run_2,80.078981441,harness,39.72,7.44,12.78,38.21,4.73,8.05,31.53,6.69,1.27,5.77
astropy,run_2,80.078981441,tool,41.74,7.18,25.55,25.91,13.1,12.45,10.17,15.74,6.71,6.57
astropy,run_2,90.089339012,harness,42.52,7.35,14.79,35.79,4.35,10.44,28.61,7.18,1.6,5.72
astropy,run_2,90.089339012,tool,41.79,7.3,25.58,25.91,13.13,12.46,10.24,15.67,6.66,6.62
astropy,run_2,100.098984213,harness,38.61,7.3,12.51,40.8,4.22,8.29,34.36,6.44,1.6,5.67
astropy,run_2,100.098984213,tool,41.73,7.15,25.55,25.89,13.1,12.46,10.13,15.76,6.72,6.5
astropy,run_2,110.108985858,harness,40.83,6.79,13.9,39.66,4.44,9.46,32.02,7.65,1.25,5.19
astropy,run_2,110.108985858,tool,41.85,7.13,25.53,25.91,13.09,12.44,10.13,15.78,6.73,6.47
astropy,run_2,120.118984919,harness,40.27,6.76,13.25,36.82,4.42,8.83,30.15,6.68,1.2,5.17
astropy,run_2,120.118984919,tool,41.7,7.24,25.56,25.93,13.11,12.45,10.24,15.69,6.68,6.58
astropy,run_2,130.129884456,harness,39.25,6.78,13.43,41.37,4.43,8.99,35.82,5.55,1.2,5.18
astropy,run_2,130.129884456,tool,41.96,7.11,25.59,25.79,13.12,12.47,9.96,15.83,6.74,6.47
astropy,run_2,140.139987512,harness,33.56,7.09,13.64,45.87,4.71,8.92,41.0,4.86,1.27,5.43
astropy,run_2,140.139987512,tool,41.9,7.17,25.55,25.79,13.19,12.36,10.07,15.72,6.72,6.52
astropy,run_2,150.150360816,harness,40.17,7.0,14.64,39.73,4.98,9.66,32.4,7.33,1.62,5.35
astropy,run_2,150.150360816,tool,42.44,6.78,25.34,25.98,13.07,12.26,10.03,15.96,6.93,6.11
astropy,run_2,160.159981392,harness,38.7,6.82,14.1,39.0,4.84,9.26,32.83,6.18,1.59,5.22
astropy,run_2,160.159981392,tool,42.1,7.18,25.36,25.42,13.17,12.18,9.52,15.9,7.11,6.71
astropy,run_2,170.169986596,harness,34.67,6.84,14.2,43.67,4.85,9.35,37.43,6.24,1.59,5.23
astropy,run_2,170.169986596,tool,41.53,7.16,25.44,25.71,13.17,12.27,10.09,15.63,7.1,6.63
astropy,run_2,180.180991189,harness,33.01,6.8,14.18,45.61,4.81,9.37,41.2,4.41,1.58,5.2
astropy,run_2,180.180991189,tool,41.75,7.31,25.43,25.15,13.02,12.41,9.29,15.86,7.15,6.76
astropy,run_2,190.19100125,harness,34.38,6.97,14.26,45.39,4.94,9.31,39.14,6.26,1.6,5.33
astropy,run_2,190.19100125,tool,41.72,6.84,25.46,25.82,13.09,12.37,10.01,15.81,7.12,6.44
astropy,run_2,200.200981301,harness,39.84,6.05,13.11,40.98,3.62,9.49,32.91,8.07,1.58,5.16
astropy,run_2,200.200981301,tool,41.85,6.87,25.47,25.93,13.09,12.37,10.57,15.36,7.09,6.44
astropy,run_2,210.210993266,harness,39.59,6.17,14.02,39.99,4.5,9.52,32.98,7.01,1.25,4.53
astropy,run_2,210.210993266,tool,41.78,6.92,25.48,26.19,13.11,12.37,10.59,15.6,7.08,6.49
astropy,run_2,220.220989595,harness,39.43,6.88,13.61,40.72,4.18,9.43,33.46,7.25,1.6,4.92
astropy,run_2,220.220989595,tool,42.09,6.69,25.39,25.79,13.04,12.36,10.0,15.79,7.18,6.26
astropy,run_2,230.230985111,harness,40.04,6.14,14.3,39.68,4.49,9.81,32.33,7.35,1.59,4.53
astropy,run_2,230.230985111,tool,41.97,6.79,25.44,25.77,13.08,12.37,10.05,15.71,7.13,6.36
astropy,run_2,240.242332563,harness,40.26,6.74,14.65,40.97,4.4,10.25,32.46,8.51,1.6,4.78
astropy,run_2,240.242332563,tool,42.09,6.71,25.41,25.77,13.05,12.36,9.98,15.79,7.17,6.27
astropy,run_2,250.251989901,harness,41.68,7.22,14.38,38.14,4.51,9.87,30.57,7.57,1.98,4.53
astropy,run_2,250.251989901,tool,41.89,6.84,25.46,25.78,13.09,12.37,10.11,15.67,7.11,6.41
astropy,run_2,256.246866726,harness,35.29,6.02,12.34,47.0,3.63,8.71,39.15,7.85,1.57,4.75
astropy,run_2,256.246866726,tool,40.6,7.77,26.07,25.55,13.43,12.64,10.59,14.96,6.66,7.36
astropy,run_3,10.009799493,harness,24.42,19.09,40.16,17.09,27.49,12.67,11.67,5.42,1.21,18.14
astropy,run_3,10.009799493,tool,30.8,17.45,31.66,20.47,16.68,14.98,12.16,8.31,2.9,16.54
astropy,run_3,20.02080188,harness,39.27,12.04,20.56,28.44,10.93,9.63,22.71,5.73,1.12,10.78
astropy,run_3,20.02080188,tool,29.25,18.17,33.76,18.88,18.17,15.59,10.85,8.04,2.81,17.43
astropy,run_3,30.03079895,harness,44.79,10.81,17.68,29.23,8.76,8.92,23.2,6.04,1.05,9.71
astropy,run_3,30.03079895,tool,34.0,13.68,31.7,21.1,17.0,14.7,9.23,11.87,4.63,13.11
astropy,run_3,40.040797933,harness,40.5,9.28,15.67,36.81,8.46,7.21,30.57,6.24,1.03,8.3
astropy,run_3,40.040797933,tool,40.84,8.36,26.24,25.04,13.47,12.77,10.38,14.65,6.16,7.89
astropy,run_3,50.051797765,harness,44.38,9.59,15.78,32.86,7.95,7.83,26.42,6.44,1.06,8.61
astropy,run_3,50.051797765,tool,41.76,7.99,26.62,25.87,14.41,12.21,11.54,14.32,5.79,7.52
astropy,run_3,60.062801797,harness,40.24,9.94,13.54,39.92,8.82,4.72,33.08,6.85,0.93,9.17
astropy,run_3,60.062801797,tool,39.47,8.99,26.74,24.42,14.02,12.72,10.44,13.98,5.74,8.6
astropy,run_3,70.073144248,harness,35.94,9.7,15.01,39.04,8.75,6.25,31.5,7.54,0.87,9.1
astropy,run_3,70.073144248,tool,39.92,8.58,27.01,24.8,14.16,12.86,10.81,14.0,6.01,8.07
astropy,run_3,80.082799806,harness,35.24,9.91,15.33,43.71,8.81,6.53,37.43,6.28,0.93,9.16
astropy,run_3,80.082799806,tool,39.72,8.51,27.0,25.6,14.15,12.85,11.82,13.78,6.04,8.0
astropy,run_3,90.093798832,harness,35.16,9.73,15.6,44.07,8.75,6.85,38.06,6.01,0.88,9.11
astropy,run_3,90.093798832,tool,39.85,8.5,26.98,25.62,14.14,12.85,11.69,13.93,6.05,7.99
astropy,run_3,100.103798416,harness,40.14,6.83,13.93,40.14,4.44,9.49,32.35,7.79,1.57,5.52
astropy,run_3,100.103798416,tool,39.78,8.56,27.01,25.32,14.16,12.85,11.44,13.88,6.02,8.04
astropy,run_3,110.113803253,harness,41.07,6.88,11.98,38.64,4.51,7.47,31.17,7.47,1.57,5.58
astropy,run_3,110.113803253,tool,40.27,8.13,26.66,25.53,13.89,12.77,11.26,14.27,6.25,7.66
astropy,run_3,120.117304709,harness,40.92,7.54,14.47,37.81,4.79,9.68,30.13,7.68,1.57,5.88
astropy,run_3,120.117304709,tool,40.02,8.33,26.77,25.55,13.86,12.91,11.19,14.36,6.3,7.86
astropy,run_3,130.128858072,harness,40.59,7.38,13.77,41.14,4.65,9.11,35.36,5.79,1.57,5.76
astropy,run_3,130.128858072,tool,39.69,9.02,26.86,24.82,14.13,12.73,10.45,14.37,5.83,8.53
astropy,run_3,140.138797647,harness,38.49,7.61,14.12,39.0,4.88,9.24,32.85,6.15,1.57,5.96
astropy,run_3,140.138797647,tool,40.64,8.09,26.56,25.07,13.74,12.83,10.34,14.73,6.29,7.63
astropy,run_3,150.148800986,harness,38.32,6.46,13.1,40.48,4.48,8.62,32.7,7.79,1.19,4.86
astropy,run_3,150.148800986,tool,40.18,7.88,26.1,25.29,13.73,12.38,10.84,14.45,6.3,7.43
astropy,run_3,160.158799111,harness,38.59,6.54,13.07,42.2,4.52,8.55,32.77,9.43,1.19,4.94
astropy,run_3,160.158799111,tool,40.33,7.97,26.29,26.03,13.7,12.59,11.87,14.17,6.29,7.5
astropy,run_3,170.168800464,harness,38.64,6.98,13.46,37.55,4.9,8.56,31.99,5.57,1.24,5.3
astropy,run_3,170.168800464,tool,40.36,7.96,26.31,25.45,13.72,12.58,10.98,14.47,6.29,7.49
astropy,run_3,180.179807098,harness,32.87,6.45,13.07,48.76,4.47,8.6,41.79,6.97,1.19,4.86
astropy,run_3,180.179807098,tool,40.41,7.95,26.26,25.38,13.73,12.54,10.94,14.43,6.26,7.45
astropy,run_3,190.190482233,harness,35.6,6.58,13.16,50.21,4.58,8.59,40.66,9.55,1.2,4.97
astropy,run_3,190.190482233,tool,39.99,8.84,26.8,24.79,14.11,12.69,10.64,14.15,5.9,8.39
astropy,run_3,200.200807427,harness,41.31,6.16,13.71,37.53,4.18,9.53,31.06,6.47,1.96,4.89
astropy,run_3,200.200807427,tool,40.45,8.25,26.46,25.3,14.05,12.42,10.94,14.36,6.27,7.79
astropy,run_3,210.212602658,harness,40.12,6.44,14.39,40.59,4.08,10.31,32.51,8.08,1.57,4.47
astropy,run_3,210.212602658,tool,41.51,7.65,26.63,25.39,14.12,12.51,10.71,14.67,6.28,7.26
astropy,run_3,220.222798467,harness,37.96,6.7,15.09,38.59,4.32,10.77,32.92,5.66,1.57,4.72
astropy,run_3,220.222798467,tool,42.51,7.26,26.68,25.53,14.18,12.5,10.73,14.8,6.34,6.9
astropy,run_3,230.232799483,harness,40.68,6.47,14.31,39.39,4.11,10.2,32.35,7.04,1.58,4.53
astropy,run_3,230.232799483,tool,41.67,8.32,26.62,26.72,14.08,12.54,12.46,14.26,6.06,7.84
astropy,run_3,240.243139232,harness,38.65,6.41,14.4,41.11,3.64,10.76,33.44,7.67,1.58,4.01
astropy,run_3,240.243139232,tool,41.14,8.01,26.55,25.76,14.02,12.53,11.28,14.49,6.19,7.56
astropy,run_3,250.252808467,harness,39.81,6.53,14.42,37.24,3.79,10.63,31.42,5.81,1.57,4.18
astropy,run_3,250.252808467,tool,39.97,8.58,26.59,24.71,14.17,12.42,10.56,14.15,5.95,8.23
astropy,run_3,255.735490705,harness,34.08,5.75,12.75,46.77,4.1,8.65,39.03,7.74,1.19,4.48
astropy,run_3,255.735490705,tool,39.32,9.12,26.8,24.38,14.29,12.52,10.55,13.82,5.84,8.77
astropy,run_4,10.009989,harness,25.15,18.94,38.53,17.47,26.49,12.04,11.94,5.52,1.56,18.17
astropy,run_4,10.009989,tool,31.53,17.01,31.85,20.39,16.56,15.29,12.64,7.75,2.6,16.45
astropy,run_4,20.020011077,harness,38.21,11.37,21.81,28.77,11.37,10.44,23.46,5.31,1.16,9.87
astropy,run_4,20.020011077,tool,26.85,18.99,34.6,19.66,19.65,14.95,11.77,7.89,2.57,18.36
astropy,run_4,30.030007222,harness,44.43,9.0,15.76,28.83,6.82,8.94,22.52,6.3,1.39,7.68
astropy,run_4,30.030007222,tool,26.5,18.95,34.42,20.19,19.59,14.84,12.17,8.02,2.66,18.33
astropy,run_4,40.03998604,harness,40.2,7.61,13.31,35.41,6.3,7.01,30.43,4.98,1.23,6.76
astropy,run_4,40.03998604,tool,42.0,7.71,25.99,25.71,12.98,13.01,11.21,14.5,6.04,7.35
astropy,run_4,50.049988848,harness,46.63,8.01,12.76,33.28,6.26,6.5,27.87,5.41,1.16,6.99
astropy,run_4,50.049988848,tool,41.01,8.57,27.13,23.57,14.56,12.57,10.98,12.59,5.57,7.89
astropy,run_4,60.060550044,harness,39.77,8.04,12.99,36.76,6.34,6.65,31.82,4.94,1.08,7.11
astropy,run_4,60.060550044,tool,40.0,9.08,27.41,25.99,14.43,12.98,12.47,13.52,5.68,8.49
astropy,run_4,70.069988046,harness,38.35,7.65,12.91,42.97,6.05,6.86,33.99,8.98,0.88,6.81
astropy,run_4,70.069988046,tool,41.41,7.42,25.49,25.5,12.98,12.52,9.7,15.8,6.92,6.91
astropy,run_4,80.080989786,harness,39.42,7.22,13.7,39.51,4.5,9.2,31.91,7.6,1.23,5.65
astropy,run_4,80.080989786,tool,41.51,7.64,25.51,26.64,12.94,12.57,11.04,15.6,6.98,7.26
astropy,run_4,90.090990126,harness,42.66,7.1,15.32,35.04,5.18,10.14,28.53,6.51,1.66,5.93
astropy,run_4,90.090990126,tool,41.31,7.47,25.49,26.49,12.95,12.53,10.78,15.71,6.95,7.01
astropy,run_4,100.100996899,harness,38.7,6.7,13.58,41.26,4.36,9.22,33.44,7.82,1.29,5.49
astropy,run_4,100.100996899,tool,41.53,7.37,25.46,26.17,12.94,12.53,10.38,15.8,7.0,6.92
astropy,run_4,110.110985986,harness,39.94,6.8,13.04,40.03,4.42,8.62,31.92,8.11,1.97,5.17
astropy,run_4,110.110985986,tool,41.22,7.48,25.66,25.93,12.91,12.75,10.27,15.66,7.06,7.03
astropy,run_4,120.121299575,harness,41.54,6.54,14.23,37.93,4.78,9.46,29.85,8.09,1.36,5.19
astropy,run_4,120.121299575,tool,41.89,7.08,25.42,26.09,12.87,12.55,10.08,16.01,7.15,6.64
astropy,run_4,130.130987917,harness,39.85,6.06,13.45,40.68,4.47,8.98,33.42,7.25,1.22,4.87
astropy,run_4,130.130987917,tool,41.73,7.03,25.51,25.21,12.81,12.7,9.47,15.74,7.13,6.59
astropy,run_4,140.140990552,harness,41.26,6.23,13.65,42.84,4.61,9.05,34.26,8.58,1.26,5.02
astropy,run_4,140.140990552,tool,41.52,7.33,25.8,25.72,12.82,12.97,10.02,15.7,6.98,6.74
astropy,run_4,150.15100368,harness,40.06,6.78,13.5,41.73,4.44,9.06,33.97,7.76,1.61,4.83
astropy,run_4,150.15100368,tool,42.17,6.79,25.74,25.75,12.79,12.95,10.19,15.57,7.04,6.37
astropy,run_4,160.162271408,harness,38.36,6.91,13.17,41.28,4.56,8.6,33.44,7.84,1.62,4.98
astropy,run_4,160.162271408,tool,41.35,7.62,25.53,25.61,12.96,12.57,10.21,15.4,6.95,7.04
astropy,run_4,170.172607258,harness,35.07,6.82,13.13,42.92,4.47,8.66,36.14,6.78,1.6,4.88
astropy,run_4,170.172607258,tool,40.83,7.26,25.22,25.37,12.91,12.31,9.82,15.55,7.03,6.68
astropy,run_4,180.183081025,harness,33.41,6.92,13.25,48.58,4.57,8.68,45.04,3.54,1.62,4.99
astropy,run_4,180.183081025,tool,41.2,7.3,25.34,27.09,12.91,12.43,11.52,15.57,7.04,6.72
astropy,run_4,190.192996052,harness,33.32,6.9,12.84,54.9,4.55,8.29,46.15,8.75,1.62,4.96
astropy,run_4,190.192996052,tool,42.09,6.92,25.54,25.57,12.71,12.83,9.46,16.11,7.25,6.22
astropy,run_4,200.203377752,harness,41.0,6.87,15.03,38.16,4.5,10.53,30.2,7.96,1.61,5.29
astropy,run_4,200.203377752,tool,41.35,7.11,24.99,25.6,12.68,12.31,9.98,15.62,7.26,6.4
astropy,run_4,210.212992631,harness,40.42,6.39,13.84,40.2,4.01,9.83,33.55,6.65,1.59,5.18
astropy,run_4,210.212992631,tool,41.69,7.02,25.23,26.43,12.67,12.57,10.95,15.48,7.26,6.3
astropy,run_4,220.224145273,harness,37.26,6.4,13.83,44.02,4.05,9.78,37.43,6.58,1.59,5.21
astropy,run_4,220.224145273,tool,41.4,7.37,25.58,26.55,12.87,12.71,11.07,15.48,7.05,6.62
astropy,run_4,230.233992993,harness,41.89,5.65,13.89,38.42,3.73,10.15,30.75,7.66,1.99,4.13
astropy,run_4,230.233992993,tool,41.76,7.09,25.36,25.94,12.75,12.61,10.4,15.53,7.14,6.32
astropy,run_4,240.245281362,harness,39.26,7.12,14.18,41.12,4.01,10.16,32.5,8.62,1.6,4.79
astropy,run_4,240.245281362,tool,41.95,6.86,25.32,25.98,12.8,12.51,10.28,15.7,7.12,6.16
astropy,run_4,250.254992338,harness,40.46,7.17,13.84,39.74,4.06,9.78,33.43,6.31,1.59,4.85
astropy,run_4,250.254992338,tool,41.8,7.27,25.92,25.14,13.06,12.86,9.69,15.45,6.6,6.79
astropy,run_4,255.64945815,harness,35.48,5.68,13.52,45.83,4.1,9.42,37.84,7.99,1.97,4.51
astropy,run_4,255.64945815,tool,41.86,7.05,25.89,25.12,13.1,12.78,9.29,15.84,6.99,6.52
astropy,run_5,10.009825072,harness,25.09,19.21,39.74,16.88,26.96,12.78,11.45,5.43,1.17,18.46
astropy,run_5,10.009825072,tool,30.62,17.06,31.75,19.74,16.48,15.27,11.83,7.92,3.04,16.45
astropy,run_5,20.019822784,harness,38.97,11.0,21.31,29.15,11.41,9.9,23.39,5.76,0.93,9.52
astropy,run_5,20.019822784,tool,27.48,19.11,34.65,18.71,19.23,15.42,10.83,7.88,2.88,18.37
astropy,run_5,30.029831407,harness,44.58,10.0,17.66,29.05,6.98,10.68,23.13,5.91,1.39,7.96
astropy,run_5,30.029831407,tool,28.17,18.65,34.11,18.89,18.79,15.32,10.94,7.95,2.94,17.93
astropy,run_5,40.039826354,harness,40.99,9.38,16.64,35.51,7.45,9.2,29.04,6.47,1.4,7.98
astropy,run_5,40.039826354,tool,41.58,7.89,26.0,24.46,13.26,12.73,10.02,14.44,6.43,7.35
astropy,run_5,50.050216727,harness,40.18,8.75,14.04,34.21,7.06,6.98,26.47,7.73,1.47,7.28
astropy,run_5,50.050216727,tool,41.34,8.37,26.23,24.66,14.29,11.93,11.22,13.45,5.44,7.66
astropy,run_5,60.059830924,harness,40.35,7.84,13.49,35.06,6.24,7.25,29.98,5.08,1.52,6.53
astropy,run_5,60.059830924,tool,40.43,9.03,26.96,24.26,14.27,12.68,10.51,13.75,5.65,8.42
astropy,run_5,70.069823968,harness,41.07,7.77,13.49,38.94,5.67,7.83,32.02,6.92,1.49,6.41
astropy,run_5,70.069823968,tool,41.53,7.47,25.45,25.32,12.89,12.56,9.73,15.6,6.92,6.81
astropy,run_5,80.079831513,harness,38.8,7.3,13.75,39.73,5.21,8.54,32.68,7.05,1.18,5.89
astropy,run_5,80.079831513,tool,42.07,7.13,25.13,26.88,12.95,12.19,10.97,15.91,6.99,6.42
astropy,run_5,90.089823214,harness,43.11,8.18,15.14,36.2,4.81,10.33,29.35,6.85,1.2,5.83
astropy,run_5,90.089823214,tool,42.24,7.22,25.27,26.05,12.9,12.37,10.19,15.86,7.01,6.52
astropy,run_5,100.099829674,harness,39.76,7.78,14.0,39.46,4.36,9.64,32.7,6.76,1.55,5.45
astropy,run_5,100.099829674,tool,41.78,7.34,25.43,25.94,12.89,12.53,10.29,15.65,6.98,6.63
astropy,run_5,110.11021117,harness,39.66,7.04,14.22,39.08,4.67,9.55,31.83,7.25,1.57,5.41
astropy,run_5,110.11021117,tool,42.19,7.03,25.31,25.93,12.91,12.41,10.03,15.89,7.05,6.33
astropy,run_5,120.119829562,harness,42.14,7.18,14.0,38.28,4.84,9.17,30.28,8.0,1.58,5.23
astropy,run_5,120.119829562,tool,42.23,6.96,25.25,26.0,12.86,12.39,10.04,15.96,7.09,6.27
astropy,run_5,130.130271511,harness,38.91,7.18,13.69,41.9,4.8,8.89,33.36,8.54,1.54,5.19
astropy,run_5,130.130271511,tool,41.01,7.74,25.73,24.97,13.04,12.69,9.48,15.5,6.71,7.31
astropy,run_5,140.140824156,harness,36.96,7.0,13.75,42.52,4.63,9.12,34.73,7.79,1.55,5.02
astropy,run_5,140.140824156,tool,41.08,8.15,26.02,24.98,13.19,12.83,9.84,15.14,6.52,7.3
astropy,run_5,150.151248221,harness,39.91,6.12,13.63,41.48,4.19,9.44,33.7,7.78,1.56,4.94
astropy,run_5,150.151248221,tool,42.31,6.89,25.68,26.2,13.15,12.53,10.1,16.1,6.92,6.11
astropy,run_5,160.16082595,harness,39.72,6.41,14.14,40.83,4.4,9.74,33.6,7.23,1.54,5.15
astropy,run_5,160.16082595,tool,41.26,7.87,25.6,24.98,13.19,12.42,9.7,15.28,6.66,7.17
astropy,run_5,170.172832044,harness,34.71,6.37,13.88,45.32,4.36,9.51,38.51,6.81,1.54,5.12
astropy,run_5,170.172832044,tool,41.85,6.4,24.96,25.52,13.1,11.86,9.67,15.85,7.12,5.75
astropy,run_5,180.183823242,harness,34.76,6.26,13.75,44.89,4.26,9.49,39.06,5.83,1.55,5.02
