task,run,t,fence,retiring,bad_spec,fe_bound,be_bound,fetch_lat,fetch_bw,mem_bound,core_bound,heavy_ops,br_mispred
google,run_6,50.050448243,harness,44.08,11.98,19.62,27.05,9.42,10.2,21.32,5.73,0.91,11.03
google,run_6,50.050448243,tool,30.57,19.15,30.56,20.83,17.26,13.29,10.11,10.72,1.54,18.49
google,run_6,60.060972132,harness,46.59,11.64,18.42,28.16,9.13,9.29,20.55,7.61,0.89,10.1
google,run_6,60.060972132,tool,30.92,19.08,30.83,20.63,17.43,13.4,9.82,10.8,1.49,18.44
google,run_6,70.070508749,harness,39.71,10.32,16.34,35.11,8.37,7.97,28.86,6.24,0.81,9.75
google,run_6,70.070508749,tool,31.42,19.27,30.46,20.48,16.91,13.55,9.92,10.55,1.43,18.65
google,run_6,80.080509786,harness,43.54,12.48,17.75,29.68,10.23,7.53,24.06,5.61,0.85,11.7
google,run_6,80.080509786,tool,31.79,19.26,30.3,20.48,16.7,13.6,9.76,10.72,1.42,18.65
google,run_6,81.170194844,harness,15.08,8.62,9.17,69.31,4.13,5.04,60.9,8.41,1.03,7.18
google,run_6,81.170194844,tool,32.07,19.01,30.28,21.34,17.18,13.1,10.27,11.07,1.18,18.18
google,run_7,10.009952199,harness,29.82,19.15,36.01,15.42,23.19,12.81,9.94,5.49,1.2,17.98
google,run_7,10.009952199,tool,27.48,16.79,33.11,22.88,19.16,13.94,12.83,10.05,2.78,16.22
google,run_7,20.019956326,harness,38.15,12.76,22.78,25.68,11.95,10.83,20.17,5.51,1.35,11.61
google,run_7,20.019956326,tool,30.59,20.45,30.71,20.07,17.19,13.52,9.74,10.34,1.9,19.8
google,run_7,30.031951816,harness,49.65,12.44,22.12,16.65,10.7,11.42,11.11,5.54,1.25,11.5
google,run_7,30.031951816,tool,33.37,20.22,27.15,20.62,14.6,12.55,9.3,11.32,1.71,19.59
google,run_7,40.041954098,harness,51.92,12.35,20.19,15.69,9.42,10.78,10.2,5.49,1.37,11.18
google,run_7,40.041954098,tool,32.14,20.84,30.13,18.92,16.86,13.27,8.55,10.38,1.63,20.26
google,run_7,50.056053176,harness,45.58,11.15,18.25,26.6,8.58,9.67,21.38,5.22,1.3,10.14
google,run_7,50.056053176,tool,32.12,20.65,29.23,19.85,16.47,12.76,9.19,10.66,1.73,20.03
google,run_7,60.065960963,harness,47.09,10.54,16.76,24.53,8.48,8.29,19.38,5.15,1.26,10.66
google,run_7,60.065960963,tool,31.57,20.27,30.02,19.69,16.97,13.05,9.21,10.48,1.69,19.66
google,run_7,70.07595971,harness,43.2,11.29,15.52,32.57,7.11,8.41,27.49,5.08,1.25,8.5
google,run_7,70.07595971,tool,32.32,20.38,29.19,20.08,16.62,12.57,9.45,10.64,1.76,19.87
google,run_7,80.086287483,harness,44.47,11.23,16.83,28.3,8.84,7.99,22.35,5.95,1.24,10.32
google,run_7,80.086287483,tool,31.78,20.2,30.15,19.72,17.81,12.34,9.32,10.4,1.74,19.66
google,run_7,81.10216762,harness,15.48,8.24,9.08,67.98,3.89,5.19,61.2,6.78,0.48,7.45
google,run_7,81.10216762,tool,28.76,15.85,35.1,21.56,21.81,13.3,12.46,9.1,1.96,15.08
google,run_8,10.009461135,harness,28.73,18.36,36.57,14.88,24.05,12.52,9.36,5.52,1.24,17.65
google,run_8,10.009461135,tool,27.61,17.2,32.8,22.72,19.63,13.18,12.57,10.14,2.54,16.65
google,run_8,20.019458685,harness,39.11,13.28,22.93,27.07,11.03,11.9,21.85,5.22,1.01,12.38
google,run_8,20.019458685,tool,30.1,18.98,30.72,20.76,17.39,13.33,10.77,10.0,1.85,18.5
google,run_8,30.02136711,harness,52.59,14.9,20.18,14.75,9.22,10.96,9.31,5.44,1.09,14.16
google,run_8,30.02136711,tool,31.63,19.62,29.31,21.49,16.92,12.39,10.21,11.28,1.9,19.05
google,run_8,40.032189746,harness,52.79,14.26,23.1,16.65,11.11,11.99,10.37,6.28,1.03,13.27
google,run_8,40.032189746,tool,30.73,19.56,29.65,21.0,17.67,11.97,9.92,11.08,1.82,18.92
google,run_8,50.042452229,harness,44.65,12.53,19.58,25.36,10.2,9.38,20.22,5.15,1.14,11.97
google,run_8,50.042452229,tool,30.68,19.58,30.01,20.91,17.91,12.1,9.95,10.96,1.81,18.96
google,run_8,60.052452528,harness,47.85,11.78,18.87,26.86,9.64,9.23,20.35,6.52,1.14,11.22
google,run_8,60.052452528,tool,31.25,20.17,29.8,20.03,17.65,12.15,9.11,10.92,1.7,19.49
google,run_8,70.062470076,harness,41.59,13.17,18.21,33.01,8.11,10.09,27.23,5.79,1.13,12.59
google,run_8,70.062470076,tool,31.78,20.1,29.38,20.23,16.79,12.59,9.33,10.89,1.56,19.47
google,run_8,80.073457346,harness,42.96,13.1,18.04,31.19,10.54,7.49,24.89,6.3,1.14,12.58
google,run_8,80.073457346,tool,31.2,19.77,30.0,20.33,17.14,12.87,9.51,10.82,1.63,19.15
google,run_8,81.176731288,harness,15.43,8.66,8.9,68.09,4.28,4.62,61.83,6.25,0.83,8.16
google,run_8,81.176731288,tool,31.81,19.28,31.67,19.8,18.26,13.41,9.54,10.26,1.24,18.56
