task,run,t,fence,retiring,bad_spec,fe_bound,be_bound,fetch_lat,fetch_bw,mem_bound,core_bound,heavy_ops,br_mispred
tokio-rs,run_11,40.039849259,harness,43.87,11.46,19.12,27.21,6.91,12.21,21.85,5.36,1.31,9.9
tokio-rs,run_11,40.039849259,tool,27.02,15.75,27.81,30.16,15.89,11.93,19.48,10.68,1.59,15.25
tokio-rs,run_11,50.050218651,harness,48.17,11.24,18.47,23.34,6.82,11.65,18.92,4.42,1.29,9.68
tokio-rs,run_11,50.050218651,tool,25.25,16.46,32.14,26.96,19.71,12.44,16.97,9.98,1.64,15.91
tokio-rs,run_11,60.059849402,harness,42.08,9.98,17.86,30.0,5.73,12.13,24.91,5.1,1.25,8.41
tokio-rs,run_11,60.059849402,tool,25.72,16.26,29.88,28.62,17.72,12.16,18.2,10.42,1.69,15.43
tokio-rs,run_11,70.069845226,harness,45.81,10.23,18.03,27.32,5.96,12.06,21.78,5.54,1.42,9.51
tokio-rs,run_11,70.069845226,tool,26.59,17.53,30.62,27.37,17.8,12.83,16.99,10.37,1.68,16.67
tokio-rs,run_11,80.079844821,tool,27.95,15.49,29.81,27.22,16.61,13.2,18.19,9.03,1.78,14.94
tokio-rs,run_11,89.697432973,harness,39.39,9.33,15.01,35.13,5.82,9.2,30.26,4.87,1.39,8.42
tokio-rs,run_11,89.697432973,tool,31.15,11.91,34.79,23.03,19.05,15.73,15.21,7.82,2.53,11.26
tokio-rs,run_2,10.00991023,harness,33.41,18.7,33.67,15.05,19.23,14.44,9.15,5.9,1.57,17.53
tokio-rs,run_2,10.00991023,tool,23.15,20.1,38.78,19.05,23.36,15.42,10.97,8.07,2.5,19.53
tokio-rs,run_2,20.019911849,harness,38.17,14.89,21.76,26.62,11.16,10.6,20.08,6.53,1.03,14.37
tokio-rs,run_2,20.019911849,tool,24.08,16.65,31.94,27.68,20.3,11.64,17.31,10.38,1.62,16.02
tokio-rs,run_2,30.029924713,harness,48.51,15.03,24.22,24.81,12.07,12.15,18.54,6.28,1.18,13.54
tokio-rs,run_2,30.029924713,tool,24.29,17.45,32.17,26.89,19.47,12.7,16.92,9.97,1.76,16.79
tokio-rs,run_2,40.039905696,harness,43.09,13.58,20.95,29.82,10.9,10.06,23.54,6.27,1.18,12.41
tokio-rs,run_2,40.039905696,tool,26.72,15.36,27.58,30.83,15.67,11.91,20.07,10.75,1.7,14.53
tokio-rs,run_2,50.049905322,harness,44.93,13.05,21.74,25.88,10.37,11.37,19.6,6.27,1.18,11.88
tokio-rs,run_2,50.049905322,tool,25.58,16.13,31.34,27.16,19.58,11.76,17.2,9.96,1.68,15.37
tokio-rs,run_2,60.06023335,harness,43.49,10.82,19.49,33.25,8.12,11.37,23.29,9.96,1.18,9.64
tokio-rs,run_2,60.06023335,tool,25.62,15.86,29.52,29.18,17.6,11.92,18.67,10.52,1.59,15.01
tokio-rs,run_2,70.069908671,harness,40.17,12.45,19.46,29.99,8.09,11.37,24.99,5.0,1.18,11.27
tokio-rs,run_2,70.069908671,tool,26.55,16.13,30.16,27.24,16.91,13.25,17.5,9.74,1.6,15.91
tokio-rs,run_2,80.079952741,tool,29.13,15.47,30.49,25.89,17.05,13.44,17.55,8.34,1.74,14.91
tokio-rs,run_2,89.814120748,harness,34.46,12.33,15.24,39.73,6.66,8.58,33.43,6.3,1.18,9.8
tokio-rs,run_2,89.814120748,tool,29.97,13.31,32.45,25.07,17.91,14.55,17.32,7.76,2.2,12.77
tokio-rs,run_3,10.009809323,harness,31.57,18.32,34.96,14.9,20.97,14.0,8.85,6.05,1.45,16.89
tokio-rs,run_3,10.009809323,tool,23.14,20.38,38.47,18.42,23.12,15.35,10.42,7.99,2.37,19.85
tokio-rs,run_3,20.020148201,harness,39.05,11.75,22.45,26.78,10.34,12.11,20.93,5.85,1.06,10.4
tokio-rs,run_3,20.020148201,tool,24.08,16.73,32.18,27.6,20.24,11.94,17.16,10.44,1.64,15.79
tokio-rs,run_3,30.029810371,harness,45.97,11.72,22.07,21.95,9.34,12.73,16.23,5.72,1.01,10.86
tokio-rs,run_3,30.029810371,tool,24.17,17.65,32.18,26.16,19.55,12.63,16.79,9.37,1.55,16.87
tokio-rs,run_3,40.039813646,harness,43.48,10.58,18.88,26.67,8.7,10.19,21.98,4.68,0.79,9.8
tokio-rs,run_3,40.039813646,tool,27.15,15.5,27.78,30.6,15.42,12.35,20.05,10.55,1.99,14.65
tokio-rs,run_3,50.04190668,harness,47.8,11.37,18.97,23.73,8.0,10.97,17.15,6.57,0.79,10.58
tokio-rs,run_3,50.04190668,tool,25.52,16.58,31.89,27.12,18.99,12.9,16.87,10.25,1.76,15.54
tokio-rs,run_3,60.051810837,harness,46.5,11.37,17.03,25.89,6.05,10.98,20.39,5.49,0.79,10.58
tokio-rs,run_3,60.051810837,tool,25.55,15.87,29.4,29.18,17.57,11.84,18.84,10.34,1.7,15.02
tokio-rs,run_3,70.061813091,harness,48.88,10.93,17.41,23.41,6.21,11.2,17.99,5.42,1.08,9.49
tokio-rs,run_3,70.061813091,tool,26.71,16.35,30.03,28.0,17.55,12.48,18.08,9.92,1.69,15.51
tokio-rs,run_3,80.071810096,tool,29.67,15.07,29.71,26.72,16.34,13.36,18.15,8.57,1.86,14.47
tokio-rs,run_3,89.711434492,harness,39.74,10.31,14.39,35.2,6.46,7.92,29.65,5.55,0.9,9.37
tokio-rs,run_3,89.711434492,tool,32.19,12.28,31.36,25.58,16.51,14.85,16.74,8.84,2.42,11.75
tokio-rs,run_4,10.009911162,harness,33.39,18.66,34.05,14.74,19.66,14.39,8.84,5.9,1.57,17.5
tokio-rs,run_4,10.009911162,tool,23.51,20.21,38.23,18.58,22.44,15.79,10.79,7.79,2.43,19.57
tokio-rs,run_4,20.019918838,harness,38.15,14.87,22.13,25.64,10.91,11.22,21.06,4.59,1.04,14.35
tokio-rs,run_4,20.019918838,tool,24.19,16.97,32.28,27.27,20.12,12.16,16.73,10.54,1.6,16.13
tokio-rs,run_4,30.021927936,harness,48.54,15.01,24.62,23.35,12.09,12.53,17.53,5.82,1.18,13.52
tokio-rs,run_4,30.021927936,tool,24.45,17.61,31.55,26.34,18.99,12.56,17.0,9.34,1.53,16.84
tokio-rs,run_4,40.03224513,harness,43.9,9.8,18.11,27.06,6.36,11.75,22.35,4.71,1.18,8.63
tokio-rs,run_4,40.03224513,tool,27.12,15.94,27.37,30.49,15.77,11.6,20.1,10.39,1.64,15.16
tokio-rs,run_4,50.038917014,harness,46.68,9.8,17.15,26.13,6.34,10.82,19.55,6.58,1.18,8.63
tokio-rs,run_4,50.038917014,tool,25.33,16.41,31.08,27.02,18.98,12.09,16.62,10.4,1.68,15.64
tokio-rs,run_4,60.048912165,harness,42.99,9.8,15.63,30.79,6.33,9.31,25.3,5.49,1.18,8.63
tokio-rs,run_4,60.048912165,tool,25.7,16.21,29.64,28.66,17.72,11.92,18.23,10.43,1.59,15.34
tokio-rs,run_4,70.059100972,harness,49.08,9.8,15.09,25.25,6.32,8.77,19.76,5.49,1.18,8.63
tokio-rs,run_4,70.059100972,tool,26.86,16.97,30.3,26.97,17.62,12.69,16.97,10.0,1.65,16.38
tokio-rs,run_4,80.069606373,tool,28.33,15.47,30.16,26.77,16.93,13.23,17.98,8.79,1.73,14.78
tokio-rs,run_4,89.633033377,harness,38.85,9.79,15.54,32.96,6.39,9.15,27.44,5.53,1.19,8.62
tokio-rs,run_4,89.633033377,tool,29.45,12.96,31.58,26.37,17.39,14.19,18.23,8.14,2.16,12.29
tokio-rs,run_5,10.009616493,harness,33.88,18.36,33.92,14.3,20.17,13.75,8.79,5.51,1.22,17.3
tokio-rs,run_5,10.009616493,tool,22.93,20.66,38.46,18.46,22.94,15.52,10.42,8.04,2.24,20.01
tokio-rs,run_5,20.019617066,harness,37.94,11.74,21.77,27.45,10.81,10.96,21.95,5.49,1.17,10.96
tokio-rs,run_5,20.019617066,tool,24.25,16.93,32.31,27.32,20.42,11.89,16.71,10.61,1.54,16.08
tokio-rs,run_5,30.029613942,harness,47.81,11.17,19.94,20.49,9.56,10.39,15.58,4.91,1.18,10.39
tokio-rs,run_5,30.029613942,tool,24.6,18.04,31.96,26.1,19.2,12.75,16.49,9.61,1.6,17.3
tokio-rs,run_5,40.039944488,harness,46.49,10.44,17.68,26.46,8.03,9.66,20.43,6.03,1.18,9.66
tokio-rs,run_5,40.039944488,tool,26.63,15.78,28.05,30.7,15.69,12.35,19.7,11.0,1.96,14.91
tokio-rs,run_5,50.049615391,harness,47.1,10.97,17.6,22.65,7.41,10.19,17.16,5.49,1.18,10.19
tokio-rs,run_5,50.049615391,tool,25.42,16.8,31.72,27.22,19.48,12.24,16.64,10.58,1.8,15.88
tokio-rs,run_5,60.059613533,harness,42.72,10.98,15.77,30.14,8.69,7.09,24.65,5.49,1.18,10.19
tokio-rs,run_5,60.059613533,tool,25.62,16.1,29.72,28.95,17.78,11.95,18.4,10.55,1.72,15.33
tokio-rs,run_5,70.069623383,harness,45.86,9.41,17.69,27.06,5.54,12.15,21.57,5.49,1.18,8.23
tokio-rs,run_5,70.069623383,tool,26.74,16.93,30.32,27.72,17.49,12.82,17.07,10.64,1.87,16.24
tokio-rs,run_5,80.072739282,tool,28.16,15.78,29.91,27.28,16.68,13.23,18.29,8.99,1.74,15.15
tokio-rs,run_5,89.509012019,harness,39.58,9.41,14.69,35.71,5.0,9.68,30.18,5.53,1.18,8.23
tokio-rs,run_5,89.509012019,tool,30.11,12.65,31.98,26.03,17.32,14.66,17.66,8.36,2.27,11.98
tokio-rs,run_6,10.009347962,harness,31.85,17.76,35.64,14.96,22.04,13.6,9.23,5.73,1.17,16.37
tokio-rs,run_6,10.009347962,tool,23.28,20.46,38.52,18.46,22.84,15.68,10.46,8.0,2.35,19.75
tokio-rs,run_6,20.019779814,harness,38.36,11.79,22.28,27.77,10.16,12.11,22.18,5.58,0.88,10.83
tokio-rs,run_6,20.019779814,tool,24.19,16.88,32.31,27.61,20.24,12.08,16.88,10.73,1.63,16.09
tokio-rs,run_6,30.029349714,harness,46.58,11.63,19.86,21.35,7.99,11.88,15.97,5.38,0.96,10.21
tokio-rs,run_6,30.029349714,tool,24.35,17.88,32.03,26.33,19.1,12.93,16.77,9.56,1.55,17.22
tokio-rs,run_6,40.039681064,harness,42.58,10.83,17.92,27.53,7.32,10.6,22.04,5.49,1.0,9.39
tokio-rs,run_6,40.039681064,tool,26.72,15.73,28.56,29.07,16.0,12.56,19.34,9.73,1.51,14.93
tokio-rs,run_6,50.049353323,harness,45.92,11.1,18.93,23.66,8.07,10.86,18.17,5.49,1.02,9.61
tokio-rs,run_6,50.049353323,tool,25.74,16.22,31.63,27.33,19.93,11.7,16.85,10.48,1.84,15.49
tokio-rs,run_6,60.059350784,harness,43.63,10.6,17.06,28.96,6.46,10.6,23.47,5.49,0.79,9.81
tokio-rs,run_6,60.059350784,tool,26.17,15.9,29.49,28.57,17.55,11.94,18.22,10.36,1.79,15.12
tokio-rs,run_6,70.069354698,harness,44.95,10.24,17.65,27.31,6.19,11.47,21.82,5.49,1.45,8.55
tokio-rs,run_6,70.069354698,tool,26.57,17.19,30.35,27.35,17.7,12.65,17.24,10.11,1.8,16.35
tokio-rs,run_6,80.079959451,tool,28.88,15.31,30.0,26.37,16.7,13.3,17.94,8.43,1.79,14.75
tokio-rs,run_6,89.649132314,harness,39.12,9.62,15.25,36.43,5.77,9.48,29.98,6.45,1.38,8.22
tokio-rs,run_6,89.649132314,tool,29.16,14.68,30.79,25.48,17.04,13.76,17.19,8.29,1.91,14.1
tokio-rs,run_7,10.010018494,harness,31.8,17.53,35.84,14.64,22.26,13.58,8.95,5.69,1.32,16.41
tokio-rs,run_7,10.010018494,tool,23.17,20.64,38.34,18.72,22.69,15.64,10.71,8.01,2.26,19.99
tokio-rs,run_7,20.019245969,harness,38.64,12.13,22.84,26.67,10.51,12.33,20.94,5.73,1.08,11.01
tokio-rs,run_7,20.019245969,tool,24.06,16.92,32.28,27.35,20.29,11.98,16.95,10.39,1.6,15.91
tokio-rs,run_7,30.028903973,harness,45.5,13.0,22.22,20.56,8.26,13.96,15.52,5.04,1.18,11.68
tokio-rs,run_7,30.028903973,tool,23.87,17.9,31.98,26.27,19.72,12.25,16.6,9.67,1.49,17.12
tokio-rs,run_7,40.03890489,harness,44.05,12.21,20.15,26.99,8.24,11.91,22.28,4.72,1.18,10.42
tokio-rs,run_7,40.03890489,tool,26.71,16.06,27.95,30.33,16.08,11.87,20.08,10.25,1.4,15.22
tokio-rs,run_7,50.049234763,harness,49.17,11.94,20.11,21.77,8.86,11.24,15.39,6.38,1.18,10.5
tokio-rs,run_7,50.049234763,tool,25.15,16.72,31.39,27.73,19.52,11.88,17.45,10.28,1.58,15.96
tokio-rs,run_7,60.058902972,harness,45.44,10.27,19.74,32.21,7.2,12.54,26.72,5.49,1.18,8.71
tokio-rs,run_7,60.058902972,tool,25.7,15.94,29.71,28.85,17.62,12.09,18.44,10.41,1.7,15.1
tokio-rs,run_7,70.068916841,harness,49.24,10.16,19.62,26.09,6.15,13.47,21.91,4.18,1.18,10.63
tokio-rs,run_7,70.068916841,tool,26.79,16.37,30.15,26.57,17.05,13.1,17.12,9.45,1.74,15.86
tokio-rs,run_7,80.078907531,tool,28.8,15.2,29.98,26.76,16.51,13.47,18.09,8.67,1.79,14.65
tokio-rs,run_7,89.735274189,harness,39.16,10.79,16.12,35.54,6.33,9.79,29.37,6.18,1.18,9.92
tokio-rs,run_7,89.735274189,tool,30.89,11.32,32.42,26.39,16.88,15.55,18.76,7.63,2.53,10.74
tokio-rs,run_8,10.010017716,harness,31.35,17.54,36.15,14.77,22.28,13.88,9.05,5.71,1.52,16.28
tokio-rs,run_8,10.010017716,tool,23.35,20.72,38.14,18.42,22.53,15.61,10.61,7.82,2.32,20.09
tokio-rs,run_8,20.019716378,harness,38.67,12.65,22.92,26.7,10.09,12.83,20.98,5.71,1.24,11.57
tokio-rs,run_8,20.019716378,tool,24.31,16.96,32.28,27.22,20.36,11.92,16.98,10.24,1.52,16.13
tokio-rs,run_8,30.029743049,harness,45.84,13.05,21.23,21.08,8.13,13.1,16.14,4.94,1.33,11.26
tokio-rs,run_8,30.029743049,tool,24.42,17.38,31.91,26.43,19.08,12.82,16.61,9.82,1.77,16.92
tokio-rs,run_8,40.039726402,harness,44.77,12.16,19.63,28.06,8.18,11.45,23.01,5.04,1.52,10.29
tokio-rs,run_8,40.039726402,tool,26.71,15.43,27.81,30.18,15.81,12.0,19.72,10.46,1.8,14.97
tokio-rs,run_8,50.049717738,harness,48.61,11.99,20.05,24.49,6.46,13.59,18.21,6.28,1.41,10.34
tokio-rs,run_8,50.049717738,tool,25.56,16.2,32.3,26.75,19.52,12.78,16.82,9.92,1.84,15.78
tokio-rs,run_8,60.059724534,harness,42.69,11.69,19.93,30.45,7.84,12.08,24.11,6.34,1.18,10.52
tokio-rs,run_8,60.059724534,tool,25.28,16.02,29.64,28.94,17.71,11.93,18.2,10.74,1.77,15.17
tokio-rs,run_8,70.069722222,harness,46.23,10.1,18.38,26.45,6.23,12.15,20.84,5.61,1.57,8.14
tokio-rs,run_8,70.069722222,tool,26.33,16.8,30.4,27.25,18.11,12.3,16.66,10.59,1.82,16.19
tokio-rs,run_8,80.079720252,tool,28.61,15.6,29.86,26.34,16.72,13.14,17.64,8.7,1.86,14.97
tokio-rs,run_8,89.539436657,harness,39.46,9.05,15.63,35.83,5.23,10.4,30.33,5.5,1.57,8.11
tokio-rs,run_8,89.539436657,tool,31.13,12.18,33.16,24.17,17.9,15.26,16.37,7.8,2.53,11.66
tokio-rs,run_9,10.009828222,harness,31.52,17.8,35.35,14.68,21.36,14.0,9.07,5.62,1.54,16.76
tokio-rs,run_9,10.009828222,tool,23.68,20.08,38.42,18.38,22.8,15.62,10.62,7.76,2.4,19.48
tokio-rs,run_9,20.019829932,harness,37.88,13.61,20.86,27.01,8.57,12.29,21.59,5.42,1.34,12.18
tokio-rs,run_9,20.019829932,tool,24.32,16.75,32.23,27.5,20.06,12.17,16.94,10.56,1.55,15.91
tokio-rs,run_9,30.030173903,harness,45.4,11.91,21.54,21.26,8.22,13.31,16.08,5.18,1.39,11.12
tokio-rs,run_9,30.030173903,tool,24.23,17.25,31.89,26.53,19.59,12.3,16.84,9.69,1.79,16.6
tokio-rs,run_9,40.039828975,harness,44.13,10.66,18.84,27.16,7.36,11.48,21.67,5.49,1.57,9.28
tokio-rs,run_9,40.039828975,tool,26.24,16.11,27.71,30.41,15.92,11.79,19.62,10.79,1.64,15.18
tokio-rs,run_9,50.049826046,harness,46.72,10.15,19.09,24.41,6.43,12.66,19.13,5.28,1.36,8.79
tokio-rs,run_9,50.049826046,tool,25.35,16.59,32.24,26.31,19.83,12.41,16.19,10.11,1.71,15.75
tokio-rs,run_9,60.059827086,harness,43.46,9.42,16.9,30.22,5.53,11.37,24.36,5.86,1.18,8.24
tokio-rs,run_9,60.059827086,tool,25.58,16.44,29.89,28.53,18.06,11.83,17.81,10.72,1.73,15.52
tokio-rs,run_9,70.069860829,harness,45.99,9.42,16.24,26.38,5.52,10.72,20.89,5.49,1.18,8.24
tokio-rs,run_9,70.069860829,tool,26.69,16.95,30.45,27.04,17.55,12.91,17.02,10.02,1.75,16.08
tokio-rs,run_9,80.077807701,tool,29.3,15.47,30.04,26.14,16.57,13.47,17.62,8.53,1.87,14.97
tokio-rs,run_9,89.636274139,harness,40.7,9.41,14.24,36.03,5.59,8.65,30.51,5.53,1.18,8.24
tokio-rs,run_9,89.636274139,tool,30.93,12.44,31.79,25.92,17.15,14.63,17.83,8.09,2.28,11.87
