task,run,t,fence,retiring,bad_spec,fe_bound,be_bound,fetch_lat,fetch_bw,mem_bound,core_bound,heavy_ops,br_mispred
google,run_10,80.073683017,harness,45.16,9.92,16.28,28.53,6.02,10.26,23.22,5.31,1.51,8.29
google,run_10,80.073683017,tool,33.27,18.63,26.16,23.4,14.11,12.06,12.75,10.64,1.89,17.98
google,run_10,81.577739433,harness,24.35,9.05,12.02,54.96,4.91,7.11,48.54,6.43,0.81,8.26
google,run_10,81.577739433,tool,32.56,18.25,31.95,27.57,14.83,17.12,17.55,10.02,2.45,17.61
google,run_11,10.009596342,harness,31.56,19.82,35.65,13.71,22.06,13.6,8.18,5.52,1.54,18.32
google,run_11,10.009596342,tool,30.23,18.08,29.77,22.8,16.97,12.8,12.6,10.2,2.45,17.6
google,run_11,20.016602879,harness,38.28,15.16,23.48,23.83,12.61,10.87,18.34,5.49,1.1,14.13
google,run_11,20.016602879,tool,31.6,19.11,28.96,21.3,16.25,12.71,11.18,10.11,2.23,18.61
google,run_11,30.026596818,harness,47.33,16.79,27.26,13.24,11.7,15.56,7.7,5.54,1.17,15.62
google,run_11,30.026596818,tool,33.29,18.72,27.06,22.24,14.99,12.07,11.4,10.84,2.15,18.16
google,run_11,40.036594682,harness,50.65,14.14,23.27,16.59,12.33,10.94,11.22,5.37,1.67,12.46
google,run_11,40.036594682,tool,32.6,18.49,27.21,22.77,15.45,11.77,11.84,10.93,2.26,17.91
google,run_11,50.046917227,harness,45.23,10.9,18.24,24.96,7.56,10.68,18.9,6.06,1.33,9.57
google,run_11,50.046917227,tool,32.73,18.83,27.5,21.97,15.37,12.14,11.2,10.77,2.24,18.23
google,run_11,60.056596535,harness,46.54,13.0,20.53,25.71,10.33,10.2,21.09,4.62,1.3,12.23
google,run_11,60.056596535,tool,33.12,18.95,26.74,22.63,15.19,11.54,11.39,11.24,2.23,18.36
google,run_11,70.06699033,harness,44.52,11.58,17.91,28.18,8.9,9.01,22.69,5.49,1.27,10.4
google,run_11,70.06699033,tool,32.51,18.97,28.08,22.57,15.77,12.31,11.24,11.34,2.03,18.45
google,run_11,80.076615299,harness,45.84,9.41,15.34,27.84,5.93,9.41,21.57,6.27,1.57,7.84
google,run_11,80.076615299,tool,32.67,18.71,27.91,22.33,15.37,12.54,11.27,11.06,2.08,18.21
google,run_11,81.064938357,harness,8.69,8.62,8.95,74.46,4.46,4.49,66.5,7.96,0.46,8.58
google,run_11,81.064938357,tool,33.37,18.48,30.38,19.7,17.13,13.25,10.13,9.57,2.02,18.06
google,run_2,10.009850564,harness,30.38,19.15,37.91,12.99,24.64,13.26,7.56,5.44,0.93,17.88
google,run_2,10.009850564,tool,30.41,18.21,30.3,21.61,17.56,12.74,11.8,9.81,2.32,17.63
google,run_2,20.019850073,harness,39.91,14.06,24.19,25.44,12.52,11.67,20.01,5.43,0.88,12.94
google,run_2,20.019850073,tool,32.22,19.7,28.7,20.84,16.16,12.54,10.55,10.29,2.13,19.15
google,run_2,30.029848142,harness,47.32,13.67,25.04,14.27,10.11,14.93,8.52,5.75,1.31,12.24
google,run_2,30.029848142,tool,33.43,19.38,26.82,21.73,15.16,11.66,11.15,10.58,2.02,18.83
google,run_2,40.039846451,harness,50.8,13.61,19.65,13.98,8.4,11.25,8.11,5.87,1.23,11.46
google,run_2,40.039846451,tool,33.01,19.47,26.48,22.49,15.03,11.46,11.51,10.99,2.03,18.89
google,run_2,50.049848217,harness,45.42,11.44,16.74,26.76,6.81,9.93,21.37,5.39,1.03,9.03
google,run_2,50.049848217,tool,33.72,19.5,26.43,22.08,14.92,11.52,11.34,10.74,2.02,18.96
google,run_2,60.059849048,harness,47.02,9.12,15.63,24.55,5.68,9.95,19.06,5.49,1.03,7.16
google,run_2,60.059849048,tool,33.27,19.15,26.6,22.83,15.0,11.6,11.76,11.07,2.07,18.61
google,run_2,70.069850991,harness,42.22,10.49,17.54,29.76,7.01,10.53,24.27,5.49,0.79,10.14
google,run_2,70.069850991,tool,33.89,19.43,25.69,23.05,13.99,11.7,11.91,11.14,1.85,18.86
google,run_2,80.080847671,harness,45.51,10.75,16.21,27.48,7.27,8.94,21.98,5.49,0.85,9.74
google,run_2,80.080847671,tool,32.74,19.89,28.34,21.58,15.67,12.66,10.99,10.59,1.79,19.37
google,run_2,81.230134453,harness,25.17,9.43,12.5,55.28,6.18,6.32,49.72,5.56,1.06,9.54
google,run_2,81.230134453,tool,30.57,19.52,30.39,20.81,16.45,13.94,11.54,9.27,1.51,19.13
google,run_3,10.009813967,harness,30.95,19.77,36.09,13.57,22.49,13.6,8.08,5.48,1.18,18.61
google,run_3,10.009813967,tool,29.95,18.26,30.24,22.6,17.43,12.81,12.47,10.13,2.34,17.56
google,run_3,20.01981238,harness,38.41,15.24,23.71,24.21,12.33,11.38,18.74,5.46,1.2,13.48
google,run_3,20.01981238,tool,32.22,19.01,27.31,22.75,15.27,12.04,12.11,10.64,2.29,18.36
google,run_3,30.030174833,harness,47.67,16.81,27.64,13.0,15.53,12.12,7.46,5.54,1.18,15.25
google,run_3,30.030174833,tool,33.39,18.98,26.8,22.76,14.66,12.15,11.49,11.27,2.17,18.38
google,run_3,40.039811671,harness,50.9,16.83,24.51,16.97,12.37,12.14,13.01,3.96,1.18,15.27
google,run_3,40.039811671,tool,33.13,18.96,27.0,22.81,15.0,12.01,11.57,11.23,2.16,18.32
google,run_3,50.049807237,harness,47.23,14.4,21.04,25.75,11.34,9.7,20.65,5.1,1.18,12.83
google,run_3,50.049807237,tool,32.58,19.28,27.69,22.84,15.3,12.39,11.47,11.37,2.03,18.69
google,run_3,60.059840171,harness,53.4,14.08,20.8,27.13,11.42,9.38,20.44,6.69,1.18,12.52
google,run_3,60.059840171,tool,32.55,18.81,27.57,23.28,15.63,11.94,11.79,11.48,2.05,18.25
google,run_3,70.069811982,harness,42.84,11.9,16.42,26.91,9.22,7.2,24.81,2.11,1.18,10.33
google,run_3,70.069811982,tool,32.9,18.69,26.64,23.88,14.89,11.75,12.08,11.81,2.09,18.13
google,run_3,80.080811359,harness,46.61,11.37,17.73,27.68,8.45,9.28,22.51,5.16,1.38,9.79
google,run_3,80.080811359,tool,32.91,18.86,27.31,22.7,15.21,12.1,11.53,11.17,1.79,18.26
google,run_3,81.331965245,harness,24.46,9.24,13.11,54.19,6.76,6.35,48.78,5.42,1.32,7.72
google,run_3,81.331965245,tool,33.26,18.16,26.64,23.73,14.83,11.81,11.53,12.2,1.86,17.63
google,run_4,10.009351666,harness,30.35,19.68,36.42,14.29,22.83,13.58,8.45,5.84,1.19,18.53
google,run_4,10.009351666,tool,29.92,17.86,29.8,23.43,17.07,12.73,13.05,10.37,2.45,17.25
google,run_4,20.019351701,harness,39.3,12.43,22.21,25.24,11.84,10.37,20.16,5.08,0.98,10.95
google,run_4,20.019351701,tool,31.7,19.79,27.55,21.81,15.36,12.19,11.32,10.49,2.29,19.25
google,run_4,30.029694764,harness,48.23,12.14,23.9,15.62,12.3,11.59,10.07,5.55,1.01,10.99
google,run_4,30.029694764,tool,32.61,19.17,26.32,23.54,14.53,11.79,12.35,11.19,2.2,18.59
google,run_4,40.039352948,harness,51.37,11.71,20.79,16.04,10.61,10.18,9.99,6.05,0.82,10.18
google,run_4,40.039352948,tool,32.54,19.26,26.61,23.36,14.89,11.72,12.21,11.15,2.2,18.65
google,run_4,50.049351783,harness,44.78,10.67,17.25,26.01,8.5,8.76,20.39,5.62,0.91,8.99
google,run_4,50.049351783,tool,32.58,19.46,26.44,23.38,14.74,11.7,11.93,11.45,2.23,18.82
google,run_4,60.059351472,harness,47.65,11.49,17.72,23.62,7.22,10.5,17.81,5.82,1.11,9.92
google,run_4,60.059351472,tool,32.32,19.82,26.53,22.95,14.76,11.77,11.71,11.24,2.19,19.2
google,run_4,70.069693656,harness,40.4,11.64,17.33,31.03,8.94,8.39,25.14,5.88,1.18,10.08
google,run_4,70.069693656,tool,32.55,19.43,26.33,23.64,14.58,11.75,12.11,11.54,2.09,18.82
google,run_4,80.079348071,harness,44.69,10.49,16.57,27.88,7.75,8.82,21.66,6.22,1.03,9.37
google,run_4,80.079348071,tool,32.71,19.24,27.03,22.65,14.89,12.14,12.05,10.6,1.81,18.63
google,run_4,81.74889914,harness,28.0,8.75,11.9,50.69,5.1,6.8,44.63,6.06,0.8,7.57
google,run_4,81.74889914,tool,29.51,18.73,36.55,20.81,19.38,17.17,11.57,9.24,1.89,18.02
google,run_5,10.009828889,harness,30.71,19.42,38.14,13.97,24.8,13.35,8.2,5.77,1.14,17.84
google,run_5,10.009828889,tool,29.78,17.92,30.47,22.26,17.6,12.88,12.31,9.95,2.52,17.34
google,run_5,20.019834682,harness,39.15,13.96,22.12,24.17,10.42,11.7,18.81,5.36,0.96,12.22
google,run_5,20.019834682,tool,31.23,18.91,29.22,21.66,16.9,12.32,11.54,10.12,2.36,18.38
google,run_5,30.029827433,harness,51.15,14.36,21.62,14.89,12.12,9.5,9.38,5.52,1.05,12.54
google,run_5,30.029827433,tool,33.72,19.37,26.02,22.83,14.28,11.74,11.58,11.25,1.96,18.86
google,run_5,40.039828032,harness,50.32,15.68,24.01,12.36,11.06,12.95,6.87,5.49,0.79,12.91
google,run_5,40.039828032,tool,33.42,19.3,26.21,23.57,14.37,11.84,11.97,11.61,2.02,18.79
google,run_5,50.04983303,harness,45.54,12.3,18.8,27.19,8.04,10.75,21.37,5.82,0.95,10.63
google,run_5,50.04983303,tool,33.09,19.37,27.01,22.69,14.89,12.12,11.69,11.0,2.1,18.86
google,run_5,60.054903177,harness,48.33,11.32,17.81,26.2,7.41,10.4,20.47,5.73,1.03,9.7
google,run_5,60.054903177,tool,33.25,19.6,26.76,22.49,14.71,12.05,11.41,11.08,2.02,19.04
google,run_5,70.065706533,harness,40.94,9.21,14.54,30.79,6.12,8.42,26.68,4.11,1.18,8.04
google,run_5,70.065706533,tool,33.62,18.65,25.63,24.05,13.82,11.82,13.04,11.01,1.8,18.15
google,run_5,80.07583242,harness,47.29,11.84,17.73,27.38,7.71,10.01,21.89,5.49,0.87,10.35
google,run_5,80.07583242,tool,33.19,20.48,26.88,21.28,14.46,12.42,10.5,10.79,1.76,19.91
google,run_5,81.23993238,harness,23.95,8.51,10.63,55.77,5.3,5.33,50.14,5.63,1.21,9.38
google,run_5,81.23993238,tool,33.08,21.27,28.02,19.63,15.21,12.81,9.44,10.19,1.95,20.5
google,run_6,10.009799891,harness,30.62,18.74,37.41,13.65,23.75,13.66,7.76,5.88,1.15,17.96
google,run_6,10.009799891,tool,30.08,18.3,29.27,22.97,16.82,12.45,12.61,10.36,2.24,17.66
google,run_6,20.019795346,harness,40.8,12.9,21.99,24.74,10.86,11.14,18.87,5.88,1.08,11.18
google,run_6,20.019795346,tool,31.33,19.64,28.56,21.9,16.07,12.49,11.42,10.48,2.02,19.02
google,run_6,30.024544591,harness,49.79,14.87,23.18,15.89,6.7,16.48,9.98,5.91,0.79,13.31
google,run_6,30.024544591,tool,33.44,18.96,25.96,23.23,14.38,11.58,11.72,11.52,2.02,18.43
google,run_6,40.034864716,harness,52.21,13.5,21.16,13.88,9.21,11.95,8.88,4.99,1.29,10.61
google,run_6,40.034864716,tool,33.14,19.02,26.23,23.56,14.61,11.62,11.9,11.66,2.02,18.49
google,run_6,50.044795059,harness,45.62,11.92,18.8,25.74,8.38,10.42,19.97,5.77,1.34,10.3
google,run_6,50.044795059,tool,33.1,19.04,26.45,23.16,14.97,11.48,11.72,11.44,2.04,18.49
google,run_6,60.054795887,harness,46.99,10.37,18.44,24.81,7.55,10.89,19.31,5.5,1.38,8.3
google,run_6,60.054795887,tool,33.12,18.97,26.52,23.17,14.79,11.73,11.62,11.56,2.06,18.44
google,run_6,70.064793211,harness,42.71,9.28,16.0,31.49,6.07,9.93,26.0,5.49,1.57,8.23
google,run_6,70.064793211,tool,33.66,19.43,26.05,22.5,14.32,11.73,11.39,11.11,2.01,18.74
google,run_6,80.074795426,harness,44.62,9.24,15.29,29.17,5.99,9.3,23.68,5.49,1.57,8.23
google,run_6,80.074795426,tool,33.52,19.15,26.32,22.8,14.69,11.63,11.64,11.17,2.05,18.47
google,run_6,81.107535586,harness,22.36,9.0,11.01,57.64,4.66,6.35,50.85,6.79,0.83,8.21
google,run_6,81.107535586,tool,31.16,17.39,29.96,21.51,17.81,12.15,12.39,9.12,2.33,16.61
google,run_7,10.009630369,harness,29.19,19.04,38.06,13.29,25.33,12.72,7.66,5.63,1.52,17.98
google,run_7,10.009630369,tool,30.4,17.69,31.17,21.6,18.02,13.15,11.7,9.89,2.55,17.09
google,run_7,20.019709791,harness,40.02,14.17,22.63,25.91,12.17,10.47,20.41,5.49,1.08,12.61
google,run_7,20.019709791,tool,31.69,19.78,29.26,20.86,16.48,12.78,10.69,10.16,2.21,19.12
google,run_7,30.029625931,harness,48.23,14.83,25.05,13.84,14.11,10.94,8.35,5.49,1.17,13.27
google,run_7,30.029625931,tool,33.01,18.92,27.57,22.16,15.45,12.12,11.07,11.1,2.0,18.33
google,run_7,40.039626083,harness,51.05,12.53,22.09,14.55,9.96,12.14,9.06,5.49,1.96,10.58
google,run_7,40.039626083,tool,32.27,19.02,28.02,22.34,16.13,11.89,11.1,11.24,1.92,18.43
google,run_7,50.049629558,harness,46.38,10.54,17.01,25.57,7.88,9.14,20.08,5.49,1.46,9.08
google,run_7,50.049629558,tool,32.88,19.02,28.02,22.22,15.92,12.1,11.01,11.21,2.0,18.43
google,run_7,60.059965182,harness,49.86,9.75,15.64,23.14,7.07,8.57,17.65,5.49,1.57,9.41
google,run_7,60.059965182,tool,32.31,18.97,28.22,22.41,16.16,12.05,11.28,11.14,2.0,18.36
google,run_7,70.070289569,harness,45.65,10.59,14.76,28.22,7.89,6.87,22.73,5.49,1.57,9.41
google,run_7,70.070289569,tool,32.66,18.94,27.64,22.77,15.91,11.73,11.63,11.14,1.99,18.34
google,run_7,80.080624114,harness,44.35,10.59,15.17,27.38,7.88,7.29,21.89,5.49,1.57,9.41
google,run_7,80.080624114,tool,32.5,19.43,28.17,21.73,15.61,12.56,11.27,10.46,1.84,18.83
google,run_7,81.369938432,harness,23.29,10.55,12.69,55.68,4.42,8.27,50.06,5.62,1.59,9.38
google,run_7,81.369938432,tool,29.97,20.1,32.25,19.57,18.47,13.78,10.1,9.47,1.7,19.52
google,run_8,10.009918276,harness,29.89,18.79,37.74,13.65,25.03,12.72,8.29,5.36,1.3,17.75
google,run_8,10.009918276,tool,30.09,18.18,29.71,23.23,17.22,12.49,12.7,10.53,2.4,17.59
google,run_8,20.019923651,harness,40.39,13.65,24.1,25.6,11.89,12.2,20.11,5.49,1.04,12.02
google,run_8,20.019923651,tool,31.76,20.25,29.51,20.66,16.78,12.73,10.68,9.98,2.02,19.55
google,run_8,30.026922468,harness,49.75,13.68,21.48,13.47,8.58,12.9,7.94,5.53,1.56,11.74
google,run_8,30.026922468,tool,33.94,19.62,25.79,22.5,13.9,11.89,11.32,11.18,1.92,19.1
google,run_8,40.036920111,harness,52.49,13.34,19.86,14.7,8.05,11.81,10.17,4.53,0.94,11.05
google,run_8,40.036920111,tool,33.88,19.7,26.01,23.18,14.04,11.96,11.46,11.71,1.99,19.14
google,run_8,50.046915913,harness,45.84,12.77,19.13,24.53,7.83,11.3,18.79,5.74,0.78,11.33
google,run_8,50.046915913,tool,33.1,19.57,27.08,22.67,14.88,12.2,11.55,11.12,2.08,19.02
google,run_8,60.056923194,harness,46.78,12.26,18.2,24.87,8.81,9.39,19.38,5.49,0.97,10.69
google,run_8,60.056923194,tool,33.21,19.76,26.57,22.84,14.64,11.92,11.64,11.2,2.03,19.21
google,run_8,70.066920395,harness,43.3,10.95,16.53,32.09,7.47,9.05,26.6,5.49,1.01,9.38
google,run_8,70.066920395,tool,34.19,19.99,26.12,22.28,13.96,12.17,11.25,11.03,1.9,19.43
google,run_8,80.076919502,harness,45.51,10.95,16.43,27.53,8.07,8.36,22.04,5.49,0.96,9.98
google,run_8,80.076919502,tool,34.18,20.03,26.3,21.62,13.79,12.5,10.69,10.93,1.91,19.36
google,run_8,81.187289851,harness,23.86,9.67,12.56,56.71,6.44,6.12,47.02,9.69,1.21,8.12
google,run_8,81.187289851,tool,35.28,19.18,27.06,38.47,14.52,12.54,28.64,9.83,1.59,18.4
google,run_9,10.009945676,harness,30.99,19.73,36.82,13.84,23.1,13.72,8.25,5.58,0.82,18.63
google,run_9,10.009945676,tool,29.75,18.33,30.16,22.33,17.52,12.64,12.29,10.04,2.25,17.73
google,run_9,20.019955207,harness,39.9,12.0,21.68,25.71,10.76,10.91,20.25,5.46,0.78,10.96
google,run_9,20.019955207,tool,31.44,19.4,28.58,22.39,16.09,12.48,11.69,10.7,2.23,18.8
google,run_9,30.03094253,harness,50.93,13.31,22.02,14.35,10.85,11.17,8.82,5.53,1.53,10.24
google,run_9,30.03094253,tool,32.66,19.06,26.93,23.2,14.94,11.99,12.13,11.07,2.1,18.48
google,run_9,40.040947428,harness,50.46,11.56,21.35,15.96,10.66,10.69,10.47,5.49,0.91,10.7
google,run_9,40.040947428,tool,32.31,18.97,27.01,23.46,15.16,11.85,12.27,11.19,2.04,18.38
google,run_9,50.051295077,harness,45.83,10.03,17.55,25.8,8.3,9.25,20.31,5.49,0.78,9.25
google,run_9,50.051295077,tool,32.32,19.82,27.57,22.21,15.31,12.26,11.51,10.7,2.04,19.19
google,run_9,60.06094931,harness,51.87,10.58,17.53,20.6,7.73,9.8,15.11,5.49,0.78,9.8
google,run_9,60.06094931,tool,32.54,19.78,27.12,22.45,15.13,11.99,11.51,10.93,2.06,19.21
google,run_9,70.071441614,harness,47.01,10.58,15.5,26.52,8.68,6.81,21.03,5.49,0.78,9.8
google,run_9,70.071441614,tool,32.57,19.78,26.59,22.76,14.86,11.73,11.86,10.9,2.1,19.23
google,run_9,80.080944308,harness,44.18,10.58,16.2,28.64,7.74,8.46,22.21,6.43,0.78,9.8
google,run_9,80.080944308,tool,31.57,19.76,28.88,20.95,16.02,12.86,10.87,10.08,1.76,19.21
google,run_9,81.379160104,harness,24.68,10.56,13.43,55.12,4.43,9.0,49.05,6.07,0.82,9.77
google,run_9,81.379160104,tool,28.13,15.9,33.73,30.34,14.38,19.35,17.62,12.72,2.13,15.26
