task,run,t,fence,retiring,bad_spec,fe_bound,be_bound,fetch_lat,fetch_bw,mem_bound,core_bound,heavy_ops,br_mispred
rubocop,run_10,20.02002641,harness,36.6,15.11,22.6,26.66,11.01,11.59,20.58,6.08,1.11,13.94
rubocop,run_10,20.02002641,tool,31.32,15.89,38.29,14.67,19.83,18.47,7.74,6.93,2.37,15.12
rubocop,run_10,30.030028652,harness,46.34,16.01,27.29,13.46,14.79,12.5,9.51,3.96,1.17,14.84
rubocop,run_10,30.030028652,tool,32.73,14.65,38.09,14.95,19.32,18.77,7.5,7.45,2.37,13.86
rubocop,run_10,40.04003825,harness,49.54,16.04,27.22,19.38,14.69,12.53,15.32,4.06,1.18,14.87
rubocop,run_10,40.04003825,tool,32.74,14.96,37.36,15.29,19.36,18.0,8.27,7.02,2.37,14.17
rubocop,run_10,50.050021576,harness,50.45,13.85,25.36,17.75,12.46,12.9,12.46,5.3,1.37,12.48
rubocop,run_10,50.050021576,tool,33.03,14.65,38.17,15.3,19.33,18.84,8.24,7.06,2.38,13.87
rubocop,run_10,60.060024461,harness,49.05,11.75,22.3,14.95,9.96,12.34,9.85,5.11,1.57,10.19
rubocop,run_10,60.060024461,tool,28.27,14.15,31.53,26.82,16.58,14.95,17.86,8.97,2.36,13.38
rubocop,run_10,70.070025118,tool,22.79,14.94,27.96,34.75,16.13,11.83,24.97,9.78,1.58,14.15
rubocop,run_10,79.483626665,harness,33.9,12.27,16.73,41.01,7.19,9.54,35.45,5.56,1.19,10.36
rubocop,run_10,79.483626665,tool,31.9,14.24,35.03,19.64,17.79,17.24,11.85,7.79,2.32,13.52
rubocop,run_11,10.009828076,harness,30.04,17.79,37.41,14.59,23.24,14.17,8.35,6.24,1.54,17.39
rubocop,run_11,10.009828076,tool,30.84,15.23,39.39,15.03,20.86,18.53,8.02,7.01,2.4,14.88
rubocop,run_11,20.019824541,harness,35.52,15.11,22.73,26.82,10.57,12.16,20.54,6.28,1.56,14.15
rubocop,run_11,20.019824541,tool,31.08,15.71,38.53,15.17,20.08,18.45,7.85,7.31,2.49,15.14
rubocop,run_11,30.030192401,harness,45.55,16.0,27.33,13.47,14.45,12.88,9.5,3.97,1.56,15.22
rubocop,run_11,30.030192401,tool,32.8,14.54,37.81,14.95,19.37,18.44,8.21,6.74,2.36,13.95
rubocop,run_11,40.039822547,harness,48.76,16.03,27.22,17.54,14.31,12.91,15.32,2.22,1.56,15.25
rubocop,run_11,40.039822547,tool,32.88,14.72,37.7,15.41,18.94,18.77,8.36,7.05,2.38,13.98
rubocop,run_11,50.049827523,harness,51.8,16.04,27.19,20.42,14.27,12.92,13.13,7.29,1.57,15.26
rubocop,run_11,50.049827523,tool,32.92,14.84,37.97,15.18,19.15,18.83,8.77,6.41,2.41,14.11
rubocop,run_11,60.059825112,harness,53.93,16.04,27.18,20.42,14.26,12.92,14.92,5.49,1.57,15.26
rubocop,run_11,60.059825112,tool,28.04,13.06,30.58,28.33,16.32,14.25,20.25,8.08,2.36,12.66
rubocop,run_11,70.069824572,tool,22.36,14.91,28.25,35.26,16.09,12.17,25.46,9.8,1.96,14.51
rubocop,run_11,80.07099015,harness,36.98,12.56,18.61,40.47,8.34,10.27,34.07,6.4,1.56,10.96
rubocop,run_11,80.07099015,tool,31.31,13.63,34.49,20.66,17.64,16.85,13.11,7.55,2.23,13.06
rubocop,run_2,10.009922107,harness,28.08,17.81,37.91,14.85,24.61,13.3,9.06,5.79,1.43,16.91
rubocop,run_2,10.009922107,tool,31.12,15.39,39.34,14.51,20.69,18.66,7.56,6.95,2.38,14.72
rubocop,run_2,20.019921243,harness,34.85,13.72,23.29,28.02,11.48,11.81,22.66,5.37,1.05,12.82
rubocop,run_2,20.019921243,tool,31.47,15.61,38.23,15.3,19.89,18.34,8.03,7.26,2.35,14.88
rubocop,run_2,30.029922928,harness,48.1,14.84,26.14,18.81,12.69,13.45,13.29,5.52,1.17,14.06
rubocop,run_2,30.029922928,tool,33.02,14.76,38.27,14.64,19.47,18.8,7.36,7.28,2.36,13.99
rubocop,run_2,40.039924091,harness,46.67,14.15,25.01,15.7,11.58,13.43,10.22,5.49,1.17,13.26
rubocop,run_2,40.039924091,tool,32.91,14.63,37.9,15.12,19.32,18.59,8.19,6.92,2.36,14.08
rubocop,run_2,50.05025174,harness,50.22,13.09,21.93,15.29,8.83,13.1,9.82,5.47,1.27,10.45
rubocop,run_2,50.05025174,tool,32.86,14.62,37.89,15.37,19.23,18.67,8.21,7.17,2.35,13.98
rubocop,run_2,60.060575241,harness,50.7,14.87,21.35,14.64,4.57,16.78,9.14,5.49,1.17,14.09
rubocop,run_2,60.060575241,tool,27.93,13.72,31.27,27.2,16.53,14.75,18.29,8.91,2.35,13.03
rubocop,run_2,70.070925991,tool,22.36,14.51,27.85,35.67,16.08,11.77,26.26,9.41,1.57,14.12
rubocop,run_2,79.44535256,harness,33.98,11.33,15.96,41.44,6.03,9.93,35.44,6.0,0.81,9.49
rubocop,run_2,79.44535256,tool,32.17,13.31,35.2,18.98,17.99,17.21,11.33,7.65,2.34,12.56
rubocop,run_3,10.007280748,harness,27.32,17.69,38.48,14.68,25.83,12.65,9.13,5.56,1.36,16.67
rubocop,run_3,10.007280748,tool,31.17,15.25,39.48,14.92,20.76,18.72,7.53,7.39,2.51,14.64
rubocop,run_3,20.016972019,harness,34.3,13.19,23.8,28.12,12.52,11.28,22.82,5.3,1.0,11.82
rubocop,run_3,20.016972019,tool,31.56,15.52,38.23,14.89,19.84,18.39,7.68,7.21,2.37,14.83
rubocop,run_3,30.026967659,harness,47.5,13.82,25.09,13.86,11.42,13.66,8.72,5.14,1.56,11.17
rubocop,run_3,30.026967659,tool,33.01,14.74,38.19,14.55,19.43,18.76,7.68,6.87,2.35,13.95
rubocop,run_3,40.037309083,harness,47.7,13.42,22.62,16.02,11.04,11.58,10.63,5.39,1.01,11.91
rubocop,run_3,40.037309083,tool,32.62,14.98,37.93,15.08,19.41,18.51,7.58,7.5,2.35,14.22
rubocop,run_3,50.046968264,harness,50.75,12.96,22.78,14.66,10.62,12.15,9.36,5.3,1.18,11.39
rubocop,run_3,50.046968264,tool,32.39,14.77,38.38,14.95,19.34,19.03,7.62,7.33,2.35,13.99
rubocop,run_3,60.056968731,harness,50.14,13.76,22.29,13.45,7.02,15.27,8.15,5.29,1.19,9.32
rubocop,run_3,60.056968731,tool,27.7,13.84,31.05,28.19,16.3,14.74,19.28,8.91,2.35,13.06
rubocop,run_3,70.066968785,tool,22.31,15.04,28.61,33.71,16.7,11.91,24.06,9.65,2.22,14.32
rubocop,run_3,79.380592158,harness,33.88,11.34,16.4,40.06,6.46,9.94,33.84,6.22,0.94,9.72
rubocop,run_3,79.380592158,tool,32.25,14.39,35.05,19.32,18.0,17.04,11.51,7.81,2.15,13.5
rubocop,run_4,10.009623001,harness,30.2,18.21,37.61,14.84,22.87,14.74,8.54,6.29,1.56,17.05
rubocop,run_4,10.009623001,tool,31.36,15.13,39.41,14.52,20.43,18.98,7.66,6.86,2.41,14.38
rubocop,run_4,20.011405484,harness,35.59,14.4,22.88,28.02,10.86,12.02,22.13,5.89,1.03,13.23
rubocop,run_4,20.011405484,tool,31.18,15.68,38.54,15.36,20.01,18.53,8.09,7.27,2.38,14.97
rubocop,run_4,30.021877163,harness,46.25,11.34,23.75,16.95,9.77,13.98,12.01,4.95,0.4,10.17
rubocop,run_4,30.021877163,tool,32.71,15.02,38.16,14.91,19.38,18.79,7.88,7.02,2.37,14.25
rubocop,run_4,40.031623016,harness,49.17,11.43,23.03,15.92,10.05,12.97,10.07,5.84,0.92,10.26
rubocop,run_4,40.031623016,tool,32.71,15.0,37.42,15.27,19.39,18.03,7.84,7.43,2.36,14.23
rubocop,run_4,50.041634722,harness,48.49,11.46,22.25,14.56,7.77,14.48,8.29,6.27,1.57,10.29
rubocop,run_4,50.041634722,tool,32.64,14.84,37.95,15.32,19.36,18.59,7.66,7.65,2.37,14.18
rubocop,run_4,60.052744699,harness,50.06,15.27,19.73,14.55,5.25,14.48,8.28,6.27,1.57,14.09
rubocop,run_4,60.052744699,tool,28.71,12.9,30.87,27.69,16.2,14.67,18.9,8.79,2.38,12.46
rubocop,run_4,70.057673921,tool,21.64,14.87,27.48,36.08,15.62,11.87,26.75,9.34,2.3,14.12
rubocop,run_4,80.067623572,harness,33.95,10.54,15.22,39.43,7.0,8.22,32.86,6.57,0.49,9.06
rubocop,run_4,80.067623572,tool,30.79,13.29,33.25,23.38,16.92,16.33,15.48,7.9,2.11,12.9
rubocop,run_5,10.009606493,harness,27.86,17.86,38.79,15.32,25.18,13.61,9.73,5.6,1.43,16.91
rubocop,run_5,10.009606493,tool,31.33,15.67,39.44,14.55,20.68,18.75,7.62,6.94,2.43,14.93
rubocop,run_5,20.019608639,harness,34.25,13.66,24.18,28.79,12.32,11.86,23.22,5.57,0.96,12.26
rubocop,run_5,20.019608639,tool,31.44,15.49,38.4,14.55,20.4,18.0,7.67,6.88,2.75,14.73
rubocop,run_5,30.029964237,harness,44.47,13.67,24.77,16.97,12.18,12.59,11.07,5.9,1.56,11.73
rubocop,run_5,30.029964237,tool,32.78,14.94,37.69,14.94,19.34,18.36,7.88,7.06,2.37,14.15
rubocop,run_5,40.035223896,harness,49.04,13.69,22.83,16.9,9.92,12.91,11.02,5.88,1.57,11.74
rubocop,run_5,40.035223896,tool,32.97,14.57,37.74,15.03,19.09,18.65,8.0,7.03,2.39,13.79
rubocop,run_5,50.044612382,harness,50.09,13.7,24.05,16.9,11.14,12.91,11.02,5.88,1.57,11.75
rubocop,run_5,50.044612382,tool,32.44,14.97,37.59,14.88,19.54,18.05,7.65,7.22,2.38,14.42
rubocop,run_5,60.056320157,harness,47.7,13.7,24.05,16.89,11.14,12.92,11.01,5.88,1.57,11.75
rubocop,run_5,60.056320157,tool,27.8,13.08,30.27,29.22,16.37,13.9,20.27,8.95,2.36,12.57
rubocop,run_5,70.066612421,tool,22.22,14.84,28.76,34.56,16.88,11.88,24.45,10.11,1.61,14.45
rubocop,run_5,79.428689035,harness,34.29,11.14,16.51,41.64,7.39,9.12,35.06,6.58,1.08,9.83
rubocop,run_5,79.428689035,tool,32.69,14.1,35.2,18.48,18.49,16.72,11.34,7.15,2.24,13.44
rubocop,run_6,10.010025859,harness,28.1,18.14,38.58,14.74,25.37,13.21,8.64,6.1,1.51,16.98
rubocop,run_6,10.010025859,tool,31.09,15.17,39.26,14.66,20.73,18.53,7.68,6.98,2.71,14.75
rubocop,run_6,20.019755427,harness,34.82,13.22,24.62,28.0,12.1,12.51,22.09,5.91,1.06,12.39
rubocop,run_6,20.019755427,tool,31.33,15.46,38.39,14.98,19.98,18.41,7.82,7.16,2.41,14.72
rubocop,run_6,30.029758455,harness,45.74,13.4,25.49,15.71,12.38,13.11,9.9,5.82,1.11,11.96
rubocop,run_6,30.029758455,tool,32.66,14.96,38.09,14.59,19.48,18.61,7.82,6.77,2.36,14.16
rubocop,run_6,40.039783207,harness,49.16,13.33,22.27,14.93,8.66,13.61,9.83,5.1,1.57,11.76
rubocop,run_6,40.039783207,tool,32.9,14.66,38.02,15.09,19.33,18.69,7.83,7.26,2.36,14.13
rubocop,run_6,50.050121684,harness,51.53,13.33,24.42,14.93,11.11,13.31,9.83,5.1,1.57,11.76
rubocop,run_6,50.050121684,tool,32.35,14.93,37.77,14.37,19.09,18.68,7.56,6.81,2.35,14.2
rubocop,run_6,60.06044428,harness,51.47,13.33,24.42,14.93,11.1,13.32,9.83,5.1,1.57,11.76
rubocop,run_6,60.06044428,tool,27.86,13.66,30.64,28.34,15.98,14.66,20.0,8.34,2.33,12.99
rubocop,run_6,70.070756102,tool,22.75,15.32,28.69,33.64,16.51,12.18,23.85,9.79,1.57,14.52
rubocop,run_6,79.32838497,harness,34.85,10.48,16.36,40.51,6.73,9.63,34.25,6.26,1.2,9.38
rubocop,run_6,79.32838497,tool,31.28,13.56,35.48,17.43,17.72,17.76,10.87,6.56,2.31,13.13
rubocop,run_7,10.009826459,harness,27.48,18.06,38.69,15.14,25.52,13.17,9.5,5.64,1.48,17.02
rubocop,run_7,10.009826459,tool,31.24,15.19,39.28,14.7,20.64,18.64,7.75,6.96,2.6,14.55
rubocop,run_7,20.020827189,harness,34.66,14.09,23.64,27.47,11.88,11.76,22.03,5.44,1.26,12.86
rubocop,run_7,20.020827189,tool,31.84,15.39,38.28,14.83,19.75,18.53,7.67,7.16,2.34,14.67
rubocop,run_7,30.030832064,harness,46.24,13.39,25.36,16.9,12.76,12.6,11.35,5.54,1.28,12.93
rubocop,run_7,30.030832064,tool,33.01,14.67,38.22,14.96,19.38,18.84,7.91,7.06,2.35,13.94
rubocop,run_7,40.040837493,harness,48.3,14.45,25.65,17.15,8.84,16.81,11.75,5.4,1.41,12.73
rubocop,run_7,40.040837493,tool,32.67,14.67,38.1,15.05,19.58,18.51,7.84,7.21,2.35,14.16
rubocop,run_7,50.05118247,harness,49.48,12.66,22.96,15.38,10.02,12.94,9.89,5.49,1.08,10.34
rubocop,run_7,50.05118247,tool,32.82,14.69,37.96,14.94,19.1,18.86,7.76,7.18,2.35,14.09
rubocop,run_7,60.060824965,harness,49.45,12.39,22.61,14.8,10.02,12.59,9.51,5.29,1.42,10.7
rubocop,run_7,60.060824965,tool,27.83,13.47,30.78,28.74,16.14,14.64,19.9,8.84,2.07,13.04
rubocop,run_7,70.070836861,tool,23.54,15.28,28.64,33.33,16.48,12.16,23.52,9.8,1.57,14.5
rubocop,run_7,79.22365796,harness,34.3,10.1,15.67,39.97,6.38,9.29,33.6,6.37,0.82,8.95
rubocop,run_7,79.22365796,tool,32.77,14.18,35.39,18.02,17.76,17.64,10.98,7.04,2.41,13.54
rubocop,run_8,10.009431951,harness,28.82,17.68,38.19,14.74,24.39,13.8,9.11,5.63,1.44,16.67
rubocop,run_8,10.009431951,tool,30.96,15.17,39.48,14.71,20.55,18.93,8.19,6.52,2.38,14.43
rubocop,run_8,20.019433483,harness,34.54,13.88,23.01,27.77,11.61,11.4,22.26,5.51,1.09,13.15
rubocop,run_8,20.019433483,tool,31.29,15.76,38.74,14.95,20.05,18.69,7.92,7.02,2.34,14.98
rubocop,run_8,30.029427774,harness,44.4,14.84,26.2,15.13,14.38,11.82,9.6,5.52,1.17,14.06
rubocop,run_8,30.029427774,tool,32.91,15.04,38.23,14.79,19.37,18.85,7.76,7.03,2.35,14.26
rubocop,run_8,40.041001023,harness,47.0,14.17,25.13,14.49,12.71,12.42,9.18,5.31,1.18,12.89
rubocop,run_8,40.041001023,tool,32.64,14.84,37.96,15.38,19.42,18.55,7.9,7.47,2.35,14.08
rubocop,run_8,50.049677137,harness,49.34,12.81,23.36,14.11,10.36,13.0,9.21,4.89,1.18,11.49
rubocop,run_8,50.049677137,tool,32.75,14.72,37.82,14.96,19.06,18.76,7.88,7.07,2.35,13.93
rubocop,run_8,60.059431933,harness,47.33,14.88,25.99,16.1,4.47,21.53,10.61,5.49,1.18,14.09
rubocop,run_8,60.059431933,tool,28.43,13.9,31.22,27.63,16.56,14.66,18.81,8.82,2.01,13.45
rubocop,run_8,70.061696792,tool,22.38,14.89,28.25,35.26,16.48,11.77,25.46,9.8,1.57,14.5
rubocop,run_8,79.590082841,harness,33.25,10.7,15.74,41.39,6.14,9.59,35.94,5.45,0.8,9.71
rubocop,run_8,79.590082841,tool,31.9,14.24,35.43,18.82,18.19,17.23,11.36,7.46,2.36,13.49
rubocop,run_9,10.009912775,harness,27.76,18.08,38.59,14.75,24.98,13.61,9.09,5.67,1.55,16.94
rubocop,run_9,10.009912775,tool,31.02,15.44,39.34,14.62,20.63,18.71,7.52,7.1,2.38,14.68
rubocop,run_9,20.019914248,harness,35.13,13.62,24.14,27.18,11.9,12.24,21.77,5.41,1.02,12.28
rubocop,run_9,20.019914248,tool,31.67,15.52,38.47,15.02,19.85,18.62,7.65,7.37,2.37,15.01
rubocop,run_9,30.022807059,harness,46.85,12.63,25.5,14.41,11.89,13.61,9.0,5.41,1.7,11.17
rubocop,run_9,30.022807059,tool,32.86,15.19,38.24,14.79,19.57,18.67,7.48,7.31,2.36,14.43
rubocop,run_9,40.033396204,harness,47.47,14.47,24.86,15.79,9.01,15.85,12.58,3.22,1.11,13.26
rubocop,run_9,40.033396204,tool,32.78,14.95,37.99,14.63,19.26,18.73,7.65,6.98,2.36,14.15
rubocop,run_9,50.042914912,harness,49.95,14.48,26.01,14.88,11.19,14.82,10.16,4.71,0.78,13.31
rubocop,run_9,50.042914912,tool,32.93,14.72,38.27,14.66,19.59,18.68,7.36,7.31,2.36,13.91
rubocop,run_9,60.05325158,harness,49.04,14.48,26.0,12.43,12.3,13.7,7.71,4.71,0.78,13.31
rubocop,run_9,60.05325158,tool,27.89,13.79,31.19,27.92,16.59,14.6,19.33,8.59,1.97,13.01
rubocop,run_9,70.062915583,tool,22.52,14.56,27.76,35.33,16.58,11.18,25.33,10.0,2.26,14.34
rubocop,run_9,79.231676416,harness,34.3,11.43,17.01,38.19,7.15,9.86,32.01,6.18,0.95,10.21
rubocop,run_9,79.231676416,tool,32.58,14.16,35.76,18.47,18.01,17.76,10.97,7.5,2.35,13.64
