task,run,t,fence,retiring,bad_spec,fe_bound,be_bound,fetch_lat,fetch_bw,mem_bound,core_bound,heavy_ops,br_mispred
prometheus,run_11,100.087905155,tool,35.59,17.21,19.27,29.79,8.77,10.5,20.33,9.47,1.91,16.78
prometheus,run_11,110.098009968,tool,35.18,17.88,20.42,27.19,9.14,11.28,17.41,9.78,1.97,17.39
prometheus,run_11,120.108550699,tool,34.96,17.94,23.1,24.94,10.86,12.24,16.06,8.88,2.03,17.47
prometheus,run_11,130.118858081,harness,54.07,8.65,15.79,19.54,5.2,10.6,12.86,6.68,1.18,7.48
prometheus,run_11,130.118858081,tool,34.6,16.02,22.89,27.6,11.01,11.88,19.09,8.51,2.19,15.59
prometheus,run_11,140.129181227,tool,35.42,14.96,22.68,27.9,10.71,11.97,20.28,7.62,1.95,14.55
prometheus,run_11,150.138901803,tool,35.1,16.27,25.37,24.48,12.27,13.09,17.31,7.17,2.03,15.87
prometheus,run_11,160.148911398,harness,39.85,8.93,15.65,36.08,6.67,8.98,28.83,7.25,1.49,8.07
prometheus,run_11,160.148911398,tool,34.88,16.39,24.8,25.8,11.92,12.88,17.42,8.37,2.04,15.9
prometheus,run_11,170.160066515,harness,41.33,8.91,15.94,34.63,6.53,9.41,27.4,7.23,1.46,8.02
prometheus,run_11,170.160066515,tool,34.7,16.07,25.79,25.03,12.96,12.83,17.35,7.68,2.05,15.65
prometheus,run_11,180.169904613,harness,40.08,8.36,16.49,35.35,5.11,11.38,26.83,8.52,1.44,7.19
prometheus,run_11,180.169904613,tool,35.11,15.92,22.62,27.57,10.9,11.73,19.0,8.57,1.78,15.54
prometheus,run_11,190.179902811,harness,39.77,8.32,16.61,34.11,5.21,11.4,25.69,8.41,1.64,7.08
prometheus,run_11,190.179902811,tool,32.97,14.77,22.97,31.47,11.18,11.79,20.54,10.93,2.0,14.32
prometheus,run_11,200.190246141,harness,39.65,8.34,16.54,37.28,5.04,11.51,28.93,8.36,1.48,7.06
prometheus,run_11,200.190246141,tool,34.28,15.02,28.09,24.98,14.23,13.86,15.65,9.33,2.11,14.36
prometheus,run_11,210.196869041,harness,40.13,8.63,16.2,34.99,5.11,11.1,27.07,7.91,1.57,7.07
prometheus,run_11,210.196869041,tool,33.71,14.62,26.88,26.71,13.62,13.25,17.11,9.6,2.2,14.21
prometheus,run_11,220.203404005,harness,40.0,8.49,15.37,36.57,5.11,10.26,28.28,8.29,1.57,6.89
prometheus,run_11,220.203404005,tool,34.69,15.16,27.86,23.96,13.86,14.0,16.33,7.63,2.25,14.69
prometheus,run_11,230.212905342,harness,38.85,8.48,16.24,36.12,5.11,11.13,29.19,6.93,1.57,7.06
prometheus,run_11,230.212905342,tool,32.65,13.16,24.53,30.88,12.77,11.76,19.26,11.62,2.08,12.73
prometheus,run_11,240.22173402,harness,38.92,8.62,15.18,37.31,5.11,10.07,27.76,9.56,1.57,7.06
prometheus,run_11,240.22173402,tool,32.63,8.5,24.65,37.4,13.28,11.38,18.44,18.97,2.21,8.06
prometheus,run_11,250.232092941,harness,38.82,7.98,15.69,37.65,4.71,10.98,29.8,7.84,1.57,6.67
prometheus,run_11,250.232092941,tool,31.15,18.11,21.13,32.03,9.37,11.77,14.83,17.2,1.55,17.59
prometheus,run_11,260.24190258,harness,39.82,8.27,17.05,35.33,5.14,11.91,27.5,7.84,1.57,7.08
prometheus,run_11,260.24190258,tool,32.07,14.39,27.59,27.61,13.64,13.94,16.41,11.2,2.06,13.17
prometheus,run_11,261.58645235,harness,25.22,8.25,9.68,57.26,4.48,5.19,49.37,7.89,1.19,7.08
prometheus,run_11,261.58645235,tool,32.32,14.73,19.66,35.2,8.95,10.71,21.47,13.73,1.29,13.98
prometheus,run_2,10.009931748,harness,36.69,14.64,32.71,16.24,18.62,14.09,10.13,6.11,1.32,13.64
prometheus,run_2,10.009931748,tool,27.14,15.17,39.39,18.82,16.39,23.0,11.91,6.91,2.07,14.92
prometheus,run_2,20.019937526,harness,43.63,11.24,22.31,24.71,10.6,11.7,17.89,6.83,0.86,9.9
prometheus,run_2,20.019937526,tool,24.19,17.46,40.51,18.34,13.39,27.12,12.33,6.01,1.62,17.24
prometheus,run_2,30.029932595,harness,42.15,10.4,20.14,32.26,9.34,10.8,25.59,6.67,0.7,9.44
prometheus,run_2,30.029932595,tool,33.81,15.41,38.76,13.02,19.92,18.84,7.83,5.19,2.56,14.99
prometheus,run_2,40.039940107,harness,40.51,9.82,19.04,33.28,7.12,11.93,26.09,7.19,0.95,8.92
prometheus,run_2,40.039940107,tool,32.15,15.85,37.17,15.76,19.11,18.06,10.23,5.53,2.24,15.77
prometheus,run_2,50.049934131,harness,44.06,9.93,19.62,29.58,7.64,11.98,19.68,9.9,0.91,8.81
prometheus,run_2,50.049934131,tool,32.59,14.38,35.33,18.7,18.21,17.11,10.78,7.92,2.39,14.22
prometheus,run_2,60.059936631,harness,42.01,8.9,16.8,32.57,6.09,10.7,24.6,7.97,1.1,8.04
prometheus,run_2,60.059936631,tool,33.54,15.39,36.25,16.22,18.76,17.49,9.69,6.54,2.57,15.11
prometheus,run_2,70.069939618,harness,43.07,9.54,15.18,32.18,6.07,9.11,24.64,7.54,1.13,8.71
prometheus,run_2,70.069939618,tool,33.07,15.37,37.28,15.27,19.26,18.01,8.94,6.33,2.52,15.09
prometheus,run_2,80.079940938,tool,34.7,14.9,37.11,13.74,18.72,18.39,8.29,5.46,2.6,14.62
prometheus,run_2,90.090413067,harness,42.31,9.41,16.92,31.36,6.73,10.19,23.91,7.45,1.18,8.63
prometheus,run_2,90.090413067,tool,34.75,15.49,35.26,15.89,19.12,16.14,10.53,5.36,2.73,15.09
prometheus,run_2,100.099937165,harness,39.91,9.01,16.35,41.21,5.94,10.42,33.2,8.01,1.01,7.84
prometheus,run_2,100.099937165,tool,34.6,17.52,24.44,27.49,12.83,11.61,19.2,8.28,2.74,16.87
prometheus,run_2,110.11030769,tool,34.85,15.92,36.14,15.06,19.73,16.41,9.4,5.66,2.53,15.57
prometheus,run_2,120.120632664,tool,36.35,15.53,36.73,12.21,19.8,16.92,7.54,4.67,2.5,15.15
prometheus,run_2,130.130934214,harness,53.33,10.61,20.5,19.42,8.78,11.73,11.18,8.24,0.79,9.45
prometheus,run_2,130.130934214,tool,34.66,15.65,29.55,19.52,17.91,11.65,12.1,7.42,2.75,15.2
prometheus,run_2,140.140963301,tool,34.58,16.04,34.7,16.19,18.94,15.76,10.8,5.39,2.82,15.59
prometheus,run_2,150.150934489,tool,34.82,16.26,36.13,14.06,19.66,16.47,9.61,4.45,2.87,15.56
prometheus,run_2,160.160938727,harness,40.04,10.45,16.08,34.4,4.32,11.76,28.01,6.38,1.04,9.19
prometheus,run_2,160.160938727,tool,34.8,15.65,31.34,19.6,17.01,14.32,13.45,6.14,2.73,15.17
prometheus,run_2,170.170939031,harness,39.02,8.88,15.67,36.15,5.57,10.1,27.41,8.74,1.35,7.7
prometheus,run_2,170.170939031,tool,34.87,15.31,33.03,18.32,17.74,15.28,12.31,6.01,2.77,14.83
prometheus,run_2,180.181258794,harness,40.35,8.83,15.11,35.42,5.44,9.67,26.94,8.48,1.43,7.62
prometheus,run_2,180.181258794,tool,34.8,15.46,29.76,21.69,15.79,13.97,14.34,7.35,2.82,14.79
prometheus,run_2,190.190937509,harness,39.53,8.58,15.96,35.89,4.72,11.23,27.56,8.32,1.57,6.71
prometheus,run_2,190.190937509,tool,34.72,15.17,29.68,19.71,17.05,12.63,13.15,6.57,2.79,14.65
prometheus,run_2,200.196113327,harness,38.82,8.24,15.69,38.04,5.1,10.59,29.02,9.02,1.57,6.67
prometheus,run_2,200.196113327,tool,34.21,14.41,30.44,22.66,16.94,13.5,14.32,8.33,2.74,13.95
prometheus,run_2,210.206454939,harness,38.87,8.24,16.4,36.61,5.1,11.3,29.02,7.59,1.57,6.67
prometheus,run_2,210.206454939,tool,33.98,14.54,32.1,21.64,17.5,14.6,13.89,7.75,2.6,14.14
prometheus,run_2,220.216788006,harness,40.39,8.63,16.08,35.29,4.71,11.37,27.06,8.24,1.57,7.06
prometheus,run_2,220.216788006,tool,34.35,15.04,32.0,20.16,17.27,14.72,13.85,6.31,2.64,14.63
prometheus,run_2,230.226933743,harness,38.43,8.63,14.9,38.04,4.71,10.2,29.8,8.24,1.57,7.06
prometheus,run_2,230.226933743,tool,33.69,12.9,28.33,26.05,16.96,11.36,15.75,10.31,2.61,12.55
prometheus,run_2,240.236993125,harness,40.0,8.24,16.08,36.47,5.1,10.98,27.45,9.02,1.57,7.06
prometheus,run_2,240.236993125,tool,33.33,12.75,28.87,27.61,16.09,12.78,16.74,10.87,2.63,12.35
prometheus,run_2,250.247352751,harness,38.43,8.24,15.3,38.82,4.71,10.59,30.19,8.63,1.57,6.67
prometheus,run_2,250.247352751,tool,31.08,16.99,22.41,30.12,10.16,12.24,13.97,16.14,1.82,16.48
prometheus,run_2,260.257704665,harness,41.19,8.93,16.68,34.68,4.71,11.97,25.36,9.32,1.57,6.67
prometheus,run_2,260.257704665,tool,32.41,14.25,30.2,24.97,15.85,14.35,14.57,10.41,2.14,13.8
prometheus,run_2,262.120792831,harness,22.07,7.1,9.21,61.59,4.04,5.17,53.35,8.24,1.18,5.93
prometheus,run_2,262.120792831,tool,33.44,11.93,30.07,25.47,16.88,13.19,15.83,9.64,2.75,11.88
prometheus,run_3,10.009471188,harness,34.37,14.91,33.57,17.33,20.09,13.49,11.21,6.11,1.52,14.02
prometheus,run_3,10.009471188,tool,27.34,15.6,39.09,17.72,15.86,23.24,11.26,6.45,1.97,15.42
prometheus,run_3,20.019813325,harness,42.38,10.2,21.24,25.86,9.35,11.88,19.07,6.8,1.27,9.12
prometheus,run_3,20.019813325,tool,24.2,17.86,40.2,17.73,11.9,28.3,12.07,5.66,1.62,17.52
prometheus,run_3,30.029466505,harness,40.91,10.31,19.07,31.28,6.28,12.79,24.61,6.67,1.34,8.98
prometheus,run_3,30.029466505,tool,33.69,15.68,38.48,13.3,19.54,18.94,8.21,5.09,2.59,15.21
prometheus,run_3,40.039469242,harness,41.68,9.18,18.22,31.65,6.31,11.91,24.98,6.67,1.35,8.44
prometheus,run_3,40.039469242,tool,32.08,15.51,37.18,16.58,18.0,19.18,11.01,5.58,2.33,15.08
prometheus,run_3,50.049799007,harness,43.42,9.02,17.03,31.02,6.21,10.81,24.18,6.83,1.27,8.14
prometheus,run_3,50.049799007,tool,32.38,14.4,35.55,18.63,18.07,17.48,10.91,7.73,2.43,13.89
prometheus,run_3,60.060466458,harness,41.46,8.9,15.51,34.77,6.03,9.48,28.03,6.74,1.33,7.96
prometheus,run_3,60.060466458,tool,33.68,15.11,35.77,16.75,18.04,17.74,10.32,6.43,2.67,14.69
prometheus,run_3,70.070467347,harness,42.76,8.43,16.28,34.32,5.52,10.76,27.08,7.24,1.36,8.01
prometheus,run_3,70.070467347,tool,33.68,15.06,36.67,15.54,18.83,17.84,9.58,5.96,2.72,14.52
prometheus,run_3,80.080677942,tool,34.86,15.32,36.56,13.76,18.24,18.32,8.9,4.86,2.76,14.8
prometheus,run_3,90.090471044,tool,35.23,15.39,35.5,15.54,18.97,16.53,10.49,5.06,2.84,15.04
prometheus,run_3,100.100814224,harness,40.38,8.24,15.7,35.68,5.51,10.19,33.75,1.93,1.18,7.45
prometheus,run_3,100.100814224,tool,34.9,16.61,23.27,27.81,11.6,11.67,18.95,8.86,2.74,16.29
prometheus,run_3,110.111135964,tool,35.75,14.82,34.76,16.8,18.27,16.49,11.15,5.65,3.01,14.43
prometheus,run_3,120.121461635,tool,35.74,15.57,34.78,15.59,18.79,15.99,10.26,5.33,3.15,15.16
prometheus,run_3,130.124071571,harness,53.37,8.28,15.82,22.53,5.62,10.2,15.81,6.72,1.18,7.5
prometheus,run_3,130.124071571,tool,35.13,15.03,29.75,20.48,16.84,12.91,13.47,7.01,2.86,14.66
prometheus,run_3,140.134381503,tool,35.54,15.26,35.17,15.59,18.9,16.27,10.47,5.12,2.78,14.87
prometheus,run_3,150.144471059,tool,35.38,15.4,33.93,16.97,17.87,16.07,11.57,5.4,2.89,15.01
prometheus,run_3,160.156057019,harness,41.42,10.19,15.58,35.15,7.07,8.51,26.67,8.48,1.57,9.4
prometheus,run_3,160.156057019,tool,35.06,15.12,31.19,19.06,17.22,13.98,13.29,5.76,2.92,14.78
prometheus,run_3,170.165467731,harness,40.58,8.99,15.21,36.3,6.11,9.1,28.71,7.59,1.33,8.21
prometheus,run_3,170.165467731,tool,34.79,14.56,31.56,20.9,16.69,14.87,14.42,6.48,2.9,14.17
prometheus,run_3,180.17580139,harness,40.17,9.3,16.94,34.83,6.18,10.77,27.02,7.81,1.57,8.34
prometheus,run_3,180.17580139,tool,34.61,15.13,31.21,20.76,16.37,14.84,14.39,6.37,2.87,14.82
prometheus,run_3,190.185471151,harness,40.17,9.18,16.38,34.69,5.8,10.57,27.07,7.62,1.57,7.89
prometheus,run_3,190.185471151,tool,34.98,14.4,28.86,22.08,15.69,13.17,14.82,7.26,2.93,14.02
prometheus,run_3,200.195471971,harness,39.33,8.53,16.38,36.16,5.02,11.36,28.12,8.03,1.57,7.06
prometheus,run_3,200.195471971,tool,34.56,14.07,29.74,24.78,16.0,13.74,15.28,9.5,2.91,13.72
prometheus,run_3,210.205817762,harness,38.83,8.63,15.7,36.85,5.11,10.59,29.4,7.45,1.57,6.67
prometheus,run_3,210.205817762,tool,34.63,13.77,31.72,22.1,16.54,15.18,14.54,7.56,2.87,13.37
prometheus,run_3,220.215465476,harness,39.91,8.57,16.69,35.12,5.03,11.66,27.3,7.82,1.57,7.07
prometheus,run_3,220.215465476,tool,35.05,14.42,32.08,19.98,16.92,15.16,13.58,6.4,2.88,14.17
prometheus,run_3,230.225787059,harness,39.62,8.64,14.93,37.2,5.12,9.81,29.94,7.26,1.57,7.07
prometheus,run_3,230.225787059,tool,33.53,13.77,29.06,27.33,15.69,13.36,16.9,10.43,2.75,13.41
prometheus,run_3,240.23614304,harness,40.45,8.66,16.88,35.17,5.14,11.74,26.95,8.23,1.57,6.7
prometheus,run_3,240.23614304,tool,33.91,12.63,29.44,27.37,15.33,14.11,16.22,11.15,2.92,12.3
prometheus,run_3,250.24646644,harness,38.38,8.25,15.32,38.45,4.76,10.56,30.58,7.87,1.57,6.68
prometheus,run_3,250.24646644,tool,32.56,17.09,20.41,28.94,11.81,8.6,15.79,13.15,3.02,16.96
