task,group,run,win,t0,dur,fence,instructions,tag,metric,value
phpoffice-bT,fe_miss,run_1,009,1785419680.622,2.022,harness,3884784695,harness,branchDir_MPKI,0.8596
phpoffice-bT,fe_miss,run_1,009,1785419680.622,2.022,harness,3884784695,harness,branchInd_MPKI,0.2215
phpoffice-bT,fe_miss,run_1,009,1785419680.622,2.022,tool,998875741,shell,BTB_MPKI,1.3095
phpoffice-bT,fe_miss,run_1,009,1785419680.622,2.022,tool,998875741,shell,uopCache_MPKI,48.2734
phpoffice-bT,fe_miss,run_1,009,1785419680.622,2.022,tool,998875741,shell,branchDir_MPKI,3.848
phpoffice-bT,fe_miss,run_1,009,1785419680.622,2.022,tool,998875741,shell,branchInd_MPKI,0.8446
phpoffice-bT,fe_miss,run_1,010,1785419682.65,2.022,harness,3781792442,harness,BTB_MPKI,0.1312
phpoffice-bT,fe_miss,run_1,010,1785419682.65,2.022,harness,3781792442,harness,uopCache_MPKI,15.1247
phpoffice-bT,fe_miss,run_1,010,1785419682.65,2.022,harness,3781792442,harness,branchDir_MPKI,1.0101
phpoffice-bT,fe_miss,run_1,010,1785419682.65,2.022,harness,3781792442,harness,branchInd_MPKI,0.2424
phpoffice-bT,fe_miss,run_1,010,1785419682.65,2.022,tool,992023606,shell,BTB_MPKI,1.2281
phpoffice-bT,fe_miss,run_1,010,1785419682.65,2.022,tool,992023606,shell,uopCache_MPKI,58.4185
phpoffice-bT,fe_miss,run_1,010,1785419682.65,2.022,tool,992023606,shell,branchDir_MPKI,3.6255
phpoffice-bT,fe_miss,run_1,010,1785419682.65,2.022,tool,992023606,shell,branchInd_MPKI,0.7214
phpoffice-bT,fe_miss,run_1,011,1785419684.679,2.025,harness,6265316036,harness,BTB_MPKI,0.0997
phpoffice-bT,fe_miss,run_1,011,1785419684.679,2.025,harness,6265316036,harness,uopCache_MPKI,15.7496
phpoffice-bT,fe_miss,run_1,011,1785419684.679,2.025,harness,6265316036,harness,branchDir_MPKI,0.7741
phpoffice-bT,fe_miss,run_1,011,1785419684.679,2.025,harness,6265316036,harness,branchInd_MPKI,0.1664
phpoffice-bT,fe_miss,run_1,011,1785419684.679,2.025,tool,1080284366,shell,BTB_MPKI,1.2186
phpoffice-bT,fe_miss,run_1,011,1785419684.679,2.025,tool,1080284366,shell,uopCache_MPKI,53.8294
phpoffice-bT,fe_miss,run_1,011,1785419684.679,2.025,tool,1080284366,shell,branchDir_MPKI,4.1248
phpoffice-bT,fe_miss,run_1,011,1785419684.679,2.025,tool,1080284366,shell,branchInd_MPKI,0.9292
phpoffice-bT,fe_miss,run_1,012,1785419686.71,2.022,harness,5088623494,harness,BTB_MPKI,0.0998
phpoffice-bT,fe_miss,run_1,012,1785419686.71,2.022,harness,5088623494,harness,uopCache_MPKI,14.7814
phpoffice-bT,fe_miss,run_1,012,1785419686.71,2.022,harness,5088623494,harness,branchDir_MPKI,0.7832
phpoffice-bT,fe_miss,run_1,012,1785419686.71,2.022,harness,5088623494,harness,branchInd_MPKI,0.1612
phpoffice-bT,fe_miss,run_1,012,1785419686.71,2.022,tool,715243020,shell,BTB_MPKI,1.6782
phpoffice-bT,fe_miss,run_1,012,1785419686.71,2.022,tool,715243020,shell,uopCache_MPKI,53.7731
phpoffice-bT,fe_miss,run_1,012,1785419686.71,2.022,tool,715243020,shell,branchDir_MPKI,4.0159
phpoffice-bT,fe_miss,run_1,012,1785419686.71,2.022,tool,715243020,shell,branchInd_MPKI,0.9859
phpoffice-bT,fe_miss,run_1,013,1785419688.739,2.023,harness,5835566794,harness,BTB_MPKI,0.0794
phpoffice-bT,fe_miss,run_1,013,1785419688.739,2.023,harness,5835566794,harness,uopCache_MPKI,13.9093
phpoffice-bT,fe_miss,run_1,013,1785419688.739,2.023,harness,5835566794,harness,branchDir_MPKI,0.8514
phpoffice-bT,fe_miss,run_1,013,1785419688.739,2.023,harness,5835566794,harness,branchInd_MPKI,0.1593
phpoffice-bT,fe_miss,run_1,013,1785419688.739,2.023,tool,684911977,shell,BTB_MPKI,1.53
phpoffice-bT,fe_miss,run_1,013,1785419688.739,2.023,tool,684911977,shell,uopCache_MPKI,51.759
phpoffice-bT,fe_miss,run_1,013,1785419688.739,2.023,tool,684911977,shell,branchDir_MPKI,3.9293
phpoffice-bT,fe_miss,run_1,013,1785419688.739,2.023,tool,684911977,shell,branchInd_MPKI,0.9377
phpoffice-bT,fe_miss,run_1,014,1785419690.768,2.022,harness,7740576014,harness,BTB_MPKI,0.0728
phpoffice-bT,fe_miss,run_1,014,1785419690.768,2.022,harness,7740576014,harness,uopCache_MPKI,13.1986
phpoffice-bT,fe_miss,run_1,014,1785419690.768,2.022,harness,7740576014,harness,branchDir_MPKI,0.8161
phpoffice-bT,fe_miss,run_1,014,1785419690.768,2.022,harness,7740576014,harness,branchInd_MPKI,0.1465
phpoffice-bT,fe_miss,run_1,014,1785419690.768,2.022,tool,677840183,php-other,BTB_MPKI,1.5629
phpoffice-bT,fe_miss,run_1,014,1785419690.768,2.022,tool,677840183,php-other,uopCache_MPKI,52.4323
phpoffice-bT,fe_miss,run_1,014,1785419690.768,2.022,tool,677840183,php-other,branchDir_MPKI,4.0315
phpoffice-bT,fe_miss,run_1,014,1785419690.768,2.022,tool,677840183,php-other,branchInd_MPKI,1.019
phpoffice-bT,fe_miss,run_1,015,1785419692.796,2.022,harness,7201084546,harness,BTB_MPKI,0.0672
phpoffice-bT,fe_miss,run_1,015,1785419692.796,2.022,harness,7201084546,harness,uopCache_MPKI,13.1019
phpoffice-bT,fe_miss,run_1,015,1785419692.796,2.022,harness,7201084546,harness,branchDir_MPKI,0.818
phpoffice-bT,fe_miss,run_1,015,1785419692.796,2.022,harness,7201084546,harness,branchInd_MPKI,0.1418
phpoffice-bT,fe_miss,run_1,015,1785419692.796,2.022,tool,434355015,php-other,BTB_MPKI,2.1117
phpoffice-bT,fe_miss,run_1,015,1785419692.796,2.022,tool,434355015,php-other,uopCache_MPKI,60.7533
phpoffice-bT,fe_miss,run_1,015,1785419692.796,2.022,tool,434355015,php-other,branchDir_MPKI,4.2209
phpoffice-bT,fe_miss,run_1,015,1785419692.796,2.022,tool,434355015,php-other,branchInd_MPKI,1.2216
phpoffice-bT,fe_miss,run_1,016,1785419694.825,2.024,harness,7034059463,harness,BTB_MPKI,0.0767
phpoffice-bT,fe_miss,run_1,016,1785419694.825,2.024,harness,7034059463,harness,uopCache_MPKI,14.4577
phpoffice-bT,fe_miss,run_1,016,1785419694.825,2.024,harness,7034059463,harness,branchDir_MPKI,0.8235
phpoffice-bT,fe_miss,run_1,016,1785419694.825,2.024,harness,7034059463,harness,branchInd_MPKI,0.1509
phpoffice-bT,fe_miss,run_1,016,1785419694.825,2.024,tool,458060872,shell,BTB_MPKI,2.0918
phpoffice-bT,fe_miss,run_1,016,1785419694.825,2.024,tool,458060872,shell,uopCache_MPKI,60.8919
phpoffice-bT,fe_miss,run_1,016,1785419694.825,2.024,tool,458060872,shell,branchDir_MPKI,4.1731
phpoffice-bT,fe_miss,run_1,016,1785419694.825,2.024,tool,458060872,shell,branchInd_MPKI,1.2055
phpoffice-bT,fe_miss,run_1,017,1785419696.855,2.023,harness,8990975470,harness,BTB_MPKI,0.0527
phpoffice-bT,fe_miss,run_1,017,1785419696.855,2.023,harness,8990975470,harness,uopCache_MPKI,13.3471
phpoffice-bT,fe_miss,run_1,017,1785419696.855,2.023,harness,8990975470,harness,branchDir_MPKI,0.7036
phpoffice-bT,fe_miss,run_1,017,1785419696.855,2.023,harness,8990975470,harness,branchInd_MPKI,0.1065
phpoffice-bT,fe_miss,run_1,017,1785419696.855,2.023,tool,931173621,shell,BTB_MPKI,1.1343
phpoffice-bT,fe_miss,run_1,017,1785419696.855,2.023,tool,931173621,shell,uopCache_MPKI,53.5224
phpoffice-bT,fe_miss,run_1,017,1785419696.855,2.023,tool,931173621,shell,branchDir_MPKI,3.8986
phpoffice-bT,fe_miss,run_1,017,1785419696.855,2.023,tool,931173621,shell,branchInd_MPKI,0.8164
phpoffice-bT,fe_miss,run_1,018,1785419698.884,2.025,harness,9923043025,harness,BTB_MPKI,0.0475
phpoffice-bT,fe_miss,run_1,018,1785419698.884,2.025,harness,9923043025,harness,uopCache_MPKI,12.6509
phpoffice-bT,fe_miss,run_1,018,1785419698.884,2.025,harness,9923043025,harness,branchDir_MPKI,0.7596
phpoffice-bT,fe_miss,run_1,018,1785419698.884,2.025,harness,9923043025,harness,branchInd_MPKI,0.1162
phpoffice-bT,fe_miss,run_1,018,1785419698.884,2.025,tool,278201679,shell,BTB_MPKI,2.8225
phpoffice-bT,fe_miss,run_1,018,1785419698.884,2.025,tool,278201679,shell,uopCache_MPKI,79.484
phpoffice-bT,fe_miss,run_1,018,1785419698.884,2.025,tool,278201679,shell,branchDir_MPKI,3.5742
phpoffice-bT,fe_miss,run_1,018,1785419698.884,2.025,tool,278201679,shell,branchInd_MPKI,1.4
phpoffice-bT,fe_miss,run_1,019,1785419700.915,2.023,harness,8515466049,harness,BTB_MPKI,0.0498
phpoffice-bT,fe_miss,run_1,019,1785419700.915,2.023,harness,8515466049,harness,uopCache_MPKI,12.5727
phpoffice-bT,fe_miss,run_1,019,1785419700.915,2.023,harness,8515466049,harness,branchDir_MPKI,0.7813
phpoffice-bT,fe_miss,run_1,019,1785419700.915,2.023,harness,8515466049,harness,branchInd_MPKI,0.1158
phpoffice-bT,fe_miss,run_1,019,1785419700.915,2.023,tool,538954024,shell,BTB_MPKI,1.7499
phpoffice-bT,fe_miss,run_1,019,1785419700.915,2.023,tool,538954024,shell,uopCache_MPKI,56.4939
phpoffice-bT,fe_miss,run_1,019,1785419700.915,2.023,tool,538954024,shell,branchDir_MPKI,3.7846
phpoffice-bT,fe_miss,run_1,019,1785419700.915,2.023,tool,538954024,shell,branchInd_MPKI,0.9317
phpoffice-bT,fe_miss,run_1,020,1785419702.945,2.022,harness,8216291967,harness,BTB_MPKI,0.0473
phpoffice-bT,fe_miss,run_1,020,1785419702.945,2.022,harness,8216291967,harness,uopCache_MPKI,13.3073
phpoffice-bT,fe_miss,run_1,020,1785419702.945,2.022,harness,8216291967,harness,branchDir_MPKI,0.7497
phpoffice-bT,fe_miss,run_1,020,1785419702.945,2.022,harness,8216291967,harness,branchInd_MPKI,0.1176
phpoffice-bT,fe_miss,run_1,020,1785419702.945,2.022,tool,1546843913,php-other,BTB_MPKI,0.7975
phpoffice-bT,fe_miss,run_1,020,1785419702.945,2.022,tool,1546843913,php-other,uopCache_MPKI,39.4934
phpoffice-bT,fe_miss,run_1,020,1785419702.945,2.022,tool,1546843913,php-other,branchDir_MPKI,3.7882
phpoffice-bT,fe_miss,run_1,020,1785419702.945,2.022,tool,1546843913,php-other,branchInd_MPKI,0.6676
phpoffice-bT,fe_miss,run_1,021,1785419704.973,2.023,harness,5666269227,harness,BTB_MPKI,0.0573
phpoffice-bT,fe_miss,run_1,021,1785419704.973,2.023,harness,5666269227,harness,uopCache_MPKI,11.9296
phpoffice-bT,fe_miss,run_1,021,1785419704.973,2.023,harness,5666269227,harness,branchDir_MPKI,0.8473
phpoffice-bT,fe_miss,run_1,021,1785419704.973,2.023,harness,5666269227,harness,branchInd_MPKI,0.1287
phpoffice-bT,fe_miss,run_1,021,1785419704.973,2.023,tool,4187206148,tests(php),BTB_MPKI,0.559
phpoffice-bT,fe_miss,run_1,021,1785419704.973,2.023,tool,4187206148,tests(php),uopCache_MPKI,51.7784
phpoffice-bT,fe_miss,run_1,021,1785419704.973,2.023,tool,4187206148,tests(php),branchDir_MPKI,2.9173
phpoffice-bT,fe_miss,run_1,021,1785419704.973,2.023,tool,4187206148,tests(php),branchInd_MPKI,1.4947
phpoffice-bT,fe_miss,run_1,022,1785419707.003,2.022,harness,9698761859,harness,BTB_MPKI,0.0399
phpoffice-bT,fe_miss,run_1,022,1785419707.003,2.022,harness,9698761859,harness,uopCache_MPKI,11.9812
phpoffice-bT,fe_miss,run_1,022,1785419707.003,2.022,harness,9698761859,harness,branchDir_MPKI,0.7605
phpoffice-bT,fe_miss,run_1,022,1785419707.003,2.022,harness,9698761859,harness,branchInd_MPKI,0.0997
phpoffice-bT,fe_miss,run_1,022,1785419707.003,2.022,tool,1734447430,shell,BTB_MPKI,0.8894
phpoffice-bT,fe_miss,run_1,022,1785419707.003,2.022,tool,1734447430,shell,uopCache_MPKI,49.9252
phpoffice-bT,fe_miss,run_1,022,1785419707.003,2.022,tool,1734447430,shell,branchDir_MPKI,3.3877
phpoffice-bT,fe_miss,run_1,022,1785419707.003,2.022,tool,1734447430,shell,branchInd_MPKI,0.7915
phpoffice-bT,fe_miss,run_1,023,1785419709.031,2.025,harness,8093065747,harness,BTB_MPKI,0.0426
phpoffice-bT,fe_miss,run_1,023,1785419709.031,2.025,harness,8093065747,harness,uopCache_MPKI,12.2729
phpoffice-bT,fe_miss,run_1,023,1785419709.031,2.025,harness,8093065747,harness,branchDir_MPKI,0.7757
phpoffice-bT,fe_miss,run_1,023,1785419709.031,2.025,harness,8093065747,harness,branchInd_MPKI,0.1065
phpoffice-bT,fe_miss,run_1,023,1785419709.031,2.025,tool,3139782338,tests(php),BTB_MPKI,0.6347
phpoffice-bT,fe_miss,run_1,023,1785419709.031,2.025,tool,3139782338,tests(php),uopCache_MPKI,59.1383
phpoffice-bT,fe_miss,run_1,023,1785419709.031,2.025,tool,3139782338,tests(php),branchDir_MPKI,2.6805
phpoffice-bT,fe_miss,run_1,023,1785419709.031,2.025,tool,3139782338,tests(php),branchInd_MPKI,1.8041
phpoffice-bT,fe_miss,run_1,024,1785419711.063,2.022,tool,14129131753,tests(php),BTB_MPKI,0.2913
phpoffice-bT,fe_miss,run_1,024,1785419711.063,2.022,tool,14129131753,tests(php),uopCache_MPKI,54.3954
phpoffice-bT,fe_miss,run_1,024,1785419711.063,2.022,tool,14129131753,tests(php),branchDir_MPKI,2.0607
phpoffice-bT,fe_miss,run_1,024,1785419711.063,2.022,tool,14129131753,tests(php),branchInd_MPKI,0.5158
phpoffice-bT,fe_miss,run_1,025,1785419713.091,2.022,tool,15712719004,tests(php),BTB_MPKI,0.1784
phpoffice-bT,fe_miss,run_1,025,1785419713.091,2.022,tool,15712719004,tests(php),uopCache_MPKI,75.3775
phpoffice-bT,fe_miss,run_1,025,1785419713.091,2.022,tool,15712719004,tests(php),branchDir_MPKI,0.9609
phpoffice-bT,fe_miss,run_1,025,1785419713.091,2.022,tool,15712719004,tests(php),branchInd_MPKI,0.2846
phpoffice-bT,fe_miss,run_1,026,1785419715.119,2.023,harness,2720397852,harness,BTB_MPKI,0.0425
phpoffice-bT,fe_miss,run_1,026,1785419715.119,2.023,harness,2720397852,harness,uopCache_MPKI,12.9051
phpoffice-bT,fe_miss,run_1,026,1785419715.119,2.023,harness,2720397852,harness,branchDir_MPKI,0.6969
phpoffice-bT,fe_miss,run_1,026,1785419715.119,2.023,harness,2720397852,harness,branchInd_MPKI,0.0875
phpoffice-bT,fe_miss,run_1,026,1785419715.119,2.023,tool,10511939049,tests(php),BTB_MPKI,0.1419
phpoffice-bT,fe_miss,run_1,026,1785419715.119,2.023,tool,10511939049,tests(php),uopCache_MPKI,31.0407
phpoffice-bT,fe_miss,run_1,026,1785419715.119,2.023,tool,10511939049,tests(php),branchDir_MPKI,0.6364
phpoffice-bT,fe_miss,run_1,026,1785419715.119,2.023,tool,10511939049,tests(php),branchInd_MPKI,0.3134
phpoffice-bT,fe_miss,run_1,027,1785419717.148,2.022,harness,2813953165,harness,BTB_MPKI,0.0453
phpoffice-bT,fe_miss,run_1,027,1785419717.148,2.022,harness,2813953165,harness,uopCache_MPKI,13.083
phpoffice-bT,fe_miss,run_1,027,1785419717.148,2.022,harness,2813953165,harness,branchDir_MPKI,0.6903
phpoffice-bT,fe_miss,run_1,027,1785419717.148,2.022,harness,2813953165,harness,branchInd_MPKI,0.0854
phpoffice-bT,fe_miss,run_1,027,1785419717.148,2.022,tool,8345590327,tests(php),BTB_MPKI,1.1655
phpoffice-bT,fe_miss,run_1,027,1785419717.148,2.022,tool,8345590327,tests(php),uopCache_MPKI,50.646
phpoffice-bT,fe_miss,run_1,027,1785419717.148,2.022,tool,8345590327,tests(php),branchDir_MPKI,3.7806
phpoffice-bT,fe_miss,run_1,027,1785419717.148,2.022,tool,8345590327,tests(php),branchInd_MPKI,1.2167
phpoffice-bT,fe_miss,run_1,028,1785419719.176,2.025,harness,3636606431,harness,BTB_MPKI,0.0571
phpoffice-bT,fe_miss,run_1,028,1785419719.176,2.025,harness,3636606431,harness,uopCache_MPKI,13.8463
phpoffice-bT,fe_miss,run_1,028,1785419719.176,2.025,harness,3636606431,harness,branchDir_MPKI,0.8484
phpoffice-bT,fe_miss,run_1,028,1785419719.176,2.025,harness,3636606431,harness,branchInd_MPKI,0.143
phpoffice-bT,fe_miss,run_1,028,1785419719.176,2.025,tool,5975691004,tests(php),BTB_MPKI,0.8962
phpoffice-bT,fe_miss,run_1,028,1785419719.176,2.025,tool,5975691004,tests(php),uopCache_MPKI,50.4666
phpoffice-bT,fe_miss,run_1,028,1785419719.176,2.025,tool,5975691004,tests(php),branchDir_MPKI,3.5483
phpoffice-bT,fe_miss,run_1,028,1785419719.176,2.025,tool,5975691004,tests(php),branchInd_MPKI,0.9554
phpoffice-bT,fe_miss,run_1,029,1785419721.209,2.027,harness,8135869721,harness,BTB_MPKI,0.0441
phpoffice-bT,fe_miss,run_1,029,1785419721.209,2.027,harness,8135869721,harness,uopCache_MPKI,12.2287
phpoffice-bT,fe_miss,run_1,029,1785419721.209,2.027,harness,8135869721,harness,branchDir_MPKI,0.7825
phpoffice-bT,fe_miss,run_1,029,1785419721.209,2.027,harness,8135869721,harness,branchInd_MPKI,0.0943
phpoffice-bT,fe_miss,run_1,029,1785419721.209,2.027,tool,3043850416,tests(php),BTB_MPKI,0.5362
phpoffice-bT,fe_miss,run_1,029,1785419721.209,2.027,tool,3043850416,tests(php),uopCache_MPKI,41.2766
phpoffice-bT,fe_miss,run_1,029,1785419721.209,2.027,tool,3043850416,tests(php),branchDir_MPKI,2.2378
phpoffice-bT,fe_miss,run_1,029,1785419721.209,2.027,tool,3043850416,tests(php),branchInd_MPKI,0.9279
phpoffice-bT,fe_miss,run_1,030,1785419723.242,2.022,tool,10563621932,tests(php),BTB_MPKI,0.3539
phpoffice-bT,fe_miss,run_1,030,1785419723.242,2.022,tool,10563621932,tests(php),uopCache_MPKI,66.6097
phpoffice-bT,fe_miss,run_1,030,1785419723.242,2.022,tool,10563621932,tests(php),branchDir_MPKI,1.3879
phpoffice-bT,fe_miss,run_1,030,1785419723.242,2.022,tool,10563621932,tests(php),branchInd_MPKI,3.245
phpoffice-bT,fe_miss,run_1,031,1785419725.271,2.024,tool,10283785463,tests(php),BTB_MPKI,0.3109
phpoffice-bT,fe_miss,run_1,031,1785419725.271,2.024,tool,10283785463,tests(php),uopCache_MPKI,57.6761
phpoffice-bT,fe_miss,run_1,031,1785419725.271,2.024,tool,10283785463,tests(php),branchDir_MPKI,1.7267
phpoffice-bT,fe_miss,run_1,031,1785419725.271,2.024,tool,10283785463,tests(php),branchInd_MPKI,2.4945
phpoffice-bT,fe_miss,run_1,032,1785419727.301,2.024,harness,6121844638,harness,BTB_MPKI,0.0464
