task,group,run,win,t0,dur,fence,instructions,tag,metric,value
tokio-rs,fe_miss,run_1,009,1785343176.781,2.023,tool,13145602098,tests(rust),branchDir_MPKI,4.7716
tokio-rs,fe_miss,run_1,009,1785343176.781,2.023,tool,13145602098,tests(rust),branchInd_MPKI,1.1365
tokio-rs,fe_miss,run_1,010,1785343178.81,2.023,tool,26631253904,tests(rust),BTB_MPKI,1.0237
tokio-rs,fe_miss,run_1,010,1785343178.81,2.023,tool,26631253904,tests(rust),uopCache_MPKI,56.5482
tokio-rs,fe_miss,run_1,010,1785343178.81,2.023,tool,26631253904,tests(rust),branchDir_MPKI,5.3128
tokio-rs,fe_miss,run_1,010,1785343178.81,2.023,tool,26631253904,tests(rust),branchInd_MPKI,0.5465
tokio-rs,fe_miss,run_1,011,1785343180.839,2.023,harness,2319265363,harness,BTB_MPKI,0.1843
tokio-rs,fe_miss,run_1,011,1785343180.839,2.023,harness,2319265363,harness,uopCache_MPKI,15.8169
tokio-rs,fe_miss,run_1,011,1785343180.839,2.023,harness,2319265363,harness,branchDir_MPKI,1.1163
tokio-rs,fe_miss,run_1,011,1785343180.839,2.023,harness,2319265363,harness,branchInd_MPKI,0.2833
tokio-rs,fe_miss,run_1,011,1785343180.839,2.023,tool,4110102778,tests(rust),BTB_MPKI,0.5672
tokio-rs,fe_miss,run_1,011,1785343180.839,2.023,tool,4110102778,tests(rust),uopCache_MPKI,40.3374
tokio-rs,fe_miss,run_1,011,1785343180.839,2.023,tool,4110102778,tests(rust),branchDir_MPKI,3.0465
tokio-rs,fe_miss,run_1,011,1785343180.839,2.023,tool,4110102778,tests(rust),branchInd_MPKI,0.4494
tokio-rs,fe_miss,run_1,012,1785343182.868,2.023,harness,3515922391,harness,BTB_MPKI,0.1407
tokio-rs,fe_miss,run_1,012,1785343182.868,2.023,harness,3515922391,harness,uopCache_MPKI,16.0638
tokio-rs,fe_miss,run_1,012,1785343182.868,2.023,harness,3515922391,harness,branchDir_MPKI,1.033
tokio-rs,fe_miss,run_1,012,1785343182.868,2.023,harness,3515922391,harness,branchInd_MPKI,0.2489
tokio-rs,fe_miss,run_1,012,1785343182.868,2.023,tool,1841786020,shell,BTB_MPKI,1.194
tokio-rs,fe_miss,run_1,012,1785343182.868,2.023,tool,1841786020,shell,uopCache_MPKI,60.0729
tokio-rs,fe_miss,run_1,012,1785343182.868,2.023,tool,1841786020,shell,branchDir_MPKI,5.4219
tokio-rs,fe_miss,run_1,012,1785343182.868,2.023,tool,1841786020,shell,branchInd_MPKI,1.5987
tokio-rs,fe_miss,run_1,013,1785343184.897,2.028,harness,4154693896,harness,BTB_MPKI,0.1197
tokio-rs,fe_miss,run_1,013,1785343184.897,2.028,harness,4154693896,harness,uopCache_MPKI,14.3704
tokio-rs,fe_miss,run_1,013,1785343184.897,2.028,harness,4154693896,harness,branchDir_MPKI,1.138
tokio-rs,fe_miss,run_1,013,1785343184.897,2.028,harness,4154693896,harness,branchInd_MPKI,0.2517
tokio-rs,fe_miss,run_1,013,1785343184.897,2.028,tool,1450955320,shell,BTB_MPKI,1.2725
tokio-rs,fe_miss,run_1,013,1785343184.897,2.028,tool,1450955320,shell,uopCache_MPKI,61.3589
tokio-rs,fe_miss,run_1,013,1785343184.897,2.028,tool,1450955320,shell,branchDir_MPKI,5.7203
tokio-rs,fe_miss,run_1,013,1785343184.897,2.028,tool,1450955320,shell,branchInd_MPKI,1.6888
tokio-rs,fe_miss,run_1,014,1785343186.931,2.023,harness,5177187595,harness,BTB_MPKI,0.1029
tokio-rs,fe_miss,run_1,014,1785343186.931,2.023,harness,5177187595,harness,uopCache_MPKI,14.426
tokio-rs,fe_miss,run_1,014,1785343186.931,2.023,harness,5177187595,harness,branchDir_MPKI,0.9223
tokio-rs,fe_miss,run_1,014,1785343186.931,2.023,harness,5177187595,harness,branchInd_MPKI,0.1855
tokio-rs,fe_miss,run_1,014,1785343186.931,2.023,tool,1220288659,shell,BTB_MPKI,1.421
tokio-rs,fe_miss,run_1,014,1785343186.931,2.023,tool,1220288659,shell,uopCache_MPKI,62.7635
tokio-rs,fe_miss,run_1,014,1785343186.931,2.023,tool,1220288659,shell,branchDir_MPKI,5.7012
tokio-rs,fe_miss,run_1,014,1785343186.931,2.023,tool,1220288659,shell,branchInd_MPKI,1.7223
tokio-rs,fe_miss,run_1,015,1785343188.959,2.023,harness,4894270079,harness,BTB_MPKI,0.0949
tokio-rs,fe_miss,run_1,015,1785343188.959,2.023,harness,4894270079,harness,uopCache_MPKI,12.8532
tokio-rs,fe_miss,run_1,015,1785343188.959,2.023,harness,4894270079,harness,branchDir_MPKI,1.0489
tokio-rs,fe_miss,run_1,015,1785343188.959,2.023,harness,4894270079,harness,branchInd_MPKI,0.1882
tokio-rs,fe_miss,run_1,015,1785343188.959,2.023,tool,1343481019,shell,BTB_MPKI,1.1981
tokio-rs,fe_miss,run_1,015,1785343188.959,2.023,tool,1343481019,shell,uopCache_MPKI,62.6305
tokio-rs,fe_miss,run_1,015,1785343188.959,2.023,tool,1343481019,shell,branchDir_MPKI,4.9939
tokio-rs,fe_miss,run_1,015,1785343188.959,2.023,tool,1343481019,shell,branchInd_MPKI,1.2611
tokio-rs,fe_miss,run_1,016,1785343190.989,2.023,harness,3029318416,harness,BTB_MPKI,0.0782
tokio-rs,fe_miss,run_1,016,1785343190.989,2.023,harness,3029318416,harness,uopCache_MPKI,12.9488
tokio-rs,fe_miss,run_1,016,1785343190.989,2.023,harness,3029318416,harness,branchDir_MPKI,0.8984
tokio-rs,fe_miss,run_1,016,1785343190.989,2.023,harness,3029318416,harness,branchInd_MPKI,0.1516
tokio-rs,fe_miss,run_1,016,1785343190.989,2.023,tool,5934792007,tests(rust),BTB_MPKI,0.4314
tokio-rs,fe_miss,run_1,016,1785343190.989,2.023,tool,5934792007,tests(rust),uopCache_MPKI,51.2176
tokio-rs,fe_miss,run_1,016,1785343190.989,2.023,tool,5934792007,tests(rust),branchDir_MPKI,2.7321
tokio-rs,fe_miss,run_1,016,1785343190.989,2.023,tool,5934792007,tests(rust),branchInd_MPKI,0.5137
tokio-rs,fe_miss,run_1,017,1785343193.018,2.024,harness,3223682212,harness,BTB_MPKI,0.0758
tokio-rs,fe_miss,run_1,017,1785343193.018,2.024,harness,3223682212,harness,uopCache_MPKI,12.5093
tokio-rs,fe_miss,run_1,017,1785343193.018,2.024,harness,3223682212,harness,branchDir_MPKI,0.8798
tokio-rs,fe_miss,run_1,017,1785343193.018,2.024,harness,3223682212,harness,branchInd_MPKI,0.1382
tokio-rs,fe_miss,run_1,017,1785343193.018,2.024,tool,8491521759,tests(rust),BTB_MPKI,0.682
tokio-rs,fe_miss,run_1,017,1785343193.018,2.024,tool,8491521759,tests(rust),uopCache_MPKI,43.9123
tokio-rs,fe_miss,run_1,017,1785343193.018,2.024,tool,8491521759,tests(rust),branchDir_MPKI,3.1072
tokio-rs,fe_miss,run_1,017,1785343193.018,2.024,tool,8491521759,tests(rust),branchInd_MPKI,0.3399
tokio-rs,fe_miss,run_1,018,1785343195.048,2.024,tool,30500420439,tests(rust),BTB_MPKI,0.5424
tokio-rs,fe_miss,run_1,018,1785343195.048,2.024,tool,30500420439,tests(rust),uopCache_MPKI,54.2634
tokio-rs,fe_miss,run_1,018,1785343195.048,2.024,tool,30500420439,tests(rust),branchDir_MPKI,4.2545
tokio-rs,fe_miss,run_1,018,1785343195.048,2.024,tool,30500420439,tests(rust),branchInd_MPKI,0.2429
tokio-rs,fe_miss,run_1,019,1785343197.079,2.025,harness,3592102267,harness,BTB_MPKI,0.071
tokio-rs,fe_miss,run_1,019,1785343197.079,2.025,harness,3592102267,harness,uopCache_MPKI,12.03
tokio-rs,fe_miss,run_1,019,1785343197.079,2.025,harness,3592102267,harness,branchDir_MPKI,1.0243
tokio-rs,fe_miss,run_1,019,1785343197.079,2.025,harness,3592102267,harness,branchInd_MPKI,0.1644
tokio-rs,fe_miss,run_1,019,1785343197.079,2.025,tool,6083709832,tests(rust),BTB_MPKI,0.6703
tokio-rs,fe_miss,run_1,019,1785343197.079,2.025,tool,6083709832,tests(rust),uopCache_MPKI,43.7693
tokio-rs,fe_miss,run_1,019,1785343197.079,2.025,tool,6083709832,tests(rust),branchDir_MPKI,3.4995
tokio-rs,fe_miss,run_1,019,1785343197.079,2.025,tool,6083709832,tests(rust),branchInd_MPKI,0.3177
tokio-rs,fe_miss,run_1,020,1785343199.11,2.022,harness,3668453435,harness,BTB_MPKI,0.0722
tokio-rs,fe_miss,run_1,020,1785343199.11,2.022,harness,3668453435,harness,uopCache_MPKI,12.4933
tokio-rs,fe_miss,run_1,020,1785343199.11,2.022,harness,3668453435,harness,branchDir_MPKI,0.8541
tokio-rs,fe_miss,run_1,020,1785343199.11,2.022,harness,3668453435,harness,branchInd_MPKI,0.1254
tokio-rs,fe_miss,run_1,020,1785343199.11,2.022,tool,6288279194,tests(rust),BTB_MPKI,0.5498
tokio-rs,fe_miss,run_1,020,1785343199.11,2.022,tool,6288279194,tests(rust),uopCache_MPKI,42.6009
tokio-rs,fe_miss,run_1,020,1785343199.11,2.022,tool,6288279194,tests(rust),branchDir_MPKI,2.9767
tokio-rs,fe_miss,run_1,020,1785343199.11,2.022,tool,6288279194,tests(rust),branchInd_MPKI,0.2772
tokio-rs,fe_miss,run_1,021,1785343201.138,2.023,harness,6911210286,harness,BTB_MPKI,0.0639
tokio-rs,fe_miss,run_1,021,1785343201.138,2.023,harness,6911210286,harness,uopCache_MPKI,12.3381
tokio-rs,fe_miss,run_1,021,1785343201.138,2.023,harness,6911210286,harness,branchDir_MPKI,0.9367
tokio-rs,fe_miss,run_1,021,1785343201.138,2.023,harness,6911210286,harness,branchInd_MPKI,0.1445
tokio-rs,fe_miss,run_1,021,1785343201.138,2.023,tool,1485729833,tests(rust),BTB_MPKI,1.36
tokio-rs,fe_miss,run_1,021,1785343201.138,2.023,tool,1485729833,tests(rust),uopCache_MPKI,58.8495
tokio-rs,fe_miss,run_1,021,1785343201.138,2.023,tool,1485729833,tests(rust),branchDir_MPKI,4.2836
tokio-rs,fe_miss,run_1,021,1785343201.138,2.023,tool,1485729833,tests(rust),branchInd_MPKI,1.1401
tokio-rs,fe_miss,run_1,022,1785343203.168,2.022,harness,1416671489,harness,BTB_MPKI,0.0442
tokio-rs,fe_miss,run_1,022,1785343203.168,2.022,harness,1416671489,harness,uopCache_MPKI,12.5817
tokio-rs,fe_miss,run_1,022,1785343203.168,2.022,harness,1416671489,harness,branchDir_MPKI,0.816
tokio-rs,fe_miss,run_1,022,1785343203.168,2.022,harness,1416671489,harness,branchInd_MPKI,0.1026
tokio-rs,fe_miss,run_1,022,1785343203.168,2.022,tool,27241761371,compile,BTB_MPKI,0.8207
tokio-rs,fe_miss,run_1,022,1785343203.168,2.022,tool,27241761371,compile,uopCache_MPKI,59.9936
tokio-rs,fe_miss,run_1,022,1785343203.168,2.022,tool,27241761371,compile,branchDir_MPKI,4.1194
tokio-rs,fe_miss,run_1,022,1785343203.168,2.022,tool,27241761371,compile,branchInd_MPKI,0.6416
tokio-rs,fe_miss,run_1,023,1785343205.196,2.022,tool,15976114010,compile,BTB_MPKI,1.0209
tokio-rs,fe_miss,run_1,023,1785343205.196,2.022,tool,15976114010,compile,uopCache_MPKI,62.7905
tokio-rs,fe_miss,run_1,023,1785343205.196,2.022,tool,15976114010,compile,branchDir_MPKI,4.4562
tokio-rs,fe_miss,run_1,023,1785343205.196,2.022,tool,15976114010,compile,branchInd_MPKI,0.5206
tokio-rs,fe_miss,run_1,024,1785343207.223,2.022,tool,12908704552,compile,BTB_MPKI,1.2668
tokio-rs,fe_miss,run_1,024,1785343207.223,2.022,tool,12908704552,compile,uopCache_MPKI,64.2544
tokio-rs,fe_miss,run_1,024,1785343207.223,2.022,tool,12908704552,compile,branchDir_MPKI,5.0821
tokio-rs,fe_miss,run_1,024,1785343207.223,2.022,tool,12908704552,compile,branchInd_MPKI,0.8338
tokio-rs,fe_miss,run_1,025,1785343209.252,2.022,harness,1443862827,harness,BTB_MPKI,0.0586
tokio-rs,fe_miss,run_1,025,1785343209.252,2.022,harness,1443862827,harness,uopCache_MPKI,11.9995
tokio-rs,fe_miss,run_1,025,1785343209.252,2.022,harness,1443862827,harness,branchDir_MPKI,0.8281
tokio-rs,fe_miss,run_1,025,1785343209.252,2.022,harness,1443862827,harness,branchInd_MPKI,0.1116
tokio-rs,fe_miss,run_1,025,1785343209.252,2.022,tool,16650596503,compile,BTB_MPKI,0.9371
tokio-rs,fe_miss,run_1,025,1785343209.252,2.022,tool,16650596503,compile,uopCache_MPKI,56.0853
tokio-rs,fe_miss,run_1,025,1785343209.252,2.022,tool,16650596503,compile,branchDir_MPKI,4.6862
tokio-rs,fe_miss,run_1,025,1785343209.252,2.022,tool,16650596503,compile,branchInd_MPKI,0.4555
tokio-rs,fe_miss,run_1,026,1785343211.28,2.022,harness,3053672354,harness,BTB_MPKI,0.0545
tokio-rs,fe_miss,run_1,026,1785343211.28,2.022,harness,3053672354,harness,uopCache_MPKI,12.4614
tokio-rs,fe_miss,run_1,026,1785343211.28,2.022,harness,3053672354,harness,branchDir_MPKI,0.8322
tokio-rs,fe_miss,run_1,026,1785343211.28,2.022,harness,3053672354,harness,branchInd_MPKI,0.1086
tokio-rs,fe_miss,run_1,026,1785343211.28,2.022,tool,12593315230,tests(rust),BTB_MPKI,1.2244
tokio-rs,fe_miss,run_1,026,1785343211.28,2.022,tool,12593315230,tests(rust),uopCache_MPKI,56.9207
tokio-rs,fe_miss,run_1,026,1785343211.28,2.022,tool,12593315230,tests(rust),branchDir_MPKI,5.4845
tokio-rs,fe_miss,run_1,026,1785343211.28,2.022,tool,12593315230,tests(rust),branchInd_MPKI,0.6508
tokio-rs,fe_miss,run_1,027,1785343213.308,2.024,tool,49910961991,tests(rust),BTB_MPKI,0.7627
tokio-rs,fe_miss,run_1,027,1785343213.308,2.024,tool,49910961991,tests(rust),uopCache_MPKI,61.9167
tokio-rs,fe_miss,run_1,027,1785343213.308,2.024,tool,49910961991,tests(rust),branchDir_MPKI,3.9835
tokio-rs,fe_miss,run_1,027,1785343213.308,2.024,tool,49910961991,tests(rust),branchInd_MPKI,0.6306
tokio-rs,fe_miss,run_1,028,1785343215.339,2.024,tool,40892923482,tests(rust),BTB_MPKI,0.5254
tokio-rs,fe_miss,run_1,028,1785343215.339,2.024,tool,40892923482,tests(rust),uopCache_MPKI,57.0297
tokio-rs,fe_miss,run_1,028,1785343215.339,2.024,tool,40892923482,tests(rust),branchDir_MPKI,3.4915
tokio-rs,fe_miss,run_1,028,1785343215.339,2.024,tool,40892923482,tests(rust),branchInd_MPKI,0.4213
tokio-rs,fe_miss,run_1,029,1785343217.369,2.023,harness,4830384058,harness,BTB_MPKI,0.0537
tokio-rs,fe_miss,run_1,029,1785343217.369,2.023,harness,4830384058,harness,uopCache_MPKI,11.7705
tokio-rs,fe_miss,run_1,029,1785343217.369,2.023,harness,4830384058,harness,branchDir_MPKI,0.9632
tokio-rs,fe_miss,run_1,029,1785343217.369,2.023,harness,4830384058,harness,branchInd_MPKI,0.138
tokio-rs,fe_miss,run_1,029,1785343217.369,2.023,tool,7658104812,tests(rust),BTB_MPKI,0.6539
tokio-rs,fe_miss,run_1,029,1785343217.369,2.023,tool,7658104812,tests(rust),uopCache_MPKI,43.8911
tokio-rs,fe_miss,run_1,029,1785343217.369,2.023,tool,7658104812,tests(rust),branchDir_MPKI,3.792
tokio-rs,fe_miss,run_1,029,1785343217.369,2.023,tool,7658104812,tests(rust),branchInd_MPKI,0.3126
tokio-rs,fe_miss,run_1,030,1785343219.398,2.023,harness,1624277227,harness,BTB_MPKI,0.0503
tokio-rs,fe_miss,run_1,030,1785343219.398,2.023,harness,1624277227,harness,uopCache_MPKI,12.0994
tokio-rs,fe_miss,run_1,030,1785343219.398,2.023,harness,1624277227,harness,branchDir_MPKI,0.8339
tokio-rs,fe_miss,run_1,030,1785343219.398,2.023,harness,1624277227,harness,branchInd_MPKI,0.108
tokio-rs,fe_miss,run_1,030,1785343219.398,2.023,tool,26173817291,tests(rust),BTB_MPKI,0.4853
tokio-rs,fe_miss,run_1,030,1785343219.398,2.023,tool,26173817291,tests(rust),uopCache_MPKI,56.0713
tokio-rs,fe_miss,run_1,030,1785343219.398,2.023,tool,26173817291,tests(rust),branchDir_MPKI,4.4044
tokio-rs,fe_miss,run_1,030,1785343219.398,2.023,tool,26173817291,tests(rust),branchInd_MPKI,0.2615
tokio-rs,fe_miss,run_1,031,1785343221.427,2.024,harness,5381343556,harness,BTB_MPKI,0.0577
tokio-rs,fe_miss,run_1,031,1785343221.427,2.024,harness,5381343556,harness,uopCache_MPKI,12.013
tokio-rs,fe_miss,run_1,031,1785343221.427,2.024,harness,5381343556,harness,branchDir_MPKI,0.9318
tokio-rs,fe_miss,run_1,031,1785343221.427,2.024,harness,5381343556,harness,branchInd_MPKI,0.136
tokio-rs,fe_miss,run_1,031,1785343221.427,2.024,tool,4385657037,tests(rust),BTB_MPKI,0.4011
tokio-rs,fe_miss,run_1,031,1785343221.427,2.024,tool,4385657037,tests(rust),uopCache_MPKI,41.5414
tokio-rs,fe_miss,run_1,031,1785343221.427,2.024,tool,4385657037,tests(rust),branchDir_MPKI,1.9474
tokio-rs,fe_miss,run_1,031,1785343221.427,2.024,tool,4385657037,tests(rust),branchInd_MPKI,0.2282
tokio-rs,fe_miss,run_1,032,1785343223.458,2.023,harness,1202580042,harness,BTB_MPKI,0.027
tokio-rs,fe_miss,run_1,032,1785343223.458,2.023,harness,1202580042,harness,uopCache_MPKI,8.617
tokio-rs,fe_miss,run_1,032,1785343223.458,2.023,harness,1202580042,harness,branchDir_MPKI,0.9016
tokio-rs,fe_miss,run_1,032,1785343223.458,2.023,harness,1202580042,harness,branchInd_MPKI,0.0712
tokio-rs,fe_miss,run_1,032,1785343223.458,2.023,tool,27203668700,tests(rust),BTB_MPKI,0.5119
tokio-rs,fe_miss,run_1,032,1785343223.458,2.023,tool,27203668700,tests(rust),uopCache_MPKI,55.0322
tokio-rs,fe_miss,run_1,032,1785343223.458,2.023,tool,27203668700,tests(rust),branchDir_MPKI,4.3537
tokio-rs,fe_miss,run_1,032,1785343223.458,2.023,tool,27203668700,tests(rust),branchInd_MPKI,0.2404
tokio-rs,fe_miss,run_1,033,1785343225.487,2.023,harness,5892216904,harness,BTB_MPKI,0.0532
tokio-rs,fe_miss,run_1,033,1785343225.487,2.023,harness,5892216904,harness,uopCache_MPKI,12.3213
tokio-rs,fe_miss,run_1,033,1785343225.487,2.023,harness,5892216904,harness,branchDir_MPKI,0.9003
tokio-rs,fe_miss,run_1,033,1785343225.487,2.023,harness,5892216904,harness,branchInd_MPKI,0.1284
tokio-rs,fe_miss,run_1,033,1785343225.487,2.023,tool,3962677592,tests(rust),BTB_MPKI,0.5403
tokio-rs,fe_miss,run_1,033,1785343225.487,2.023,tool,3962677592,tests(rust),uopCache_MPKI,42.9485
tokio-rs,fe_miss,run_1,033,1785343225.487,2.023,tool,3962677592,tests(rust),branchDir_MPKI,1.9349
tokio-rs,fe_miss,run_1,033,1785343225.487,2.023,tool,3962677592,tests(rust),branchInd_MPKI,0.3326
tokio-rs,fe_miss,run_1,034,1785343227.516,2.022,harness,1204723245,harness,BTB_MPKI,0.0246
tokio-rs,fe_miss,run_1,034,1785343227.516,2.022,harness,1204723245,harness,uopCache_MPKI,8.2182
tokio-rs,fe_miss,run_1,034,1785343227.516,2.022,harness,1204723245,harness,branchDir_MPKI,0.9314
tokio-rs,fe_miss,run_1,034,1785343227.516,2.022,harness,1204723245,harness,branchInd_MPKI,0.0679
tokio-rs,fe_miss,run_1,034,1785343227.516,2.022,tool,86053868897,tests(rust),BTB_MPKI,0.8876
tokio-rs,fe_miss,run_1,034,1785343227.516,2.022,tool,86053868897,tests(rust),uopCache_MPKI,65.8881
